# file: statistics.dat size:50 shift:50 clmns:0 3 
102000.0000 8163.3337 8.5425 0.0444
302000.0000 8163.3388 8.7004 0.0336
502000.0000 8163.3259 9.1386 0.0222
702000.0000 8163.3832 9.1825 0.0198
902000.0000 8163.3309 9.1596 0.0179
1102000.0000 8163.4003 9.1964 0.0184
1302000.0000 8163.2316 9.1699 0.0254
1502000.0000 8163.3386 9.1257 0.0162
1702000.0000 8163.4132 9.1885 0.0197
1902000.0000 8163.6608 9.1537 0.0221
2102000.0000 8162.8482 9.1630 0.0166
2302000.0000 8163.0308 9.1342 0.0170
2502000.0000 8163.3863 9.1965 0.0193
2702000.0000 8163.5038 9.1433 0.0165
2902000.0000 8163.3833 9.1874 0.0184
3102000.0000 8163.0247 9.1130 0.0201
3302000.0000 8164.0723 9.1763 0.0215
3502000.0000 8162.4156 9.1516 0.0194
3702000.0000 8162.9871 9.1718 0.0161
3902000.0000 8164.1426 9.1600 0.0231
