# Time-averaged data for fix agcmcstat
# TimeStep v_wiatt v_wiacc v_wdatt v_wdacc v_nacn v_nmob
320400 40131 0 39969 6 314 344
320800 40180 0 40020 6 314 344
321200 40234 0 40066 6 314 344
321600 40282 0 40118 6 314 344
322000 40322 0 40178 6 314 344
322400 40366 0 40234 6 314 344
322800 40419 0 40281 6 314 344
323200 40470 0 40330 6 314 344
323600 40521 0 40379 6 314 344
324000 40573 0 40427 6 314 344
324400 40618 0 40482 6 314 344
324800 40664 0 40536 6 314 344
325200 40707 0 40593 6 314 344
325600 40756 0 40644 6 314 344
326000 40802 0 40698 6 314 344
326400 40846 0 40754 6 314 344
326800 40890 0 40810 6 314 344
327200 40948 0 40852 6 314 344
327600 40998 0 40902 6 314 344
328000 41048 0 40952 6 314 344
328400 41098 0 41002 6 314 344
328800 41153 0 41047 6 314 344
329200 41212 0 41088 6 314 344
329600 41265 0 41135 6 314 344
330000 41324 0 41176 6 314 344
330400 41367 0 41233 6 314 344
330800 41426 0 41274 6 314 344
331200 41470 0 41330 6 314 344
331600 41520 0 41380 6 314 344
332000 41576 0 41424 6 314 344
332400 41630 0 41470 6 314 344
332800 41679 0 41521 6 314 344
333200 41724 0 41576 6 314 344
333600 41773 0 41627 6 314 344
334000 41826 0 41674 6 314 344
334400 41877 0 41723 6 314 344
334800 41919 0 41781 6 314 344
335200 41970 0 41830 6 314 344
335600 42024 0 41876 6 314 344
336000 42073 0 41927 6 314 344
336400 42128 0 41972 6 314 344
336800 42178 0 42022 6 314 344
337200 42229 0 42071 6 314 344
337600 42282 0 42118 6 314 344
338000 42331 0 42169 6 314 344
338400 42379 0 42221 6 314 344
338800 42419 0 42281 6 314 344
339200 42475 0 42325 6 314 344
339600 42526 0 42374 6 314 344
340000 42571 0 42429 6 314 344
340400 42614 0 42486 6 314 344
340800 42663 0 42537 6 314 344
341200 42710 0 42590 6 314 344
341600 42751 0 42649 6 314 344
342000 42806 0 42694 6 314 344
342400 42860 0 42740 6 314 344
342800 42912 0 42788 6 314 344
343200 42967 0 42833 6 314 344
343600 43016 0 42884 6 314 344
344000 43058 0 42942 6 314 344
344400 43111 0 42989 6 314 344
344800 43166 0 43034 6 314 344
345200 43215 0 43085 6 314 344
345600 43258 0 43142 6 314 344
346000 43307 0 43193 6 314 344
346400 43362 0 43238 6 314 344
346800 43411 0 43289 6 314 344
347200 43462 0 43338 6 314 344
347600 43502 0 43398 6 314 344
348000 43553 0 43447 6 314 344
348400 43610 0 43490 6 314 344
348800 43650 0 43550 6 314 344
349200 43694 0 43606 6 314 344
349600 43744 0 43656 6 314 344
350000 43791 0 43709 6 314 344
350400 43846 0 43754 6 314 344
350800 43893 0 43807 6 314 344
351200 43936 0 43864 6 314 344
351600 43979 0 43921 6 314 344
352000 44027 0 43973 6 314 344
352400 44080 0 44020 6 314 344
352800 44129 0 44071 6 314 344
353200 44176 0 44124 6 314 344
353600 44230 0 44170 6 314 344
354000 44274 0 44226 7 313 343
354400 44321 0 44279 7 313 343
354800 44372 0 44328 7 313 343
355200 44414 0 44386 7 313 343
355600 44472 0 44428 7 313 343
356000 44529 0 44471 7 313 343
356400 44571 0 44529 7 313 343
356800 44626 0 44574 7 313 343
357200 44670 0 44630 7 313 343
357600 44731 0 44669 7 313 343
358000 44774 0 44726 7 313 343
358400 44825 0 44775 7 313 343
358800 44882 0 44818 7 313 343
359200 44927 0 44873 7 313 343
359600 44976 0 44924 7 313 343
360000 45026 0 44974 7 313 343
360400 45063 0 45037 7 313 343
360800 45121 0 45079 7 313 343
361200 45166 0 45134 7 313 343
361600 45219 0 45181 7 313 343
362000 45276 0 45224 7 313 343
362400 45318 0 45282 7 313 343
362800 45372 0 45328 7 313 343
363200 45420 0 45380 7 313 343
363600 45468 0 45432 7 313 343
364000 45519 0 45481 7 313 343
364400 45561 0 45539 7 313 343
364800 45614 0 45586 7 313 343
365200 45666 0 45634 7 313 343
365600 45715 0 45685 7 313 343
366000 45766 0 45734 7 313 343
366400 45820 0 45780 7 313 343
366800 45876 0 45824 7 313 343
367200 45925 0 45875 7 313 343
367600 45975 0 45925 7 313 343
368000 46032 0 45968 7 313 343
368400 46085 0 46015 7 313 343
368800 46140 0 46060 7 313 343
369200 46185 0 46115 7 313 343
369600 46235 0 46165 7 313 343
370000 46284 0 46216 7 313 343
370400 46334 0 46266 7 313 343
370800 46393 0 46307 7 313 343
371200 46439 0 46361 7 313 343
371600 46492 0 46408 7 313 343
372000 46544 0 46456 7 313 343
372400 46595 0 46505 7 313 343
372800 46648 0 46552 7 313 343
373200 46697 0 46603 7 313 343
373600 46753 0 46647 7 313 343
374000 46805 0 46695 7 313 343
374400 46849 0 46751 7 313 343
374800 46899 0 46801 7 313 343
375200 46946 0 46854 7 313 343
375600 46992 0 46908 7 313 343
376000 47044 0 46956 7 313 343
376400 47093 0 47007 7 313 343
376800 47141 0 47059 7 313 343
377200 47199 0 47101 7 313 343
377600 47248 0 47152 7 313 343
378000 47300 0 47200 7 313 343
378400 47353 0 47247 7 313 343
378800 47401 0 47299 7 313 343
379200 47449 0 47351 7 313 343
379600 47494 0 47406 7 313 343
380000 47551 0 47449 7 313 343
380400 47596 0 47504 7 313 343
380800 47648 0 47552 7 313 343
381200 47691 0 47609 7 313 343
381600 47737 0 47663 7 313 343
382000 47787 0 47713 7 313 343
382400 47830 0 47770 7 313 343
382800 47879 0 47821 7 313 343
383200 47929 0 47871 7 313 343
383600 47973 0 47927 7 313 343
384000 48030 0 47970 7 313 343
384400 48085 0 48015 7 313 343
384800 48126 0 48074 7 313 343
385200 48178 0 48122 7 313 343
385600 48231 0 48169 7 313 343
386000 48278 0 48222 7 313 343
386400 48332 0 48268 7 313 343
386800 48380 0 48320 7 313 343
387200 48424 0 48376 7 313 343
387600 48481 0 48419 7 313 343
388000 48523 0 48477 7 313 343
388400 48573 0 48527 7 313 343
388800 48616 0 48584 7 313 343
389200 48669 0 48631 7 313 343
389600 48718 0 48682 7 313 343
390000 48765 0 48735 7 313 343
390400 48812 0 48788 7 313 343
390800 48865 0 48835 7 313 343
391200 48911 0 48889 7 313 343
391600 48961 0 48939 7 313 343
392000 49008 0 48992 7 313 343
392400 49067 0 49033 7 313 343
392800 49117 0 49083 7 313 343
393200 49165 0 49135 7 313 343
393600 49215 0 49185 7 313 343
394000 49270 0 49230 7 313 343
394400 49315 0 49285 7 313 343
394800 49379 0 49321 7 313 343
395200 49431 0 49369 7 313 343
395600 49482 0 49418 7 313 343
396000 49523 0 49477 7 313 343
396400 49574 0 49526 7 313 343
396800 49624 0 49576 7 313 343
397200 49677 0 49623 7 313 343
397600 49731 0 49669 7 313 343
398000 49781 0 49719 7 313 343
398400 49824 0 49776 7 313 343
398800 49873 0 49827 7 313 343
399200 49926 0 49874 7 313 343
399600 49974 0 49926 7 313 343
400000 50024 0 49976 7 313 343
400400 50080 0 50020 7 313 343
400800 50131 0 50069 7 313 343
401200 50171 0 50129 7 313 343
401600 50213 0 50187 7 313 343
402000 50276 0 50224 7 313 343
402400 50329 0 50271 7 313 343
402800 50382 0 50318 7 313 343
403200 50436 0 50364 7 313 343
403600 50494 0 50406 7 313 343
404000 50550 0 50450 7 313 343
404400 50596 0 50504 7 313 343
404800 50646 0 50554 7 313 343
405200 50698 0 50602 7 313 343
405600 50746 0 50654 7 313 343
406000 50790 0 50710 7 313 343
406400 50845 0 50755 7 313 343
406800 50893 0 50807 7 313 343
407200 50939 0 50861 7 313 343
407600 50988 0 50912 7 313 343
408000 51041 0 50959 7 313 343
408400 51090 0 51010 7 313 343
408800 51148 0 51052 7 313 343
409200 51196 0 51104 7 313 343
409600 51244 0 51156 7 313 343
410000 51297 0 51203 7 313 343
410400 51351 0 51249 7 313 343
410800 51399 0 51301 7 313 343
411200 51452 0 51348 7 313 343
411600 51495 0 51405 7 313 343
412000 51545 0 51455 7 313 343
412400 51599 0 51501 7 313 343
412800 51643 0 51557 7 313 343
413200 51698 0 51602 7 313 343
413600 51753 0 51647 7 313 343
414000 51801 0 51699 7 313 343
414400 51850 0 51750 7 313 343
414800 51892 0 51808 7 313 343
415200 51945 0 51855 7 313 343
415600 51999 0 51901 7 313 343
416000 52048 0 51952 7 313 343
416400 52100 0 52000 7 313 343
416800 52148 0 52052 7 313 343
417200 52201 0 52099 7 313 343
417600 52247 0 52153 7 313 343
418000 52289 0 52211 7 313 343
418400 52335 0 52265 7 313 343
418800 52380 0 52320 7 313 343
419200 52427 0 52373 7 313 343
419600 52487 0 52413 7 313 343
420000 52535 0 52465 7 313 343
420400 52590 0 52510 7 313 343
420800 52637 0 52563 7 313 343
421200 52687 0 52613 7 313 343
421600 52733 0 52667 7 313 343
422000 52780 0 52720 7 313 343
422400 52835 0 52765 7 313 343
422800 52888 0 52812 7 313 343
423200 52937 0 52863 7 313 343
423600 52992 0 52908 7 313 343
424000 53048 0 52952 7 313 343
424400 53100 0 53000 7 313 343
424800 53154 0 53046 7 313 343
425200 53198 0 53102 7 313 343
425600 53246 0 53154 7 313 343
426000 53306 0 53194 7 313 343
426400 53361 0 53239 7 313 343
426800 53408 0 53292 7 313 343
427200 53458 0 53342 7 313 343
427600 53503 0 53397 7 313 343
428000 53552 0 53448 7 313 343
428400 53607 0 53493 7 313 343
428800 53663 0 53537 7 313 343
429200 53721 0 53579 7 313 343
429600 53766 0 53634 7 313 343
430000 53817 0 53683 7 313 343
430400 53874 0 53726 7 313 343
430800 53922 0 53778 7 313 343
431200 53974 0 53826 7 313 343
431600 54023 0 53877 7 313 343
432000 54081 0 53919 7 313 343
432400 54125 0 53975 7 313 343
432800 54176 0 54024 7 313 343
433200 54231 0 54069 7 313 343
433600 54291 0 54109 7 313 343
434000 54337 0 54163 7 313 343
434400 54387 0 54213 7 313 343
434800 54435 0 54265 7 313 343
435200 54484 0 54316 7 313 343
435600 54532 0 54368 7 313 343
436000 54585 0 54415 7 313 343
436400 54635 0 54465 7 313 343
436800 54689 0 54511 7 313 343
437200 54741 0 54559 7 313 343
437600 54787 0 54613 7 313 343
438000 54840 0 54660 7 313 343
438400 54891 0 54709 7 313 343
438800 54936 0 54764 7 313 343
439200 54977 0 54823 7 313 343
439600 55022 0 54878 7 313 343
440000 55074 0 54926 7 313 343
440400 55123 0 54977 7 313 343
440800 55172 0 55028 7 313 343
441200 55218 0 55082 7 313 343
441600 55270 0 55130 7 313 343
442000 55320 0 55180 7 313 343
442400 55364 0 55236 7 313 343
442800 55414 0 55286 7 313 343
443200 55461 0 55339 7 313 343
443600 55509 0 55391 7 313 343
444000 55560 0 55440 7 313 343
444400 55615 0 55485 7 313 343
444800 55656 0 55544 7 313 343
445200 55701 0 55599 7 313 343
445600 55753 0 55647 7 313 343
446000 55805 0 55695 7 313 343
446400 55858 0 55742 7 313 343
446800 55916 0 55784 7 313 343
447200 55958 0 55842 7 313 343
447600 56010 0 55890 7 313 343
448000 56060 0 55940 7 313 343
448400 56103 0 55997 7 313 343
448800 56155 0 56045 7 313 343
449200 56202 0 56098 7 313 343
449600 56249 0 56151 7 313 343
450000 56308 0 56192 7 313 343
450400 56366 0 56234 7 313 343
450800 56417 0 56283 7 313 343
451200 56469 0 56331 7 313 343
451600 56528 0 56372 7 313 343
452000 56578 0 56422 7 313 343
452400 56629 0 56471 7 313 343
452800 56680 0 56520 7 313 343
453200 56729 0 56571 7 313 343
453600 56777 0 56623 7 313 343
454000 56827 0 56673 7 313 343
454400 56874 0 56726 7 313 343
454800 56925 0 56775 7 313 343
455200 56976 0 56824 7 313 343
455600 57024 0 56876 7 313 343
456000 57068 0 56932 7 313 343
456400 57119 0 56981 7 313 343
456800 57174 0 57026 7 313 343
457200 57221 0 57079 7 313 343
457600 57274 0 57126 7 313 343
458000 57319 0 57181 7 313 343
458400 57363 0 57237 7 313 343
458800 57420 0 57280 7 313 343
459200 57472 0 57328 7 313 343
459600 57523 0 57377 7 313 343
460000 57563 0 57437 7 313 343
460400 57625 0 57475 7 313 343
460800 57671 0 57529 7 313 343
461200 57728 0 57572 7 313 343
461600 57787 0 57613 7 313 343
462000 57834 0 57666 7 313 343
462400 57899 0 57701 7 313 343
462800 57952 0 57748 7 313 343
463200 58007 0 57793 7 313 343
463600 58063 0 57837 7 313 343
464000 58122 0 57878 7 313 343
464400 58176 0 57924 7 313 343
464800 58226 0 57974 7 313 343
465200 58275 0 58025 7 313 343
465600 58319 0 58081 7 313 343
466000 58370 0 58130 7 313 343
466400 58425 0 58175 7 313 343
466800 58480 0 58220 7 313 343
467200 58523 0 58277 7 313 343
467600 58583 0 58317 7 313 343
468000 58628 0 58372 7 313 343
468400 58688 0 58412 7 313 343
468800 58744 0 58456 7 313 343
469200 58786 0 58514 7 313 343
469600 58841 0 58559 7 313 343
470000 58890 0 58610 7 313 343
470400 58944 0 58656 7 313 343
470800 58996 0 58704 7 313 343
471200 59050 0 58750 7 313 343
471600 59107 0 58793 7 313 343
472000 59159 0 58841 7 313 343
472400 59213 0 58887 7 313 343
472800 59255 0 58945 7 313 343
473200 59316 0 58984 7 313 343
473600 59368 0 59032 7 313 343
474000 59419 0 59081 7 313 343
474400 59474 0 59126 7 313 343
474800 59519 0 59181 7 313 343
475200 59571 0 59229 7 313 343
475600 59618 0 59282 7 313 343
476000 59667 0 59333 7 313 343
476400 59709 0 59391 7 313 343
476800 59763 0 59437 7 313 343
477200 59811 0 59489 7 313 343
477600 59869 0 59531 7 313 343
478000 59909 0 59591 7 313 343
478400 59946 0 59654 7 313 343
478800 59993 0 59707 7 313 343
479200 60046 0 59754 7 313 343
479600 60094 0 59806 7 313 343
480000 60145 0 59855 7 313 343
480400 60199 0 59901 7 313 343
480800 60251 0 59949 7 313 343
481200 60298 0 60002 7 313 343
481600 60348 0 60052 7 313 343
482000 60400 0 60100 7 313 343
482400 60449 0 60151 7 313 343
482800 60506 0 60194 7 313 343
483200 60565 0 60235 7 313 343
483600 60604 0 60296 7 313 343
484000 60655 0 60345 7 313 343
484400 60707 0 60393 7 313 343
484800 60760 0 60440 7 313 343
485200 60811 0 60489 7 313 343
485600 60865 0 60535 7 313 343
486000 60911 0 60589 7 313 343
486400 60961 0 60639 7 313 343
486800 61011 0 60689 7 313 343
487200 61063 0 60737 7 313 343
487600 61115 0 60785 7 313 343
488000 61166 0 60834 7 313 343
488400 61210 0 60890 7 313 343
488800 61270 0 60930 7 313 343
489200 61321 0 60979 7 313 343
489600 61375 0 61025 7 313 343
490000 61413 0 61087 7 313 343
490400 61470 0 61130 7 313 343
490800 61529 0 61171 7 313 343
491200 61583 0 61217 7 313 343
491600 61625 0 61275 7 313 343
492000 61669 0 61331 7 313 343
492400 61720 0 61380 7 313 343
492800 61772 0 61428 7 313 343
493200 61828 0 61472 7 313 343
493600 61878 0 61522 7 313 343
494000 61927 0 61573 7 313 343
494400 61974 0 61626 7 313 343
494800 62023 0 61677 7 313 343
495200 62071 0 61729 7 313 343
495600 62120 0 61780 7 313 343
496000 62166 0 61834 7 313 343
496400 62220 0 61880 7 313 343
496800 62265 0 61935 7 313 343
497200 62328 0 61972 7 313 343
497600 62379 0 62021 7 313 343
498000 62425 0 62075 7 313 343
498400 62470 0 62130 7 313 343
498800 62516 0 62184 7 313 343
499200 62570 0 62230 7 313 343
499600 62617 0 62283 7 313 343
500000 62671 0 62329 7 313 343
500400 62719 0 62381 7 313 343
500800 62765 0 62435 7 313 343
501200 62813 0 62487 7 313 343
501600 62857 0 62543 7 313 343
502000 62900 0 62600 7 313 343
502400 62939 0 62661 7 313 343
502800 62980 0 62720 7 313 343
503200 63028 0 62772 7 313 343
503600 63085 0 62815 7 313 343
504000 63139 0 62861 7 313 343
504400 63188 0 62912 7 313 343
504800 63244 0 62956 7 313 343
505200 63296 0 63004 7 313 343
505600 63348 0 63052 7 313 343
506000 63403 0 63097 7 313 343
506400 63450 0 63150 7 313 343
506800 63505 0 63195 7 313 343
507200 63554 0 63246 7 313 343
507600 63603 0 63297 7 313 343
508000 63656 0 63344 7 313 343
508400 63708 0 63392 7 313 343
508800 63752 0 63448 7 313 343
509200 63806 0 63494 7 313 343
509600 63853 0 63547 7 313 343
510000 63905 0 63595 7 313 343
510400 63958 0 63642 7 313 343
510800 64006 0 63694 7 313 343
511200 64060 0 63740 7 313 343
511600 64109 0 63791 7 313 343
512000 64157 0 63843 7 313 343
512400 64206 0 63894 7 313 343
512800 64263 0 63937 7 313 343
513200 64312 0 63988 7 313 343
513600 64364 0 64036 7 313 343
514000 64413 0 64087 7 313 343
514400 64474 0 64126 7 313 343
514800 64520 0 64180 7 313 343
515200 64568 0 64232 7 313 343
515600 64611 0 64289 7 313 343
516000 64665 0 64335 7 313 343
516400 64713 0 64387 7 313 343
516800 64753 0 64447 7 313 343
517200 64804 0 64496 7 313 343
517600 64851 0 64549 7 313 343
518000 64903 0 64597 7 313 343
518400 64951 0 64649 7 313 343
518800 64998 0 64702 7 313 343
519200 65049 0 64751 7 313 343
519600 65093 0 64807 7 313 343
520000 65140 0 64860 7 313 343
520400 65191 0 64909 7 313 343
520800 65243 0 64957 7 313 343
521200 65287 0 65013 7 313 343
521600 65338 0 65062 7 313 343
522000 65393 0 65107 7 313 343
522400 65446 0 65154 7 313 343
522800 65495 0 65205 7 313 343
523200 65546 0 65254 7 313 343
523600 65593 0 65307 7 313 343
524000 65646 0 65354 7 313 343
524400 65699 0 65401 7 313 343
524800 65753 0 65447 7 313 343
525200 65801 0 65499 7 313 343
525600 65855 0 65545 7 313 343
526000 65904 0 65596 7 313 343
526400 65956 0 65644 7 313 343
526800 66015 0 65685 7 313 343
527200 66057 0 65743 7 313 343
527600 66108 0 65792 7 313 343
528000 66158 0 65842 7 313 343
528400 66216 0 65884 7 313 343
528800 66267 0 65933 7 313 343
529200 66318 0 65982 7 313 343
529600 66358 0 66042 7 313 343
530000 66408 0 66092 7 313 343
530400 66456 0 66144 7 313 343
530800 66499 0 66201 7 313 343
531200 66554 0 66246 7 313 343
531600 66604 0 66296 7 313 343
532000 66658 0 66342 7 313 343
532400 66706 0 66394 7 313 343
532800 66750 0 66450 7 313 343
533200 66798 0 66502 7 313 343
533600 66855 0 66545 7 313 343
534000 66905 0 66595 7 313 343
534400 66959 0 66641 7 313 343
534800 66999 0 66701 7 313 343
535200 67045 0 66755 7 313 343
535600 67096 0 66804 7 313 343
536000 67147 0 66853 7 313 343
536400 67198 0 66902 7 313 343
536800 67245 0 66955 7 313 343
537200 67296 0 67004 7 313 343
537600 67347 0 67053 7 313 343
538000 67396 0 67104 7 313 343
538400 67442 0 67158 7 313 343
538800 67490 0 67210 7 313 343
539200 67533 0 67267 7 313 343
539600 67573 0 67327 7 313 343
540000 67620 0 67380 7 313 343
540400 67673 0 67427 7 313 343
540800 67720 0 67480 7 313 343
541200 67763 0 67537 7 313 343
541600 67810 0 67590 7 313 343
542000 67854 0 67646 7 313 343
542400 67906 0 67694 7 313 343
542800 67956 0 67744 7 313 343
543200 68005 0 67795 7 313 343
543600 68053 0 67847 7 313 343
544000 68103 0 67897 7 313 343
544400 68150 0 67950 7 313 343
544800 68198 0 68002 7 313 343
545200 68245 0 68055 7 313 343
545600 68297 0 68103 7 313 343
546000 68349 0 68151 7 313 343
546400 68397 0 68203 7 313 343
546800 68449 0 68251 7 313 343
547200 68497 0 68303 7 313 343
547600 68540 0 68360 7 313 343
548000 68593 0 68407 7 313 343
548400 68645 0 68455 7 313 343
548800 68704 0 68496 7 313 343
549200 68758 0 68542 7 313 343
549600 68813 0 68587 7 313 343
550000 68869 0 68631 7 313 343
550400 68910 0 68690 7 313 343
550800 68961 0 68739 7 313 343
551200 69003 0 68797 7 313 343
551600 69048 0 68852 7 313 343
552000 69092 0 68908 7 313 343
552400 69143 0 68957 7 313 343
552800 69207 0 68993 7 313 343
553200 69250 0 69050 7 313 343
553600 69303 0 69097 7 313 343
554000 69343 0 69157 7 313 343
554400 69395 0 69205 7 313 343
554800 69442 0 69258 7 313 343
555200 69490 0 69310 7 313 343
555600 69546 0 69354 7 313 343
556000 69595 0 69405 7 313 343
556400 69649 0 69451 7 313 343
556800 69701 0 69499 7 313 343
557200 69758 0 69542 7 313 343
557600 69799 0 69601 7 313 343
558000 69841 0 69659 7 313 343
558400 69893 0 69707 7 313 343
558800 69946 0 69754 7 313 343
559200 69994 0 69806 7 313 343
559600 70046 0 69854 7 313 343
560000 70100 0 69900 7 313 343
560400 70146 0 69954 7 313 343
560800 70198 0 70002 7 313 343
561200 70235 0 70065 7 313 343
561600 70286 0 70114 7 313 343
562000 70329 0 70171 7 313 343
562400 70377 0 70223 7 313 343
562800 70419 0 70281 7 313 343
563200 70467 0 70333 7 313 343
563600 70505 0 70395 7 313 343
564000 70550 0 70450 7 313 343
564400 70602 0 70498 7 313 343
564800 70652 0 70548 7 313 343
565200 70706 0 70594 7 313 343
565600 70754 0 70646 7 313 343
566000 70805 0 70695 7 313 343
566400 70847 0 70753 7 313 343
566800 70897 0 70803 7 313 343
567200 70949 0 70851 7 313 343
567600 70997 0 70903 7 313 343
568000 71048 0 70952 7 313 343
568400 71099 0 71001 7 313 343
568800 71151 0 71049 7 313 343
569200 71201 0 71099 7 313 343
569600 71250 0 71150 7 313 343
570000 71298 0 71202 7 313 343
570400 71358 0 71242 7 313 343
570800 71402 0 71298 7 313 343
571200 71447 0 71353 7 313 343
571600 71501 0 71399 7 313 343
572000 71544 0 71456 7 313 343
572400 71602 0 71498 7 313 343
572800 71653 0 71547 7 313 343
573200 71707 0 71593 7 313 343
573600 71755 0 71645 7 313 343
574000 71811 0 71689 7 313 343
574400 71859 0 71741 7 313 343
574800 71905 0 71795 7 313 343
575200 71953 0 71847 7 313 343
575600 72009 0 71891 7 313 343
576000 72058 0 71942 7 313 343
576400 72110 0 71990 7 313 343
576800 72164 0 72036 7 313 343
577200 72220 0 72080 7 313 343
577600 72272 0 72128 7 313 343
578000 72317 0 72183 7 313 343
578400 72366 0 72234 7 313 343
578800 72414 0 72286 7 313 343
579200 72471 0 72329 7 313 343
579600 72517 0 72383 7 313 343
580000 72560 0 72440 7 313 343
580400 72606 0 72494 7 313 343
580800 72658 0 72542 7 313 343
581200 72710 0 72590 7 313 343
581600 72750 0 72650 7 313 343
582000 72802 0 72698 7 313 343
582400 72850 0 72750 7 313 343
582800 72894 0 72806 7 313 343
583200 72952 0 72848 8 312 342
583600 73002 0 72898 8 312 342
584000 73052 0 72948 8 312 342
584400 73108 0 72992 8 312 342
584800 73164 0 73036 8 312 342
585200 73217 0 73083 8 312 342
585600 73272 0 73128 8 312 342
586000 73322 0 73178 8 312 342
586400 73371 0 73229 8 312 342
586800 73418 0 73282 8 312 342
587200 73467 0 73333 8 312 342
587600 73519 0 73381 8 312 342
588000 73583 0 73417 8 312 342
588400 73636 0 73464 8 312 342
588800 73692 0 73508 8 312 342
589200 73740 0 73560 8 312 342
589600 73790 0 73610 8 312 342
590000 73847 0 73653 8 312 342
590400 73900 0 73700 8 312 342
590800 73952 0 73748 8 312 342
591200 74003 0 73797 8 312 342
591600 74046 0 73854 8 312 342
592000 74100 0 73900 8 312 342
592400 74145 0 73955 8 312 342
592800 74188 0 74012 8 312 342
593200 74227 0 74073 8 312 342
593600 74270 0 74130 8 312 342
594000 74322 0 74178 8 312 342
594400 74371 0 74229 8 312 342
594800 74426 0 74274 8 312 342
595200 74482 0 74318 8 312 342
595600 74528 0 74372 8 312 342
596000 74575 0 74425 8 312 342
596400 74621 0 74479 8 312 342
596800 74664 0 74536 8 312 342
597200 74708 0 74592 8 312 342
597600 74760 0 74640 8 312 342
598000 74812 0 74688 8 312 342
598400 74860 0 74740 8 312 342
598800 74912 0 74788 8 312 342
599200 74957 0 74843 8 312 342
599600 75008 0 74892 8 312 342
600000 75056 0 74944 8 312 342
600400 75106 0 74994 8 312 342
600800 75154 0 75046 8 312 342
601200 75200 0 75100 8 312 342
601600 75248 0 75152 8 312 342
602000 75301 0 75199 8 312 342
602400 75353 0 75247 8 312 342
602800 75401 0 75299 8 312 342
603200 75452 0 75348 8 312 342
603600 75501 0 75399 8 312 342
604000 75550 0 75450 8 312 342
604400 75590 0 75510 8 312 342
604800 75633 0 75567 8 312 342
605200 75692 0 75608 8 312 342
605600 75736 0 75664 8 312 342
606000 75794 0 75706 8 312 342
606400 75851 0 75749 8 312 342
606800 75888 0 75812 9 311 341
607200 75938 0 75862 9 311 341
607600 75995 0 75905 9 311 341
608000 76042 0 75958 9 311 341
608400 76089 0 76011 9 311 341
608800 76126 0 76074 9 311 341
609200 76177 0 76123 9 311 341
609600 76225 0 76175 9 311 341
610000 76270 0 76230 9 311 341
610400 76323 0 76277 9 311 341
610800 76365 0 76335 9 311 341
611200 76421 0 76379 9 311 341
611600 76470 0 76430 9 311 341
612000 76524 0 76476 9 311 341
612400 76575 0 76525 9 311 341
612800 76624 0 76576 9 311 341
613200 76678 0 76622 9 311 341
613600 76726 0 76674 9 311 341
614000 76782 0 76718 9 311 341
614400 76824 0 76776 9 311 341
614800 76868 0 76832 9 311 341
615200 76931 0 76869 9 311 341
615600 76981 0 76919 9 311 341
616000 77033 0 76967 9 311 341
616400 77081 0 77019 9 311 341
616800 77133 0 77067 9 311 341
617200 77180 0 77120 9 311 341
617600 77229 0 77171 9 311 341
618000 77270 0 77230 9 311 341
618400 77317 0 77283 9 311 341
618800 77365 0 77335 9 311 341
619200 77406 0 77394 9 311 341
619600 77454 0 77446 9 311 341
620000 77516 0 77484 9 311 341
620400 77565 0 77535 9 311 341
620800 77615 0 77585 9 311 341
621200 77674 0 77626 9 311 341
621600 77723 0 77677 9 311 341
622000 77769 0 77731 9 311 341
622400 77820 0 77780 9 311 341
622800 77871 0 77829 9 311 341
623200 77934 0 77866 9 311 341
623600 77981 0 77919 9 311 341
624000 78025 0 77975 9 311 341
624400 78071 0 78029 9 311 341
624800 78116 0 78084 9 311 341
625200 78165 0 78135 9 311 341
625600 78210 0 78190 9 311 341
626000 78264 0 78236 9 311 341
626400 78316 0 78284 9 311 341
626800 78364 0 78336 9 311 341
627200 78415 0 78385 9 311 341
627600 78471 0 78429 9 311 341
628000 78520 0 78480 9 311 341
628400 78569 0 78531 9 311 341
628800 78623 0 78577 9 311 341
629200 78676 0 78624 9 311 341
629600 78727 0 78673 9 311 341
630000 78778 0 78722 9 311 341
630400 78833 0 78767 9 311 341
630800 78880 0 78820 9 311 341
631200 78926 0 78874 9 311 341
631600 78976 0 78924 9 311 341
632000 79022 0 78978 9 311 341
632400 79080 0 79020 9 311 341
632800 79138 0 79062 9 311 341
633200 79188 0 79112 9 311 341
633600 79239 0 79161 9 311 341
634000 79294 0 79206 9 311 341
634400 79339 0 79261 9 311 341
634800 79400 0 79300 9 311 341
635200 79452 0 79348 9 311 341
635600 79504 0 79396 9 311 341
636000 79559 0 79441 9 311 341
636400 79605 0 79495 9 311 341
636800 79650 0 79550 9 311 341
637200 79699 0 79601 9 311 341
637600 79744 0 79656 9 311 341
638000 79795 0 79705 9 311 341
638400 79850 0 79750 9 311 341
638800 79910 0 79790 9 311 341
639200 79956 0 79844 9 311 341
639600 80000 0 79900 9 311 341
640000 80048 0 79952 9 311 341
640400 80096 0 80004 9 311 341
640800 80149 0 80051 9 311 341
641200 80198 0 80102 9 311 341
641600 80249 0 80151 9 311 341
642000 80295 0 80205 9 311 341
642400 80335 0 80265 9 311 341
642800 80384 0 80316 9 311 341
643200 80436 0 80364 9 311 341
643600 80488 0 80412 9 311 341
644000 80530 0 80470 9 311 341
644400 80583 0 80517 9 311 341
644800 80638 0 80562 9 311 341
645200 80687 0 80613 9 311 341
645600 80746 0 80654 9 311 341
646000 80796 0 80704 9 311 341
646400 80848 0 80752 9 311 341
646800 80893 0 80807 9 311 341
647200 80941 0 80859 9 311 341
647600 80998 0 80902 9 311 341
648000 81050 0 80950 9 311 341
