# Time-averaged data for fix mydat
# TimeStep v_mtmp v_mden v_mpre
4000 373.141 0.0128972 6.46046
8000 300.699 0.0128972 7.19665
12000 300.74 0.0128972 6.7773
16000 299.936 0.0128972 6.79993
20000 301.632 0.0128972 7.18135
24000 301.711 0.0128972 7.00331
28000 301.719 0.0128972 6.85398
32000 300.703 0.0128972 6.91874
36000 299.711 0.0128972 6.68281
40000 300.642 0.0128972 6.92697
44000 301.89 0.0128972 6.79179
48000 299.585 0.0128972 6.82012
52000 300.183 0.0128972 6.66338
56000 300.343 0.0128972 6.65364
60000 299.129 0.0128972 6.77674
64000 301.379 0.0128972 6.91555
68000 301.221 0.0128972 6.66358
72000 299.317 0.0128972 6.58384
76000 299.497 0.0128972 7.05472
80000 299.881 0.0128972 6.79237
84000 299.454 0.0128972 6.73027
88000 299.672 0.0128972 6.50534
92000 300.575 0.0128972 6.79907
96000 300.166 0.0128972 6.5829
100000 299.457 0.0128972 6.73319
104000 301.651 0.0128972 6.6455
108000 299.834 0.0128972 6.71023
112000 300.902 0.0128972 6.61542
116000 301.837 0.0128972 6.6432
120000 301.352 0.0128972 6.51841
124000 300.218 0.0128972 6.72419
128000 299.657 0.0128972 6.66353
132000 300.042 0.0128972 6.59007
136000 301.06 0.0128972 6.44246
140000 301.321 0.0128972 6.59214
144000 302.094 0.0128972 6.52579
148000 300.71 0.0128972 6.61226
152000 300.082 0.0128972 6.6982
156000 300.161 0.0128972 6.62333
160000 299.694 0.0128972 6.60224
164000 299.537 0.0128972 6.71098
168000 299.59 0.0128972 6.51824
172000 299.25 0.0128972 6.38892
176000 300.571 0.0128972 6.61547
180000 301.6 0.0128972 6.7269
184000 301.258 0.0128972 6.45752
188000 300.781 0.0128972 6.57328
192000 300.488 0.0128972 6.48396
196000 300.853 0.0128972 6.59542
200000 299.688 0.0128972 6.44089
204000 300.53 0.0128972 6.72788
208000 302.114 0.0128972 6.66288
212000 300.528 0.0128972 6.59852
216000 301.548 0.0128972 6.52023
220000 300.323 0.0128972 6.73341
224000 300.334 0.0128972 6.88705
228000 298.616 0.0128972 6.58899
232000 299.722 0.0128972 6.58248
236000 299.019 0.0128972 6.73902
240000 300.502 0.0128972 6.73427
244000 301.023 0.0128972 6.83973
248000 300.622 0.0128972 6.77969
252000 300.31 0.0128972 6.60839
256000 299.444 0.0128972 6.86804
260000 299.727 0.0128972 6.70219
264000 300.46 0.0128972 6.79925
268000 300.259 0.0128972 6.71164
272000 300.611 0.0128972 6.79818
276000 300.965 0.0128972 6.72311
280000 300.712 0.0128972 6.99845
284000 300.614 0.0128972 6.74832
288000 299.403 0.0128972 6.79666
292000 301.032 0.0128972 6.87348
296000 300.141 0.0128972 6.75962
300000 301.414 0.0128972 6.92782
304000 300.153 0.0128972 6.72215
308000 301.266 0.0128972 6.89774
312000 300.236 0.0128972 6.69175
316000 299.565 0.0128972 6.86131
320000 299.067 0.0128972 6.74902
324000 299.909 0.0128972 6.90942
328000 299.379 0.0128972 6.61484
332000 299.713 0.0128972 6.92545
336000 301.842 0.0128972 6.77919
340000 298.843 0.0128972 6.67765
344000 298.921 0.0128972 6.92304
348000 300.205 0.0128972 6.98003
352000 300.008 0.0128972 6.9299
356000 302.408 0.0128972 7.02938
360000 301.531 0.0128972 6.83892
364000 300.553 0.0128972 7.06085
368000 301.251 0.0128972 6.95797
372000 299.284 0.0128972 6.74469
376000 300.847 0.0128972 6.99298
380000 301.303 0.0128972 7.06187
384000 301.556 0.0128972 6.91037
388000 299.662 0.0128972 6.76058
392000 301.164 0.0128972 7.20347
396000 301.324 0.0128972 6.94293
400000 301.492 0.0128972 6.71926
404000 300.306 0.0128972 6.925
408000 297.283 0.0128972 6.73673
412000 300.7 0.0128972 6.84495
416000 300.566 0.0128972 6.95608
420000 300.062 0.0128972 7.07006
424000 299.834 0.0128972 7.02877
428000 299.636 0.0128972 6.70003
432000 299.055 0.0128972 6.77924
436000 299.018 0.0128972 6.9388
440000 299.367 0.0128972 6.83062
444000 299.552 0.0128972 6.87381
448000 300.561 0.0128972 6.91233
452000 300.896 0.0128972 6.88542
456000 301.376 0.0128972 6.96113
460000 300.179 0.0128972 6.99532
464000 299.801 0.0128972 6.99248
468000 300.671 0.0128972 6.85012
472000 298.787 0.0128972 7.07913
476000 301.52 0.0128972 6.93296
480000 300.873 0.0128972 6.86076
484000 301.135 0.0128972 7.12196
488000 300.105 0.0128972 7.02949
492000 299.615 0.0128972 6.83002
496000 298.456 0.0128972 7.0032
500000 300.706 0.0128972 6.97917
504000 302.573 0.0128972 6.94463
508000 300.272 0.0128972 6.95265
512000 300.407 0.0128972 6.80873
516000 301.299 0.0128972 6.81924
520000 299.385 0.0128972 6.98375
524000 300.163 0.0128972 6.93357
528000 300.735 0.0128972 6.94391
532000 301.062 0.0128972 7.08446
536000 301.833 0.0128972 6.88212
540000 301.01 0.0128972 6.94944
544000 300.161 0.0128972 6.85427
548000 301.316 0.0128972 6.98789
552000 298.63 0.0128972 7.17791
556000 299.691 0.0128972 6.98692
560000 300.585 0.0128972 6.96006
564000 300.713 0.0128972 6.93205
568000 298.584 0.0128972 6.90194
572000 302.179 0.0128972 7.07992
576000 300.98 0.0128972 7.02488
580000 298.602 0.0128972 6.93624
584000 299.88 0.0128972 7.00352
588000 298.635 0.0128972 7.10964
592000 300.618 0.0128972 6.92508
596000 300.782 0.0128972 6.94766
600000 301.4 0.0128972 6.93657
604000 302.309 0.0128972 7.14635
608000 300.747 0.0128972 7.08078
612000 299.545 0.0128972 7.12374
616000 300.596 0.0128972 6.99162
620000 301.402 0.0128972 6.98182
624000 300.078 0.0128972 7.08731
628000 301.397 0.0128972 6.99304
632000 298.289 0.0128972 7.08231
636000 299.639 0.0128972 7.02122
640000 299.514 0.0128972 6.95317
644000 299.533 0.0128972 6.82786
648000 302.354 0.0128972 6.9714
652000 300.208 0.0128972 6.82974
656000 302.701 0.0128972 7.19895
660000 299.8 0.0128972 7.12837
664000 301.836 0.0128972 6.98667
668000 301.326 0.0128972 6.93064
672000 300.408 0.0128972 7.09926
676000 300.946 0.0128972 6.92909
680000 301.227 0.0128972 6.91119
684000 299.26 0.0128972 6.919
688000 300.82 0.0128972 7.0638
692000 300.375 0.0128972 6.86208
696000 301.126 0.0128972 7.09934
700000 300.837 0.0128972 7.08149
704000 298.949 0.0128972 7.04598
708000 300.198 0.0128972 7.16688
712000 300.235 0.0128972 6.90725
716000 299.259 0.0128972 6.98809
720000 298.699 0.0128972 7.02843
724000 299.103 0.0128972 6.98663
728000 301.652 0.0128972 7.27923
732000 299.381 0.0128972 6.85385
736000 300.807 0.0128972 7.06696
740000 301.719 0.0128972 7.00122
744000 301.283 0.0128972 6.96882
748000 300.79 0.0128972 7.02172
752000 301.819 0.0128972 7.03835
756000 300.238 0.0128972 6.97983
760000 299.111 0.0128972 7.01448
764000 300.004 0.0128972 7.03646
768000 299.61 0.0128972 7.15989
772000 300.478 0.0128972 6.92399
776000 301.255 0.0128972 6.94611
780000 300.153 0.0128972 7.06945
784000 301.652 0.0128972 7.02343
788000 300.846 0.0128972 7.08319
792000 300.143 0.0128972 7.07661
796000 301.068 0.0128972 6.98909
800000 300.302 0.0128972 6.99988
804000 303.661 0.0128972 7.22476
808000 299.132 0.0128972 7.04945
812000 300.704 0.0128972 6.98188
816000 300.623 0.0128972 6.96783
820000 301.255 0.0128972 6.95865
824000 301.717 0.0128972 7.04336
828000 300.089 0.0128972 6.98243
832000 299.747 0.0128972 7.0134
836000 299.717 0.0128972 6.92623
840000 299.266 0.0128972 6.96315
844000 299.6 0.0128972 7.06588
848000 300.054 0.0128972 7.02244
852000 299.588 0.0128972 6.97674
856000 300.889 0.0128972 6.94579
860000 300.144 0.0128972 6.98379
864000 299.657 0.0128972 6.83769
868000 300.224 0.0128972 7.0489
872000 300.311 0.0128972 6.87741
876000 299.935 0.0128972 6.9963
880000 300.146 0.0128972 6.97021
884000 299.698 0.0128972 7.07209
888000 299.586 0.0128972 7.03735
892000 298.918 0.0128972 7.02997
896000 299.889 0.0128972 6.96245
900000 298.902 0.0128972 6.90825
904000 300.947 0.0128972 7.18366
908000 300.388 0.0128972 6.98297
912000 302.061 0.0128972 6.98948
916000 299.975 0.0128972 6.89921
920000 299.894 0.0128972 6.95613
924000 303.55 0.0128972 7.11247
928000 298.872 0.0128972 7.08126
932000 300.006 0.0128972 6.89169
936000 300.548 0.0128972 7.10611
940000 302.071 0.0128972 6.95388
944000 301.539 0.0128972 6.86715
948000 301.727 0.0128972 7.10737
952000 301.382 0.0128972 7.03185
956000 300.899 0.0128972 7.08082
960000 302.575 0.0128972 7.11173
964000 301.281 0.0128972 7.0506
968000 298.614 0.0128972 7.10966
972000 301.265 0.0128972 7.16071
976000 299.98 0.0128972 6.92325
980000 299.051 0.0128972 7.04768
984000 299.31 0.0128972 7.0213
988000 297.467 0.0128972 6.95393
992000 300.486 0.0128972 7.0426
996000 302.823 0.0128972 7.00757
1000000 300.974 0.0128972 6.99702
1004000 298.293 0.0128972 6.94492
1008000 300.579 0.0128972 7.04796
1012000 300.177 0.0128972 7.05028
1016000 299.42 0.0128972 7.0274
1020000 299.05 0.0128972 7.06908
1024000 301.521 0.0128972 7.01319
1028000 300.284 0.0128972 6.97547
1032000 301.374 0.0128972 7.10535
1036000 299.901 0.0128972 6.8108
1040000 299.816 0.0128972 6.95416
1044000 301.96 0.0128972 6.96601
1048000 300.521 0.0128972 7.28098
1052000 300.688 0.0128972 6.88315
1056000 300.646 0.0128972 6.92022
1060000 298.713 0.0128972 6.85441
1064000 298.61 0.0128972 6.99407
1068000 300.386 0.0128972 7.01453
1072000 300.261 0.0128972 6.91044
1076000 299.932 0.0128972 7.14664
1080000 300.965 0.0128972 7.03849
1084000 300.131 0.0128972 6.99992
1088000 300.298 0.0128972 7.10184
1092000 301.639 0.0128972 7.02412
1096000 299.188 0.0128972 7.06841
1100000 301.026 0.0128972 7.08147
1104000 300.703 0.0128972 7.12182
1108000 302.487 0.0128972 7.07458
1112000 300.111 0.0128972 6.89051
1116000 300.438 0.0128972 6.80767
1120000 302.379 0.0128972 7.36127
1124000 299.744 0.0128972 7.12117
1128000 298.015 0.0128972 6.90336
1132000 301.965 0.0128972 7.06442
1136000 300.051 0.0128972 7.04197
1140000 299.324 0.0128972 6.86562
1144000 300.302 0.0128972 7.08634
1148000 299.017 0.0128972 7.18625
1152000 300.255 0.0128972 7.09488
1156000 300.171 0.0128972 6.81814
1160000 299.39 0.0128972 7.08833
1164000 301.444 0.0128972 6.94177
1168000 299.809 0.0128972 6.97154
1172000 300.166 0.0128972 6.97609
1176000 299.057 0.0128972 6.93897
1180000 299.914 0.0128972 6.89026
1184000 300.554 0.0128972 7.08222
1188000 298.521 0.0128972 6.78832
1192000 300.926 0.0128972 7.13539
1196000 300.079 0.0128972 7.00224
1200000 301.971 0.0128972 7.11788
1204000 299.557 0.0128972 6.92113
1208000 298.786 0.0128972 7.18596
