# Time-averaged data for fix mydat
# TimeStep v_mtmp v_mden v_mpre
4000 395.741 0.0136057 6.59695
8000 302.278 0.0136057 7.34312
12000 299.455 0.0136057 7.40141
16000 299.942 0.0136057 7.73786
20000 300.617 0.0136057 7.54204
24000 299.767 0.0136057 7.36099
28000 299.474 0.0136057 7.20803
32000 302.071 0.0136057 7.12407
36000 302.777 0.0136057 7.29648
40000 298.912 0.0136057 7.54
44000 300.854 0.0136057 7.10735
48000 300.16 0.0136057 7.13028
52000 301.467 0.0136057 6.9354
56000 301.551 0.0136057 7.24787
60000 300.549 0.0136057 6.80673
64000 300.993 0.0136057 7.14711
68000 299.538 0.0136057 6.98449
72000 301.823 0.0136057 7.18818
76000 299.369 0.0136057 6.98971
80000 300.584 0.0136057 7.25948
84000 300.682 0.0136057 7.00279
88000 300.697 0.0136057 7.00271
92000 300.313 0.0136057 6.96762
96000 301.392 0.0136057 7.22641
100000 300.636 0.0136057 7.09288
104000 301.077 0.0136057 7.14907
108000 300.104 0.0136057 7.07396
112000 299.041 0.0136057 6.81916
116000 300.594 0.0136057 6.94042
120000 301.364 0.0136057 7.08384
124000 299.548 0.0136057 7.03208
128000 300.086 0.0136057 6.67762
132000 299.83 0.0136057 6.94049
136000 302.64 0.0136057 6.8993
140000 300.973 0.0136057 6.94945
144000 299.202 0.0136057 6.82616
148000 299.376 0.0136057 6.73062
152000 299.811 0.0136057 6.72938
156000 303.604 0.0136057 7.37224
160000 299.866 0.0136057 7.04498
164000 302.149 0.0136057 6.65885
168000 300.844 0.0136057 7.09655
172000 300.524 0.0136057 6.90134
176000 299.764 0.0136057 6.96955
180000 301.404 0.0136057 6.93766
184000 300.403 0.0136057 6.87015
188000 301.611 0.0136057 7.00825
192000 300.199 0.0136057 7.18892
196000 299.787 0.0136057 6.87475
200000 298.475 0.0136057 7.10653
204000 299.695 0.0136057 7.03052
208000 300.395 0.0136057 6.99774
212000 300.985 0.0136057 7.06321
216000 301.256 0.0136057 7.0109
220000 299.153 0.0136057 7.09401
224000 301.015 0.0136057 7.06672
228000 299.144 0.0136057 6.81565
232000 299.241 0.0136057 7.31267
236000 300.998 0.0136057 6.939
240000 299.974 0.0136057 6.98229
244000 299.866 0.0136057 7.13854
248000 300.398 0.0136057 6.99855
252000 302.119 0.0136057 7.30168
256000 301.861 0.0136057 6.97126
260000 300.261 0.0136057 6.83973
264000 302.329 0.0136057 7.19204
268000 300.648 0.0136057 7.06364
272000 298.932 0.0136057 6.86227
276000 300.454 0.0136057 7.02903
280000 298.521 0.0136057 6.97359
284000 301.288 0.0136057 7.05273
288000 300.344 0.0136057 6.96663
292000 299.499 0.0136057 7.02132
296000 301.132 0.0136057 7.15067
300000 299.668 0.0136057 7.06121
304000 301.982 0.0136057 6.97436
308000 299.995 0.0136057 6.90223
312000 300.378 0.0136057 7.01241
316000 301.387 0.0136057 7.15588
320000 300.211 0.0136057 7.30182
324000 302.564 0.0136057 6.89341
328000 301.603 0.0136057 7.06063
332000 301.119 0.0136057 7.11133
336000 300.493 0.0136057 6.99184
340000 299.945 0.0136057 6.84257
344000 302.021 0.0136057 7.22701
348000 301.108 0.0136057 7.24592
352000 301.996 0.0136057 7.12028
356000 300.042 0.0136057 7.01982
360000 299.481 0.0136057 7.14256
364000 301.952 0.0136057 6.96795
368000 300.248 0.0136057 7.08113
372000 301.432 0.0136057 7.15608
376000 299.269 0.0136057 7.20857
380000 301.519 0.0136057 7.11966
384000 300.41 0.0136057 6.9517
388000 298.762 0.0136057 7.11295
392000 299.358 0.0136057 7.05057
396000 299.493 0.0136057 7.49642
400000 300.967 0.0136057 6.79845
