# Time-averaged data for fix cgcmcstat
# TimeStep v_ciatt v_ciacc v_cdatt v_cdacc v_nco2 v_nmob
320000 40171 3 39829 14 19 338
320400 40228 3 39872 14 19 338
320800 40278 3 39922 14 19 338
321200 40326 3 39974 14 19 338
321600 40379 3 40021 14 19 338
322000 40423 3 40077 14 19 338
322400 40471 3 40129 14 19 338
322800 40527 3 40173 14 19 338
323200 40581 3 40219 14 19 338
323600 40633 3 40267 14 19 338
324000 40684 3 40316 14 19 338
324400 40725 3 40375 14 19 338
324800 40785 3 40415 14 19 338
325200 40827 3 40473 14 19 338
325600 40874 3 40526 14 19 338
326000 40924 3 40576 14 19 338
326400 40973 3 40627 14 19 338
326800 41025 3 40675 14 19 338
327200 41079 3 40721 14 19 338
327600 41130 3 40770 14 19 338
328000 41179 3 40821 14 19 338
328400 41230 3 40870 14 19 338
328800 41279 3 40921 14 19 338
329200 41326 3 40974 14 19 338
329600 41376 3 41024 14 19 338
330000 41438 3 41062 14 19 338
330400 41485 3 41115 14 19 338
330800 41543 3 41157 14 19 338
331200 41587 3 41213 14 19 338
331600 41635 3 41265 14 19 338
332000 41680 3 41320 14 19 338
332400 41722 3 41378 14 19 338
332800 41767 3 41433 14 19 338
333200 41824 3 41476 14 19 338
333600 41877 3 41523 14 19 338
334000 41928 3 41572 14 19 338
334400 41975 3 41625 14 19 338
334800 42030 3 41670 14 19 338
335200 42084 3 41716 14 19 338
335600 42133 3 41767 14 19 338
336000 42186 3 41814 14 19 338
336400 42237 3 41863 14 19 338
336800 42281 3 41919 14 19 338
337200 42343 3 41957 14 19 338
337600 42399 3 42001 14 19 338
338000 42458 3 42042 14 19 338
338400 42513 3 42087 14 19 338
338800 42559 3 42141 14 19 338
339200 42610 3 42190 14 19 338
339600 42662 3 42238 14 19 338
340000 42707 3 42293 14 19 338
340400 42753 3 42347 14 19 338
340800 42795 3 42405 14 19 338
341200 42841 3 42459 14 19 338
341600 42884 3 42516 14 19 338
342000 42938 3 42562 14 19 338
342400 42988 3 42612 14 19 338
342800 43047 3 42653 14 19 338
343200 43088 3 42712 14 19 338
343600 43136 3 42764 14 19 338
344000 43182 3 42818 14 19 338
344400 43231 3 42869 14 19 338
344800 43284 3 42916 14 19 338
345200 43333 3 42967 14 19 338
345600 43381 3 43019 14 19 338
346000 43429 3 43071 14 19 338
346400 43479 3 43121 14 19 338
346800 43529 3 43171 14 19 338
347200 43579 3 43221 14 19 338
347600 43620 3 43280 14 19 338
348000 43663 3 43337 14 19 338
348400 43707 3 43393 14 19 338
348800 43762 3 43438 14 19 338
349200 43809 3 43491 14 19 338
349600 43856 3 43544 14 19 338
350000 43900 3 43600 14 19 338
350400 43952 3 43648 14 19 338
350800 44005 3 43695 14 19 338
351200 44053 3 43747 14 19 338
351600 44108 3 43792 14 19 338
352000 44155 3 43845 14 19 338
352400 44207 3 43893 14 19 338
352800 44258 3 43942 14 19 338
353200 44308 3 43992 15 18 337
353600 44358 3 44042 15 18 337
354000 44401 3 44099 15 18 337
354400 44450 3 44150 15 18 337
354800 44492 3 44208 15 18 337
355200 44536 3 44264 15 18 337
355600 44579 3 44321 15 18 337
356000 44630 3 44370 15 18 337
356400 44688 3 44412 15 18 337
356800 44732 3 44468 15 18 337
357200 44778 3 44522 15 18 337
357600 44833 3 44567 15 18 337
358000 44886 3 44614 15 18 337
358400 44939 3 44661 15 18 337
358800 44987 3 44713 15 18 337
359200 45038 3 44762 15 18 337
359600 45079 3 44821 15 18 337
360000 45133 3 44867 15 18 337
360400 45190 3 44910 15 18 337
360800 45245 3 44955 15 18 337
361200 45295 3 45005 15 18 337
361600 45341 3 45059 15 18 337
362000 45386 3 45114 15 18 337
362400 45435 3 45165 15 18 337
362800 45485 3 45215 15 18 337
363200 45544 3 45256 15 18 337
363600 45597 3 45303 15 18 337
364000 45645 4 45355 16 18 337
364400 45689 4 45411 16 18 337
364800 45733 4 45467 16 18 337
365200 45787 4 45513 16 18 337
365600 45834 4 45566 16 18 337
366000 45884 4 45616 16 18 337
366400 45940 4 45660 16 18 337
366800 45989 4 45711 16 18 337
367200 46034 4 45766 16 18 337
367600 46088 4 45812 16 18 337
368000 46137 4 45863 17 17 336
368400 46185 4 45915 17 17 336
368800 46232 4 45968 17 17 336
369200 46283 4 46017 17 17 336
369600 46336 4 46064 17 17 336
370000 46388 4 46112 17 17 336
370400 46431 4 46169 17 17 336
370800 46482 4 46218 17 17 336
371200 46532 4 46268 17 17 336
371600 46577 4 46323 17 17 336
372000 46630 4 46370 17 17 336
372400 46690 4 46410 17 17 336
372800 46737 4 46463 17 17 336
373200 46791 4 46509 17 17 336
373600 46836 4 46564 17 17 336
374000 46887 4 46613 17 17 336
374400 46936 4 46664 17 17 336
374800 46988 4 46712 17 17 336
375200 47044 4 46756 17 17 336
375600 47094 4 46806 17 17 336
376000 47146 4 46854 17 17 336
376400 47196 4 46904 17 17 336
376800 47254 4 46946 17 17 336
377200 47300 4 47000 17 17 336
377600 47352 4 47048 17 17 336
378000 47403 4 47097 17 17 335
378400 47459 4 47141 17 17 335
378800 47500 4 47200 17 17 335
379200 47550 4 47250 17 17 335
379600 47598 4 47302 17 17 335
380000 47648 4 47352 17 17 335
380400 47690 4 47410 17 17 335
380800 47739 4 47461 17 17 335
381200 47789 4 47511 17 17 335
381600 47838 4 47562 17 17 335
382000 47877 4 47623 17 17 335
382400 47922 4 47678 17 17 335
382800 47963 4 47737 17 17 335
383200 48008 4 47792 17 17 335
383600 48053 4 47847 17 17 335
384000 48102 4 47898 17 17 335
384400 48158 4 47942 17 17 335
384800 48216 4 47984 17 17 335
385200 48275 4 48025 17 17 335
385600 48324 4 48076 17 17 335
386000 48376 4 48124 17 17 335
386400 48426 4 48174 17 17 335
386800 48472 4 48228 17 17 335
387200 48522 4 48278 17 17 335
387600 48576 4 48324 17 17 335
388000 48635 4 48365 17 17 335
388400 48682 4 48418 17 17 335
388800 48733 4 48467 17 17 335
389200 48779 4 48521 17 17 335
389600 48834 4 48566 17 17 335
390000 48886 4 48614 17 17 335
390400 48936 4 48664 17 17 335
390800 48986 4 48714 17 17 335
391200 49034 4 48766 17 17 335
391600 49081 4 48819 17 17 335
392000 49133 4 48867 17 17 335
392400 49185 4 48915 17 17 335
392800 49235 4 48965 17 17 335
393200 49288 4 49012 17 17 335
393600 49339 4 49061 17 17 335
394000 49394 4 49106 17 17 335
394400 49446 4 49154 17 17 335
394800 49490 4 49210 17 17 335
395200 49542 4 49258 17 17 335
395600 49600 4 49300 17 17 335
396000 49650 4 49350 17 17 335
396400 49709 4 49391 17 17 335
396800 49757 4 49443 17 17 335
397200 49805 4 49495 17 17 335
397600 49861 4 49539 17 17 335
398000 49910 4 49590 17 17 335
398400 49957 4 49643 17 17 335
398800 50007 4 49693 17 17 335
399200 50055 4 49745 17 17 335
399600 50104 4 49796 17 17 335
400000 50152 4 49848 17 17 335
400400 50201 4 49899 17 17 335
400800 50247 4 49953 17 17 335
401200 50299 4 50001 17 17 335
401600 50352 4 50048 17 17 335
402000 50406 4 50094 17 17 335
402400 50450 4 50150 17 17 335
402800 50494 4 50206 17 17 335
403200 50545 4 50255 17 17 335
403600 50597 4 50303 17 17 335
404000 50640 4 50360 17 17 335
404400 50682 4 50418 17 17 335
404800 50738 4 50462 17 17 335
405200 50790 4 50510 17 17 335
405600 50836 4 50564 17 17 335
406000 50896 4 50604 17 17 335
406400 50949 4 50651 17 17 335
406800 51003 4 50697 17 17 335
407200 51057 4 50743 17 17 335
407600 51101 4 50799 17 17 335
408000 51148 4 50852 17 17 335
408400 51197 4 50903 17 17 335
408800 51256 4 50944 17 17 335
409200 51300 4 51000 17 17 335
409600 51347 4 51053 17 17 335
410000 51400 4 51100 17 17 335
410400 51449 4 51151 17 17 335
410800 51499 4 51201 17 17 335
411200 51544 4 51256 17 17 335
411600 51588 4 51312 17 17 335
412000 51636 4 51364 17 17 335
412400 51691 4 51409 17 17 335
412800 51737 4 51463 17 17 335
413200 51797 4 51503 17 17 335
413600 51851 4 51549 17 17 335
414000 51908 4 51592 17 17 335
414400 51958 4 51642 17 17 335
414800 52013 4 51687 17 17 335
415200 52063 4 51737 17 17 335
415600 52114 4 51786 17 17 335
416000 52167 4 51833 17 17 335
416400 52213 4 51887 17 17 335
416800 52262 4 51938 17 17 335
417200 52301 4 51999 17 17 335
417600 52349 4 52051 17 17 335
418000 52398 4 52102 17 17 335
418400 52455 4 52145 17 17 335
418800 52500 4 52200 17 17 335
419200 52544 4 52256 17 17 335
419600 52593 4 52307 17 17 335
420000 52633 4 52367 17 17 335
420400 52685 4 52415 17 17 335
420800 52728 4 52472 17 17 335
421200 52766 4 52534 17 17 335
421600 52826 4 52574 17 17 335
422000 52882 4 52618 17 17 335
422400 52929 4 52671 17 17 335
422800 52974 4 52726 17 17 335
423200 53028 4 52772 17 17 335
423600 53081 4 52819 17 17 335
424000 53138 4 52862 17 17 335
424400 53190 4 52910 17 17 335
424800 53241 4 52959 17 17 335
425200 53291 4 53009 17 17 335
425600 53353 4 53047 17 17 335
426000 53409 4 53091 17 17 335
426400 53452 4 53148 17 17 335
426800 53509 4 53191 17 17 335
427200 53551 4 53249 17 17 335
427600 53605 4 53295 17 17 335
428000 53658 4 53342 17 17 335
428400 53712 4 53388 17 17 335
428800 53770 4 53430 17 17 335
429200 53819 4 53481 17 17 335
429600 53867 4 53533 17 17 335
430000 53918 4 53582 17 17 335
430400 53971 4 53629 17 17 335
430800 54023 4 53677 17 17 335
431200 54072 4 53728 17 17 335
431600 54119 4 53781 17 17 335
432000 54172 4 53828 17 17 335
432400 54220 4 53880 17 17 335
432800 54277 4 53923 17 17 335
433200 54331 4 53969 17 17 335
433600 54383 4 54017 17 17 335
434000 54425 4 54075 17 17 335
434400 54473 4 54127 17 17 335
434800 54527 4 54173 17 17 335
435200 54576 4 54224 17 17 335
435600 54628 4 54272 17 17 335
436000 54680 5 54320 17 18 336
436400 54731 5 54369 17 18 336
436800 54780 5 54420 17 18 336
437200 54831 5 54469 17 18 336
437600 54879 5 54521 17 18 336
438000 54929 5 54571 17 18 336
438400 54976 5 54624 17 18 336
438800 55026 5 54674 17 18 336
439200 55077 5 54723 17 18 336
439600 55128 5 54772 17 18 336
440000 55171 5 54829 17 18 336
440400 55222 5 54878 17 18 336
440800 55268 5 54932 17 18 336
441200 55320 5 54980 17 18 336
441600 55372 5 55028 17 18 336
442000 55425 5 55075 17 18 336
442400 55479 5 55121 17 18 336
442800 55527 5 55173 17 18 336
443200 55574 5 55226 17 18 336
443600 55623 5 55277 17 18 336
444000 55666 5 55334 17 18 336
444400 55713 5 55387 17 18 336
444800 55763 5 55437 17 18 336
445200 55812 5 55488 17 18 336
445600 55869 5 55531 17 18 336
446000 55915 5 55585 17 18 336
446400 55957 5 55643 17 18 336
446800 56011 5 55689 17 18 336
447200 56059 5 55741 17 18 336
447600 56106 5 55794 17 18 336
448000 56151 5 55849 17 18 336
448400 56203 5 55897 17 18 336
448800 56254 5 55946 17 18 336
449200 56315 5 55985 17 18 336
449600 56367 5 56033 17 18 336
450000 56419 5 56081 17 18 336
450400 56466 5 56134 17 18 336
450800 56513 5 56187 17 18 336
451200 56556 5 56244 17 18 336
451600 56605 5 56295 17 18 336
452000 56645 5 56355 17 18 336
452400 56691 5 56409 17 18 336
452800 56740 5 56460 17 18 336
453200 56786 5 56514 17 18 336
453600 56834 5 56566 17 18 336
454000 56885 5 56615 17 18 336
454400 56935 5 56665 17 18 336
454800 56992 5 56708 17 18 336
455200 57034 5 56766 17 18 336
455600 57083 5 56817 17 18 336
456000 57141 5 56859 17 18 336
456400 57192 5 56908 17 18 336
456800 57253 5 56947 17 18 336
457200 57294 5 57006 17 18 336
457600 57352 5 57048 17 18 336
458000 57404 5 57096 17 18 336
458400 57454 5 57146 17 18 336
458800 57507 5 57193 17 18 336
459200 57549 5 57251 17 18 336
459600 57600 5 57300 17 18 336
460000 57652 5 57348 17 18 336
460400 57701 5 57399 17 18 336
460800 57749 5 57451 17 18 336
461200 57802 5 57498 17 18 336
461600 57851 5 57549 17 18 336
462000 57910 5 57590 17 18 336
462400 57961 5 57639 17 18 336
462800 58005 5 57695 17 18 336
463200 58055 5 57745 17 18 336
463600 58109 5 57791 17 18 336
464000 58156 5 57844 17 18 336
464400 58207 5 57893 17 18 336
464800 58252 5 57948 17 18 336
465200 58305 5 57995 17 18 336
465600 58356 5 58044 17 18 336
466000 58409 5 58091 17 18 336
466400 58464 5 58136 17 18 336
466800 58518 5 58182 17 18 336
467200 58573 5 58227 17 18 336
467600 58626 5 58274 17 18 336
468000 58671 5 58329 17 18 336
468400 58723 5 58377 17 18 336
468800 58779 5 58421 17 18 336
469200 58832 5 58468 17 18 336
469600 58884 5 58516 17 18 336
470000 58936 5 58564 17 18 336
470400 58991 5 58609 17 18 336
470800 59048 5 58652 17 18 336
471200 59091 5 58709 17 18 336
471600 59149 5 58751 17 18 336
472000 59193 5 58807 17 18 336
472400 59241 5 58859 17 18 336
472800 59293 5 58907 17 18 336
473200 59346 5 58954 17 18 336
473600 59396 5 59004 17 18 336
474000 59448 5 59052 17 18 336
474400 59493 5 59107 17 18 336
474800 59536 5 59164 17 18 336
475200 59583 5 59217 17 18 336
475600 59641 5 59259 17 18 336
476000 59690 5 59310 17 18 336
476400 59737 5 59363 17 18 336
476800 59780 6 59420 17 19 337
477200 59833 6 59467 17 19 337
477600 59884 6 59516 17 19 337
478000 59929 6 59571 17 19 337
478400 59981 6 59619 17 19 337
478800 60036 6 59664 17 19 337
479200 60097 6 59703 17 19 337
479600 60147 6 59753 17 19 337
480000 60208 6 59792 17 19 337
480400 60258 6 59842 17 19 337
480800 60302 6 59898 17 19 337
481200 60350 6 59950 17 19 337
481600 60408 6 59992 17 19 337
482000 60465 6 60035 17 19 337
482400 60516 6 60084 17 19 337
482800 60568 6 60132 17 19 337
483200 60616 6 60184 17 19 337
483600 60661 6 60239 17 19 337
484000 60713 6 60287 17 19 337
484400 60762 6 60338 17 19 337
484800 60807 6 60393 17 19 337
485200 60858 6 60442 17 19 337
485600 60899 6 60501 17 19 337
486000 60946 6 60554 17 19 337
486400 61001 6 60599 17 19 337
486800 61052 6 60648 17 19 337
487200 61096 6 60704 17 19 337
487600 61147 6 60753 17 19 337
488000 61200 6 60800 17 19 337
488400 61249 6 60851 17 19 337
488800 61297 6 60903 17 19 337
489200 61348 6 60952 17 19 337
489600 61399 6 61001 17 19 337
490000 61454 6 61046 17 19 337
490400 61505 6 61095 17 19 337
490800 61552 6 61148 17 19 337
491200 61602 6 61198 17 19 337
491600 61659 6 61241 17 19 337
492000 61714 6 61286 17 19 337
492400 61764 6 61336 17 19 337
492800 61814 6 61386 17 19 337
493200 61872 6 61428 17 19 337
493600 61919 6 61481 17 19 337
494000 61971 6 61529 17 19 337
494400 62027 6 61573 17 19 337
494800 62074 6 61626 17 19 337
495200 62120 6 61680 17 19 337
495600 62164 6 61736 17 19 337
496000 62215 6 61785 17 19 337
496400 62265 6 61835 17 19 337
496800 62313 6 61887 17 19 337
497200 62362 6 61938 17 19 337
497600 62405 6 61995 17 19 337
498000 62454 6 62046 17 19 337
498400 62511 6 62089 17 19 337
498800 62566 6 62134 17 19 337
499200 62619 6 62181 17 19 337
499600 62674 6 62226 17 19 337
500000 62713 6 62287 17 19 337
500400 62760 6 62340 17 19 337
500800 62810 6 62390 17 19 337
501200 62868 6 62432 17 19 337
501600 62916 6 62484 17 19 337
502000 62974 6 62526 17 19 337
502400 63029 6 62571 17 19 337
502800 63079 6 62621 17 19 337
503200 63124 6 62676 17 19 337
503600 63176 6 62724 17 19 337
504000 63237 6 62763 17 19 336
504400 63289 6 62811 17 19 336
504800 63327 6 62873 17 19 336
505200 63377 6 62923 17 19 336
505600 63435 6 62965 17 19 336
506000 63486 6 63014 17 19 336
506400 63541 6 63059 17 19 336
506800 63593 6 63107 17 19 336
507200 63642 6 63158 17 19 336
507600 63692 6 63208 17 19 336
508000 63742 6 63258 17 19 336
508400 63801 6 63299 17 19 336
508800 63846 6 63354 17 19 336
509200 63889 6 63411 17 19 336
509600 63940 6 63460 17 19 336
510000 63990 6 63510 17 19 336
510400 64040 6 63560 17 19 336
510800 64094 6 63606 17 19 336
511200 64146 6 63654 17 19 336
511600 64190 6 63710 17 19 336
512000 64235 6 63765 17 19 336
512400 64296 6 63804 17 19 336
512800 64353 6 63847 17 19 336
513200 64400 6 63900 17 19 336
513600 64443 6 63957 17 19 336
514000 64491 6 64009 17 19 336
514400 64550 6 64050 17 19 336
514800 64594 6 64106 17 19 336
515200 64642 6 64158 17 19 336
515600 64694 6 64206 17 19 336
516000 64740 6 64260 17 19 336
516400 64805 6 64295 17 19 336
516800 64855 6 64345 17 19 336
517200 64904 6 64396 17 19 336
517600 64953 6 64447 17 19 336
518000 65003 6 64497 17 19 336
518400 65056 6 64544 17 19 336
518800 65110 6 64590 17 19 336
519200 65168 6 64632 17 19 336
519600 65223 6 64677 17 19 336
520000 65264 6 64736 17 19 336
520400 65320 6 64780 17 19 336
520800 65363 6 64837 17 19 336
521200 65411 6 64889 17 19 336
521600 65459 6 64941 17 19 336
522000 65511 6 64989 17 19 336
522400 65565 6 65035 17 19 336
522800 65621 6 65079 17 19 336
523200 65676 6 65124 17 19 336
523600 65724 6 65176 17 19 336
524000 65779 6 65221 17 19 336
524400 65835 6 65265 17 19 336
524800 65884 6 65316 17 19 336
525200 65933 6 65367 17 19 336
525600 65979 6 65421 17 19 336
526000 66036 6 65464 17 19 336
526400 66082 6 65518 17 19 336
526800 66128 7 65572 18 19 336
527200 66179 7 65621 18 19 336
527600 66238 7 65662 18 19 336
528000 66287 7 65713 18 19 336
528400 66339 7 65761 18 19 336
528800 66382 7 65818 18 19 336
529200 66427 7 65873 18 19 336
529600 66470 7 65930 18 19 336
530000 66524 7 65976 18 19 336
530400 66576 7 66024 18 19 336
530800 66626 7 66074 18 19 336
531200 66661 7 66139 18 19 336
531600 66714 7 66186 18 19 336
532000 66769 7 66231 18 19 336
532400 66825 7 66275 18 19 336
532800 66871 7 66329 18 19 336
533200 66930 7 66370 18 19 336
533600 66973 7 66427 18 19 336
534000 67031 7 66469 18 19 336
534400 67083 7 66517 18 19 336
534800 67134 7 66566 18 19 336
535200 67180 7 66620 18 19 336
535600 67233 7 66667 18 19 336
536000 67292 7 66708 18 19 336
536400 67342 7 66758 18 19 336
536800 67393 7 66807 18 19 336
537200 67444 7 66856 18 19 336
537600 67491 7 66909 18 19 336
538000 67530 7 66970 18 19 336
538400 67578 7 67022 18 19 336
538800 67639 7 67061 18 19 336
539200 67696 7 67104 18 19 336
539600 67750 7 67150 18 19 336
540000 67794 7 67206 18 19 336
540400 67851 7 67249 18 19 336
540800 67902 7 67298 18 19 336
541200 67955 7 67345 18 19 336
541600 68005 7 67395 18 19 336
542000 68054 7 67446 18 19 336
542400 68099 7 67501 18 19 336
542800 68157 7 67543 18 19 336
543200 68212 7 67588 18 19 336
543600 68265 7 67635 18 19 336
544000 68308 7 67692 18 19 336
544400 68358 7 67742 18 19 336
544800 68416 7 67784 18 19 336
545200 68460 7 67840 18 19 336
545600 68515 7 67885 18 19 336
546000 68559 7 67941 18 19 336
546400 68617 7 67983 18 19 336
546800 68666 7 68034 18 19 336
547200 68716 7 68084 18 19 336
547600 68768 7 68132 18 19 336
548000 68823 7 68177 18 19 336
548400 68864 7 68236 18 19 336
548800 68912 7 68288 18 19 336
549200 68966 7 68334 18 19 336
549600 69018 7 68382 18 19 336
550000 69068 7 68432 18 19 336
550400 69110 7 68490 18 19 336
550800 69165 7 68535 18 19 336
551200 69214 7 68586 18 19 336
551600 69264 7 68636 18 19 336
552000 69315 7 68685 18 19 336
552400 69369 7 68731 18 19 336
552800 69421 7 68779 18 19 336
553200 69477 7 68823 18 19 336
553600 69527 7 68873 18 19 336
554000 69582 7 68918 18 19 336
554400 69640 7 68960 18 19 336
554800 69688 7 69012 18 19 336
555200 69736 7 69064 18 19 336
555600 69790 7 69110 18 19 336
556000 69833 7 69167 18 19 336
556400 69882 7 69218 18 19 336
556800 69936 7 69264 18 19 336
557200 69985 7 69315 18 19 336
557600 70038 7 69362 18 19 336
558000 70076 7 69424 18 19 336
558400 70123 7 69477 18 19 336
558800 70175 7 69525 18 19 336
559200 70224 7 69576 18 19 336
559600 70276 7 69624 18 19 336
560000 70330 7 69670 18 19 336
560400 70384 7 69716 18 19 336
560800 70431 7 69769 18 19 336
561200 70486 7 69814 18 19 336
561600 70532 7 69868 18 19 336
562000 70582 7 69918 18 19 336
562400 70636 7 69964 18 19 336
562800 70687 7 70013 18 19 336
563200 70739 7 70061 18 19 336
563600 70789 7 70111 18 19 336
564000 70840 7 70160 18 19 336
564400 70891 7 70209 18 19 336
564800 70939 7 70261 18 19 336
565200 70984 7 70316 18 19 336
565600 71033 7 70367 18 19 336
566000 71092 7 70408 18 19 336
566400 71138 7 70462 18 19 336
566800 71185 7 70515 18 19 336
567200 71242 7 70558 18 19 336
567600 71291 7 70609 18 19 336
568000 71328 7 70672 18 19 336
568400 71384 7 70716 18 19 336
568800 71438 7 70762 18 19 336
569200 71485 7 70815 18 19 336
569600 71530 7 70870 18 19 336
570000 71581 7 70919 18 19 336
570400 71642 7 70958 18 19 336
570800 71691 7 71009 18 19 336
571200 71743 7 71057 18 19 336
571600 71788 7 71112 18 19 336
572000 71840 7 71160 18 19 336
572400 71882 7 71218 18 19 336
572800 71935 7 71265 18 19 336
573200 71985 7 71315 18 19 336
573600 72043 7 71357 18 19 336
574000 72087 7 71413 18 19 336
574400 72137 7 71463 18 19 336
574800 72186 7 71514 18 19 336
575200 72237 7 71563 18 19 336
575600 72286 7 71614 18 19 336
576000 72330 7 71670 18 19 336
576400 72376 7 71724 18 19 336
576800 72434 7 71766 18 19 336
577200 72483 7 71817 18 19 336
577600 72532 7 71868 18 19 336
578000 72585 7 71915 18 19 336
578400 72636 7 71964 18 19 336
578800 72691 7 72009 18 19 336
579200 72743 7 72057 18 19 336
579600 72800 7 72100 18 19 336
580000 72859 7 72141 18 19 336
580400 72903 7 72197 18 19 336
580800 72955 7 72245 18 19 336
581200 72997 7 72303 18 19 336
581600 73048 7 72352 18 19 336
582000 73098 7 72402 18 19 336
582400 73150 7 72450 18 19 336
582800 73200 7 72500 18 19 336
583200 73255 7 72545 18 19 336
583600 73305 7 72595 18 19 336
584000 73357 7 72643 18 19 336
584400 73416 7 72684 18 19 336
584800 73467 7 72733 18 19 336
585200 73519 7 72781 18 19 336
585600 73572 7 72828 18 19 336
586000 73610 7 72890 18 19 336
586400 73662 7 72938 18 19 336
586800 73710 7 72990 18 19 336
587200 73765 7 73035 18 19 336
587600 73818 7 73082 18 19 336
588000 73872 7 73128 18 19 336
588400 73926 7 73174 18 19 336
588800 73977 7 73223 18 19 336
589200 74033 7 73267 18 19 336
589600 74075 7 73325 18 19 336
590000 74126 7 73374 18 19 336
590400 74179 7 73421 18 19 336
590800 74228 7 73472 18 19 336
591200 74281 7 73519 18 19 336
591600 74328 7 73572 18 19 336
592000 74373 7 73627 18 19 336
592400 74431 7 73669 18 19 336
592800 74477 7 73723 18 19 336
593200 74532 7 73768 18 19 336
593600 74579 7 73821 18 19 336
594000 74626 7 73874 18 19 336
594400 74682 7 73918 19 18 335
594800 74740 7 73960 19 18 335
595200 74779 7 74021 19 18 335
595600 74830 7 74070 19 18 335
596000 74883 7 74117 19 18 335
596400 74925 7 74175 19 18 335
596800 74964 7 74236 19 18 335
597200 75008 7 74292 19 18 335
597600 75060 7 74340 19 18 335
598000 75104 7 74396 19 18 335
598400 75159 7 74441 19 18 335
598800 75207 7 74493 19 18 335
599200 75254 8 74546 20 18 335
599600 75301 8 74599 20 18 335
600000 75348 8 74652 20 18 335
600400 75400 8 74700 20 18 335
600800 75442 8 74758 20 18 335
601200 75490 8 74810 20 18 335
601600 75532 8 74868 20 18 335
602000 75581 8 74919 20 18 335
602400 75630 8 74970 20 18 335
602800 75680 8 75020 20 18 335
603200 75737 8 75063 20 18 335
603600 75785 8 75115 20 18 335
604000 75835 8 75165 20 18 335
604400 75886 8 75214 20 18 335
604800 75934 8 75266 20 18 335
605200 75983 8 75317 20 18 335
605600 76030 8 75370 20 18 335
606000 76082 8 75418 20 18 335
606400 76128 8 75472 20 18 335
606800 76174 8 75526 20 18 335
607200 76226 8 75574 20 18 335
607600 76273 8 75627 20 18 335
608000 76324 8 75676 20 18 335
608400 76378 8 75722 20 18 335
608800 76420 8 75780 20 18 335
609200 76464 8 75836 20 18 335
609600 76516 8 75884 20 18 335
610000 76558 8 75942 20 18 335
610400 76602 8 75998 20 18 335
610800 76652 8 76048 20 18 335
611200 76702 8 76098 20 18 335
611600 76752 8 76148 20 18 335
612000 76800 8 76200 20 18 335
612400 76850 8 76250 20 18 335
612800 76902 8 76298 20 18 335
613200 76959 8 76341 21 17 334
613600 77016 8 76384 21 17 334
614000 77062 8 76438 21 17 334
614400 77116 8 76484 21 17 334
614800 77165 8 76535 21 17 334
615200 77213 8 76587 22 16 333
615600 77259 8 76641 22 16 333
616000 77315 8 76685 22 16 333
616400 77373 8 76727 22 16 333
616800 77422 8 76778 22 16 333
617200 77478 8 76822 22 16 333
617600 77533 8 76867 22 16 333
618000 77577 8 76923 22 16 333
618400 77628 8 76972 22 16 333
618800 77681 8 77019 22 16 333
619200 77732 8 77068 22 16 333
619600 77791 8 77109 22 16 333
620000 77836 8 77164 22 16 333
620400 77884 8 77216 22 16 333
620800 77937 8 77263 22 16 333
621200 77994 8 77306 22 16 333
621600 78043 8 77357 22 16 333
622000 78104 8 77396 22 16 333
622400 78149 8 77451 23 15 332
622800 78199 8 77501 23 15 332
623200 78249 8 77551 23 15 332
623600 78305 8 77595 23 15 332
624000 78357 8 77643 23 15 332
624400 78408 8 77692 23 15 332
624800 78460 8 77740 23 15 332
625200 78513 8 77787 23 15 332
625600 78559 8 77841 23 15 332
626000 78608 8 77892 23 15 332
626400 78660 8 77940 23 15 332
626800 78709 8 77991 23 15 332
627200 78765 8 78035 23 15 332
627600 78817 8 78083 23 15 332
628000 78871 8 78129 23 15 332
628400 78917 8 78183 23 15 332
628800 78969 8 78231 23 15 332
629200 79012 8 78288 23 15 332
629600 79063 8 78337 23 15 332
630000 79116 8 78384 23 15 332
630400 79163 8 78437 23 15 332
630800 79219 8 78481 23 15 332
631200 79268 8 78532 23 15 332
631600 79315 8 78585 23 15 332
632000 79367 8 78633 23 15 332
632400 79414 8 78686 23 15 332
632800 79471 8 78729 23 15 332
633200 79526 8 78774 23 15 332
633600 79582 8 78818 23 15 332
634000 79629 8 78871 23 15 332
634400 79681 8 78919 23 15 332
634800 79726 8 78974 23 15 332
635200 79780 8 79020 23 15 332
635600 79836 8 79064 23 15 332
636000 79892 8 79108 23 15 332
636400 79952 8 79148 23 15 332
636800 80005 8 79195 23 15 332
637200 80059 8 79241 23 15 332
637600 80100 8 79300 23 15 332
638000 80151 8 79349 23 15 332
638400 80198 8 79402 23 15 332
638800 80238 8 79462 23 15 332
639200 80285 8 79515 23 15 332
639600 80336 8 79564 23 15 332
640000 80391 8 79609 23 15 332
640400 80437 8 79663 23 15 332
640800 80494 8 79706 23 15 332
641200 80544 8 79756 23 15 332
641600 80591 8 79809 23 15 332
642000 80638 8 79862 23 15 332
642400 80692 8 79908 23 15 332
642800 80751 8 79949 23 15 332
643200 80810 8 79990 23 15 332
643600 80863 8 80037 23 15 332
644000 80905 8 80095 23 15 332
644400 80957 8 80143 24 14 331
644800 81001 8 80199 24 14 331
645200 81040 8 80260 24 14 331
645600 81086 8 80314 24 14 331
646000 81138 8 80362 24 14 331
646400 81193 8 80407 24 14 331
646800 81244 8 80456 24 14 331
647200 81300 8 80500 24 14 331
