# Time-averaged data for fix mydat
# TimeStep v_mtmp v_mden v_mpre
4000 299.709 0.00183594 1.05555
8000 299.222 0.00183594 0.904514
12000 301.416 0.00183594 1.10135
16000 300.573 0.00183594 1.01944
20000 298.97 0.00183594 1.01518
24000 300.525 0.00183594 1.01996
28000 300.287 0.00183594 1.03719
32000 301.933 0.00183594 1.02511
36000 300.471 0.00183594 1.036
40000 299.052 0.00183594 1.00356
44000 299.723 0.00183594 1.02192
48000 300.424 0.00183594 1.05593
52000 299.653 0.00183594 1.0168
56000 299.657 0.00183594 1.00949
60000 299.305 0.00183594 1.01134
64000 300.183 0.00183594 1.03488
68000 299.092 0.00183594 1.01481
72000 300.363 0.00183594 1.03335
76000 302.073 0.00183594 1.03929
80000 299.012 0.00183594 0.988685
84000 301.637 0.00183594 1.04979
88000 298.837 0.00183594 0.9991
92000 299.831 0.00183594 1.01173
96000 299.04 0.00183594 1.00853
100000 300.888 0.00183594 1.02804
104000 300.549 0.00183594 1.01632
108000 302.491 0.00183594 1.05379
112000 299.786 0.00183594 1.01573
116000 298.962 0.00183594 1.01136
120000 300.489 0.00183594 1.02498
124000 298.8 0.00183594 1.02409
128000 298.981 0.00183594 1.07607
132000 301.823 0.00183594 1.02554
136000 300.514 0.00183594 1.02009
140000 301.087 0.00183594 0.99501
144000 301.058 0.00183594 1.03047
148000 301.229 0.00183594 1.01804
152000 300.465 0.00183594 1.0149
156000 300.532 0.00183594 1.05013
160000 299.636 0.00183594 1.01811
164000 299.578 0.00183594 1.02265
168000 301.778 0.00183594 1.04267
172000 301.052 0.00183594 1.02753
176000 299.727 0.00183594 1.00726
180000 299.528 0.00183594 1.05744
184000 300.668 0.00183594 1.00073
188000 300.964 0.00183594 1.03808
192000 300.317 0.00183594 1.01683
196000 299.491 0.00183594 1.02928
200000 300.065 0.00183594 1.02774
204000 300.018 0.00183594 1.00654
208000 298.593 0.00183594 1.09444
212000 298.437 0.00183594 0.971064
216000 300.822 0.00183594 1.01143
220000 300.87 0.00183594 1.04528
224000 301.195 0.00183594 1.06635
228000 300.718 0.00183594 0.986616
232000 300.511 0.00183594 1.00344
236000 302.22 0.00183594 1.00297
240000 296.873 0.00183594 1.0476
244000 300.552 0.00183594 0.995108
248000 300.077 0.00183594 1.03969
252000 302.594 0.00183594 1.03812
256000 299.099 0.00183594 1.007
260000 301.958 0.00183594 1.05564
264000 300.077 0.00183594 1.04241
268000 301.073 0.00183594 1.01774
272000 299.874 0.00183594 1.01495
276000 298.414 0.00183594 1.01792
280000 299.532 0.00183594 1.05049
284000 300.533 0.00183594 1.01507
288000 299.745 0.00183594 1.0432
292000 301.282 0.00183594 1.01571
296000 298.787 0.00183594 0.995271
300000 301.41 0.00183594 1.01073
304000 301.022 0.00183594 0.999336
308000 299.734 0.00183594 1.03563
312000 301.313 0.00183594 1.00839
316000 300.802 0.00183594 1.02002
320000 300.336 0.00183594 1.03323
324000 298.716 0.00183594 1.01878
328000 301.604 0.00183594 1.03748
332000 299.539 0.00183594 0.965007
336000 301.305 0.00183594 1.04372
340000 301.417 0.00183594 1.03552
344000 299.637 0.00183594 1.04425
348000 298.69 0.00183594 1.03086
352000 299.802 0.00183594 1.02605
356000 301.124 0.00183594 1.00514
360000 299.724 0.00183594 0.97632
364000 298.645 0.00183594 1.08301
368000 301.618 0.00183594 1.09468
372000 300.459 0.00183594 0.962944
376000 300.016 0.00183594 1.02185
380000 300.091 0.00183594 1.025
384000 301.012 0.00183594 1.03696
388000 300.129 0.00183594 1.04897
392000 301.151 0.00183594 1.01355
396000 299.935 0.00183594 1.02178
400000 299.118 0.00183594 1.01237
404000 300.255 0.00183594 1.04343
408000 297.706 0.00183594 1.02832
412000 298.737 0.00183594 1.01519
416000 301.601 0.00183594 1.03341
420000 300.134 0.00183594 1.02759
424000 298.374 0.00183594 1.03201
428000 302.372 0.00183594 1.03097
432000 299.102 0.00183594 0.983465
436000 298.72 0.00183594 1.01826
440000 298.486 0.00183594 1.02336
444000 299.221 0.00183594 0.99203
448000 300.955 0.00183594 1.0356
452000 297.171 0.00183594 1.02547
456000 299.218 0.00183594 1.02453
460000 300.263 0.00183594 1.02619
464000 299.345 0.00183594 1.01625
468000 300.793 0.00183594 1.03659
472000 301.288 0.00183594 1.04054
476000 300.61 0.00183594 1.02779
480000 300.775 0.00183594 1.02829
484000 299.421 0.00183594 0.99047
488000 301.28 0.00183594 1.00371
492000 299.732 0.00183594 1.04851
496000 301.004 0.00183594 0.996638
500000 299.857 0.00183594 1.02075
504000 300.525 0.00183594 1.02544
508000 302.188 0.00183594 1.02996
512000 301.399 0.00183594 1.05995
516000 299.384 0.00183594 1.00237
520000 301.402 0.00183594 1.01903
524000 301.088 0.00183594 1.02239
528000 300.633 0.00183594 1.02536
532000 300.325 0.00183594 1.05121
536000 300.311 0.00183594 1.00117
540000 300.089 0.00183594 1.04268
544000 299.319 0.00183594 1.0162
548000 300.247 0.00183594 1.02187
552000 300.419 0.00183594 1.03017
556000 297.615 0.00183594 0.999847
560000 301.054 0.00183594 1.05081
564000 301.023 0.00183594 1.02646
568000 299.492 0.00183594 1.02166
572000 303.266 0.00183594 1.037
576000 300.222 0.00183594 1.01571
580000 299.441 0.00183594 1.0171
584000 299.343 0.00183594 0.999258
588000 300.748 0.00183594 1.03785
592000 300.212 0.00183594 1.05918
596000 299.781 0.00183594 1.00491
600000 301.348 0.00183594 1.03093
604000 301.04 0.00183594 0.996389
608000 299.452 0.00183594 1.02039
612000 302.817 0.00183594 1.0357
616000 299.702 0.00183594 1.0104
620000 300.914 0.00183594 1.02949
624000 301.215 0.00183594 1.06326
628000 297.193 0.00183594 0.979304
632000 300.052 0.00183594 1.05336
636000 302.768 0.00183594 1.04735
640000 299.905 0.00183594 0.992803
644000 300.562 0.00183594 1.02439
648000 300.603 0.00183594 1.04484
652000 302.093 0.00183594 1.01849
656000 301.041 0.00183594 1.0298
660000 298.742 0.00183594 1.01853
664000 300.635 0.00183594 1.04038
668000 300.504 0.00183594 1.02677
672000 301.178 0.00183594 1.02222
676000 298.791 0.00183594 1.01344
680000 298.757 0.00183594 1.02174
684000 299.964 0.00183594 1.02319
688000 300.411 0.00183594 1.01511
692000 300.421 0.00183594 1.02436
696000 299.52 0.00183594 1.04229
700000 300.457 0.00183594 1.02366
704000 299.432 0.00183594 1.02526
708000 300.336 0.00183594 1.04068
