# Time-averaged data for fix cgcmcstat
# TimeStep v_ciatt v_ciacc v_cdatt v_cdacc v_nco2 v_nmob
327200 41079 2 40721 14 18 338
327600 41130 2 40770 14 18 338
328000 41179 2 40821 14 18 338
328400 41230 2 40870 14 18 338
328800 41279 2 40921 14 18 338
329200 41326 2 40974 14 18 338
329600 41376 2 41024 14 18 338
330000 41438 2 41062 14 18 338
330400 41485 2 41115 14 18 338
330800 41543 2 41157 14 18 338
331200 41587 2 41213 14 18 338
331600 41635 2 41265 14 18 338
332000 41680 2 41320 14 18 338
332400 41722 2 41378 14 18 338
332800 41767 2 41433 14 18 338
333200 41824 2 41476 14 18 338
333600 41877 2 41523 14 18 338
334000 41928 2 41572 14 18 338
334400 41975 2 41625 14 18 338
334800 42030 2 41670 14 18 338
335200 42084 2 41716 14 18 338
335600 42133 2 41767 14 18 338
336000 42186 2 41814 14 18 338
336400 42237 2 41863 14 18 338
336800 42281 2 41919 15 17 337
337200 42343 2 41957 15 17 337
337600 42399 2 42001 15 17 337
338000 42458 2 42042 15 17 337
338400 42513 2 42087 15 17 337
338800 42559 2 42141 15 17 337
339200 42610 2 42190 15 17 337
339600 42662 2 42238 15 17 337
340000 42707 2 42293 15 17 337
340400 42753 2 42347 15 17 337
340800 42795 2 42405 15 17 337
341200 42841 2 42459 15 17 337
341600 42884 2 42516 15 17 337
342000 42938 2 42562 15 17 337
342400 42988 2 42612 15 17 337
342800 43047 2 42653 15 17 337
343200 43088 2 42712 15 17 337
343600 43136 2 42764 15 17 337
344000 43182 2 42818 15 17 337
344400 43231 2 42869 15 17 337
344800 43284 2 42916 15 17 337
345200 43333 2 42967 15 17 337
345600 43381 2 43019 15 17 337
346000 43429 2 43071 15 17 337
346400 43479 2 43121 15 17 337
346800 43529 3 43171 16 17 337
347200 43579 3 43221 16 17 337
347600 43620 3 43280 16 17 337
348000 43663 3 43337 16 17 337
348400 43707 3 43393 16 17 337
348800 43762 3 43438 17 16 336
349200 43809 3 43491 17 16 336
349600 43856 3 43544 17 16 336
350000 43900 3 43600 17 16 336
350400 43952 3 43648 17 16 336
350800 44005 3 43695 17 16 336
351200 44053 3 43747 17 16 336
351600 44108 3 43792 17 16 336
352000 44155 3 43845 17 16 336
352400 44207 3 43893 17 16 336
352800 44258 3 43942 17 16 336
353200 44308 3 43992 17 16 336
353600 44358 3 44042 17 16 336
354000 44401 3 44099 17 16 336
354400 44450 3 44150 17 16 336
354800 44492 3 44208 17 16 336
355200 44536 3 44264 17 16 336
355600 44579 3 44321 17 16 336
356000 44630 3 44370 17 16 336
356400 44688 3 44412 17 16 336
356800 44732 3 44468 17 16 336
357200 44778 3 44522 17 16 336
357600 44833 3 44567 17 16 336
358000 44886 3 44614 17 16 336
358400 44939 3 44661 17 16 336
358800 44987 3 44713 17 16 336
359200 45038 3 44762 17 16 336
359600 45079 3 44821 17 16 336
360000 45133 3 44867 17 16 336
360400 45190 3 44910 17 16 336
360800 45245 3 44955 17 16 336
361200 45295 3 45005 17 16 336
361600 45341 3 45059 17 16 336
362000 45386 3 45114 17 16 336
362400 45435 3 45165 17 16 336
362800 45485 3 45215 17 16 336
363200 45544 3 45256 17 16 336
363600 45597 3 45303 17 16 336
364000 45645 3 45355 17 16 336
364400 45689 3 45411 17 16 336
364800 45733 3 45467 17 16 336
365200 45787 3 45513 17 16 336
365600 45834 3 45566 17 16 336
366000 45884 3 45616 17 16 336
366400 45940 3 45660 17 16 336
366800 45989 3 45711 17 16 336
367200 46034 3 45766 17 16 336
367600 46088 3 45812 17 16 336
368000 46137 3 45863 17 16 336
368400 46185 3 45915 17 16 336
368800 46232 3 45968 17 16 336
369200 46283 3 46017 17 16 336
369600 46336 3 46064 17 16 336
370000 46388 3 46112 17 16 336
370400 46431 3 46169 17 16 336
370800 46482 3 46218 17 16 336
371200 46532 3 46268 17 16 336
371600 46577 3 46323 17 16 336
372000 46630 3 46370 17 16 336
372400 46690 3 46410 17 16 336
372800 46737 3 46463 17 16 336
373200 46791 3 46509 17 16 336
373600 46836 3 46564 17 16 336
374000 46887 3 46613 17 16 336
374400 46936 3 46664 17 16 336
374800 46988 3 46712 17 16 336
375200 47044 3 46756 17 16 336
375600 47094 3 46806 17 16 336
376000 47146 3 46854 17 16 336
376400 47196 3 46904 17 16 336
376800 47254 3 46946 17 16 336
377200 47300 3 47000 17 16 336
377600 47352 3 47048 17 16 336
378000 47403 3 47097 17 16 336
378400 47459 3 47141 17 16 336
378800 47500 3 47200 17 16 336
379200 47550 3 47250 17 16 336
379600 47598 3 47302 17 16 336
380000 47648 3 47352 17 16 336
380400 47690 3 47410 17 16 336
380800 47739 3 47461 17 16 336
381200 47789 3 47511 17 16 336
381600 47838 3 47562 17 16 336
382000 47877 3 47623 17 16 336
382400 47922 3 47678 17 16 336
382800 47963 3 47737 17 16 336
383200 48008 3 47792 17 16 336
383600 48053 3 47847 17 16 336
384000 48102 3 47898 17 16 336
384400 48158 3 47942 17 16 336
384800 48216 3 47984 17 16 336
385200 48275 3 48025 17 16 336
385600 48324 3 48076 17 16 336
386000 48376 3 48124 17 16 336
386400 48426 3 48174 17 16 336
386800 48472 3 48228 17 16 336
387200 48522 3 48278 17 16 336
387600 48576 3 48324 17 16 336
388000 48635 3 48365 17 16 336
388400 48682 3 48418 17 16 336
388800 48733 3 48467 17 16 336
389200 48779 3 48521 17 16 336
389600 48834 3 48566 17 16 336
390000 48886 3 48614 17 16 336
390400 48936 3 48664 17 16 336
390800 48986 3 48714 17 16 336
391200 49034 3 48766 17 16 336
391600 49081 3 48819 17 16 336
392000 49133 3 48867 17 16 336
392400 49185 3 48915 17 16 336
392800 49235 3 48965 17 16 336
393200 49288 3 49012 17 16 336
393600 49339 3 49061 17 16 336
394000 49394 3 49106 17 16 336
394400 49446 3 49154 17 16 336
394800 49490 3 49210 17 16 336
395200 49542 3 49258 17 16 336
395600 49600 3 49300 17 16 336
396000 49650 3 49350 17 16 336
396400 49709 3 49391 17 16 336
396800 49757 3 49443 17 16 336
397200 49805 3 49495 17 16 336
397600 49861 3 49539 17 16 336
398000 49910 3 49590 17 16 336
398400 49957 3 49643 17 16 336
398800 50007 3 49693 17 16 336
399200 50055 3 49745 17 16 336
399600 50104 3 49796 17 16 336
400000 50152 3 49848 17 16 336
400400 50201 3 49899 17 16 336
400800 50247 3 49953 17 16 336
401200 50299 3 50001 17 16 336
401600 50352 3 50048 17 16 336
402000 50406 3 50094 17 16 336
402400 50450 3 50150 17 16 336
402800 50494 3 50206 17 16 336
403200 50545 3 50255 17 16 336
403600 50597 3 50303 17 16 336
404000 50640 3 50360 17 16 336
404400 50682 3 50418 17 16 336
404800 50738 3 50462 17 16 336
405200 50790 3 50510 17 16 336
405600 50836 3 50564 17 16 336
406000 50896 3 50604 17 16 336
406400 50949 3 50651 17 16 336
406800 51003 3 50697 17 16 336
407200 51057 3 50743 17 16 336
407600 51101 3 50799 17 16 336
408000 51148 3 50852 17 16 336
408400 51197 3 50903 17 16 336
408800 51256 3 50944 17 16 336
409200 51300 3 51000 17 16 336
409600 51347 3 51053 17 16 336
410000 51400 3 51100 17 16 336
410400 51449 3 51151 17 16 336
410800 51499 3 51201 17 16 336
411200 51544 3 51256 17 16 336
411600 51588 3 51312 17 16 336
412000 51636 3 51364 17 16 336
412400 51691 3 51409 17 16 336
412800 51737 3 51463 17 16 336
413200 51797 3 51503 17 16 336
413600 51851 3 51549 17 16 336
414000 51908 3 51592 17 16 336
414400 51958 3 51642 17 16 336
414800 52013 3 51687 17 16 336
415200 52063 3 51737 17 16 336
415600 52114 3 51786 17 16 336
416000 52167 3 51833 17 16 336
416400 52213 3 51887 17 16 336
416800 52262 3 51938 17 16 336
417200 52301 3 51999 17 16 336
417600 52349 3 52051 17 16 336
418000 52398 3 52102 17 16 336
418400 52455 3 52145 17 16 336
418800 52500 3 52200 17 16 336
419200 52544 3 52256 17 16 336
419600 52593 3 52307 17 16 336
420000 52633 3 52367 17 16 336
420400 52685 3 52415 17 16 336
420800 52728 3 52472 17 16 336
421200 52766 3 52534 17 16 336
421600 52826 3 52574 17 16 336
422000 52882 3 52618 17 16 336
422400 52929 3 52671 17 16 336
422800 52974 3 52726 17 16 336
423200 53028 3 52772 17 16 336
423600 53081 3 52819 17 16 336
424000 53138 3 52862 17 16 336
424400 53190 3 52910 17 16 336
424800 53241 3 52959 17 16 336
425200 53291 3 53009 17 16 336
425600 53353 3 53047 17 16 336
426000 53409 3 53091 17 16 336
426400 53452 3 53148 17 16 336
426800 53509 3 53191 17 16 336
427200 53551 3 53249 17 16 336
427600 53605 3 53295 17 16 336
428000 53658 3 53342 17 16 336
428400 53712 3 53388 17 16 336
428800 53770 3 53430 17 16 336
429200 53819 3 53481 17 16 336
429600 53867 3 53533 17 16 336
430000 53918 3 53582 17 16 336
430400 53971 3 53629 17 16 336
430800 54023 3 53677 17 16 336
431200 54072 3 53728 17 16 336
431600 54119 3 53781 17 16 336
432000 54172 3 53828 17 16 336
432400 54220 3 53880 17 16 336
432800 54277 3 53923 17 16 336
433200 54331 3 53969 17 16 336
433600 54383 3 54017 17 16 336
434000 54425 3 54075 17 16 336
434400 54473 3 54127 17 16 336
434800 54527 3 54173 17 16 336
435200 54576 3 54224 17 16 336
435600 54628 3 54272 17 16 336
436000 54680 3 54320 17 16 336
436400 54731 3 54369 17 16 336
436800 54780 3 54420 17 16 336
437200 54831 3 54469 17 16 336
437600 54879 3 54521 17 16 336
438000 54929 3 54571 17 16 336
438400 54976 3 54624 17 16 336
438800 55026 3 54674 17 16 336
439200 55077 3 54723 17 16 336
439600 55128 3 54772 17 16 336
440000 55171 3 54829 17 16 336
440400 55222 3 54878 17 16 336
440800 55268 3 54932 17 16 336
441200 55320 3 54980 17 16 336
441600 55372 3 55028 17 16 336
442000 55425 3 55075 17 16 336
442400 55479 3 55121 17 16 336
442800 55527 3 55173 17 16 336
443200 55574 3 55226 17 16 336
443600 55623 3 55277 17 16 336
444000 55666 3 55334 17 16 336
444400 55713 3 55387 17 16 336
444800 55763 3 55437 17 16 336
445200 55812 3 55488 17 16 336
445600 55869 3 55531 17 16 336
446000 55915 3 55585 17 16 336
446400 55957 3 55643 17 16 336
446800 56011 3 55689 17 16 336
447200 56059 3 55741 17 16 336
447600 56106 3 55794 17 16 336
448000 56151 3 55849 17 16 336
448400 56203 3 55897 17 16 336
448800 56254 3 55946 17 16 336
449200 56315 3 55985 17 16 336
449600 56367 3 56033 17 16 336
450000 56419 3 56081 17 16 336
450400 56466 3 56134 17 16 336
450800 56513 3 56187 17 16 336
451200 56556 3 56244 17 16 336
451600 56605 3 56295 17 16 336
452000 56645 3 56355 17 16 336
452400 56691 3 56409 17 16 336
452800 56740 3 56460 17 16 336
453200 56786 3 56514 17 16 336
453600 56834 3 56566 17 16 336
454000 56885 3 56615 17 16 336
454400 56935 3 56665 17 16 336
454800 56992 3 56708 17 16 336
455200 57034 3 56766 17 16 336
455600 57083 3 56817 17 16 336
456000 57141 3 56859 17 16 336
456400 57192 3 56908 17 16 336
456800 57253 3 56947 17 16 336
457200 57294 3 57006 17 16 336
457600 57352 3 57048 17 16 336
458000 57404 3 57096 17 16 336
458400 57454 3 57146 17 16 336
458800 57507 3 57193 17 16 336
459200 57549 3 57251 17 16 336
459600 57600 3 57300 17 16 336
460000 57652 3 57348 17 16 336
460400 57701 3 57399 17 16 336
460800 57749 3 57451 17 16 336
461200 57802 3 57498 17 16 336
461600 57851 3 57549 17 16 336
462000 57910 3 57590 17 16 336
462400 57961 3 57639 17 16 336
462800 58005 3 57695 17 16 336
463200 58055 3 57745 17 16 336
463600 58109 3 57791 17 16 336
464000 58156 3 57844 17 16 336
464400 58207 3 57893 17 16 336
464800 58252 3 57948 17 16 336
465200 58305 3 57995 17 16 336
465600 58356 3 58044 17 16 336
466000 58409 3 58091 17 16 336
466400 58464 3 58136 17 16 336
466800 58518 3 58182 17 16 336
467200 58573 3 58227 17 16 336
467600 58626 3 58274 17 16 336
468000 58671 3 58329 17 16 336
468400 58723 3 58377 17 16 336
468800 58779 3 58421 17 16 336
469200 58832 3 58468 17 16 336
469600 58884 3 58516 17 16 336
470000 58936 3 58564 17 16 336
470400 58991 3 58609 17 16 336
470800 59048 3 58652 17 16 336
471200 59091 3 58709 17 16 336
471600 59149 3 58751 17 16 336
472000 59193 3 58807 17 16 336
472400 59241 3 58859 17 16 336
472800 59293 3 58907 17 16 336
473200 59346 3 58954 17 16 336
473600 59396 4 59004 17 17 337
474000 59448 4 59052 17 17 337
474400 59493 4 59107 17 17 337
474800 59536 4 59164 17 17 337
475200 59583 4 59217 17 17 337
475600 59641 4 59259 17 17 337
476000 59690 4 59310 17 17 337
476400 59737 4 59363 17 17 337
476800 59780 4 59420 17 17 337
477200 59833 4 59467 17 17 337
477600 59884 4 59516 17 17 337
478000 59929 4 59571 17 17 337
478400 59981 4 59619 17 17 337
478800 60036 4 59664 17 17 337
479200 60097 5 59703 18 17 337
479600 60147 5 59753 18 17 337
480000 60208 5 59792 18 17 337
480400 60258 5 59842 18 17 337
480800 60302 5 59898 18 17 337
481200 60350 5 59950 18 17 337
481600 60408 5 59992 18 17 337
482000 60465 5 60035 18 17 337
482400 60516 5 60084 18 17 337
482800 60568 5 60132 18 17 337
483200 60616 5 60184 18 17 337
483600 60661 5 60239 18 17 337
484000 60713 5 60287 18 17 337
484400 60762 5 60338 18 17 337
484800 60807 5 60393 18 17 337
485200 60858 5 60442 19 16 336
485600 60899 5 60501 19 16 336
486000 60946 5 60554 19 16 336
486400 61001 5 60599 19 16 336
486800 61052 5 60648 19 16 336
487200 61096 5 60704 19 16 336
487600 61147 5 60753 19 16 336
488000 61200 5 60800 19 16 336
488400 61249 5 60851 19 16 336
488800 61297 5 60903 19 16 336
489200 61348 5 60952 19 16 336
489600 61399 5 61001 20 15 335
490000 61454 5 61046 20 15 335
490400 61505 5 61095 20 15 335
490800 61552 5 61148 20 15 335
491200 61602 5 61198 20 15 335
491600 61659 5 61241 20 15 335
492000 61714 5 61286 20 15 335
492400 61764 5 61336 20 15 335
492800 61814 5 61386 20 15 335
493200 61872 5 61428 20 15 335
493600 61919 5 61481 20 15 335
494000 61971 5 61529 20 15 335
494400 62027 5 61573 20 15 335
494800 62074 5 61626 20 15 335
495200 62120 5 61680 20 15 335
495600 62164 5 61736 20 15 335
496000 62215 5 61785 20 15 335
496400 62265 5 61835 20 15 335
496800 62313 5 61887 20 15 335
497200 62362 5 61938 20 15 335
497600 62405 5 61995 20 15 335
498000 62454 5 62046 20 15 335
498400 62511 5 62089 20 15 335
498800 62566 5 62134 20 15 335
499200 62619 5 62181 20 15 335
499600 62674 5 62226 20 15 335
500000 62713 5 62287 20 15 335
500400 62760 5 62340 20 15 335
500800 62810 5 62390 20 15 335
501200 62868 5 62432 20 15 335
501600 62916 5 62484 20 15 335
502000 62974 5 62526 20 15 335
502400 63029 5 62571 20 15 335
502800 63079 5 62621 20 15 335
503200 63124 5 62676 20 15 335
503600 63176 5 62724 20 15 335
504000 63237 5 62763 20 15 335
504400 63289 5 62811 20 15 335
504800 63327 5 62873 20 15 335
505200 63377 5 62923 21 14 334
505600 63435 5 62965 21 14 334
506000 63486 5 63014 21 14 334
506400 63541 5 63059 21 14 334
506800 63593 5 63107 21 14 334
507200 63642 5 63158 21 14 334
507600 63692 5 63208 21 14 334
508000 63742 5 63258 21 14 334
508400 63801 5 63299 21 14 334
508800 63846 5 63354 21 14 334
509200 63889 5 63411 21 14 334
509600 63940 5 63460 21 14 334
510000 63990 5 63510 21 14 334
510400 64040 5 63560 21 14 334
510800 64094 5 63606 21 14 334
511200 64146 5 63654 21 14 334
511600 64190 5 63710 21 14 334
512000 64235 5 63765 21 14 334
512400 64296 5 63804 21 14 334
512800 64353 5 63847 21 14 334
513200 64400 5 63900 21 14 334
513600 64443 5 63957 21 14 334
514000 64491 5 64009 21 14 334
514400 64550 5 64050 21 14 334
514800 64594 5 64106 21 14 334
515200 64642 5 64158 21 14 334
515600 64694 5 64206 21 14 334
516000 64740 5 64260 21 14 334
516400 64805 5 64295 21 14 334
516800 64855 5 64345 21 14 334
517200 64904 5 64396 21 14 334
517600 64953 5 64447 21 14 334
518000 65003 5 64497 21 14 334
518400 65056 5 64544 21 14 334
518800 65110 5 64590 21 14 334
519200 65168 5 64632 21 14 334
519600 65223 5 64677 21 14 334
520000 65264 5 64736 21 14 334
520400 65320 5 64780 21 14 334
520800 65363 5 64837 21 14 334
521200 65411 5 64889 21 14 334
521600 65459 5 64941 21 14 334
522000 65511 5 64989 21 14 334
522400 65565 5 65035 21 14 334
522800 65621 5 65079 21 14 334
523200 65676 5 65124 21 14 334
523600 65724 5 65176 21 14 334
524000 65779 5 65221 21 14 334
524400 65835 5 65265 21 14 334
524800 65884 5 65316 21 14 334
525200 65933 5 65367 21 14 334
525600 65979 5 65421 21 14 334
526000 66036 5 65464 21 14 334
526400 66082 5 65518 21 14 334
526800 66128 5 65572 21 14 334
527200 66179 5 65621 21 14 334
527600 66238 5 65662 21 14 334
528000 66287 5 65713 21 14 334
528400 66339 5 65761 21 14 334
528800 66382 5 65818 21 14 334
529200 66427 5 65873 21 14 334
529600 66470 5 65930 21 14 334
530000 66524 5 65976 21 14 334
530400 66576 5 66024 21 14 334
530800 66626 5 66074 21 14 334
531200 66661 5 66139 21 14 334
531600 66714 5 66186 21 14 334
532000 66769 5 66231 21 14 334
532400 66825 5 66275 21 14 334
532800 66871 5 66329 21 14 334
533200 66930 5 66370 21 14 334
533600 66973 5 66427 21 14 334
534000 67031 5 66469 21 14 334
534400 67083 5 66517 21 14 334
534800 67134 5 66566 21 14 334
535200 67180 5 66620 21 14 334
535600 67233 5 66667 21 14 334
536000 67292 5 66708 21 14 334
536400 67342 5 66758 21 14 334
536800 67393 5 66807 21 14 334
537200 67444 5 66856 21 14 334
537600 67491 5 66909 21 14 334
538000 67530 5 66970 21 14 334
538400 67578 5 67022 21 14 334
538800 67639 5 67061 21 14 334
539200 67696 5 67104 21 14 334
539600 67750 5 67150 21 14 334
540000 67794 5 67206 21 14 334
540400 67851 5 67249 21 14 334
540800 67902 5 67298 21 14 334
541200 67955 5 67345 21 14 334
541600 68005 5 67395 21 14 334
542000 68054 5 67446 21 14 334
542400 68099 5 67501 21 14 334
542800 68157 5 67543 21 14 334
543200 68212 5 67588 21 14 334
543600 68265 5 67635 21 14 334
544000 68308 5 67692 21 14 334
544400 68358 5 67742 21 14 334
544800 68416 5 67784 21 14 334
545200 68460 5 67840 21 14 334
545600 68515 5 67885 21 14 334
546000 68559 5 67941 21 14 334
546400 68617 5 67983 21 14 334
546800 68666 5 68034 21 14 334
547200 68716 5 68084 21 14 334
547600 68768 5 68132 21 14 334
548000 68823 5 68177 21 14 334
548400 68864 5 68236 21 14 334
548800 68912 5 68288 21 14 334
549200 68966 5 68334 21 14 334
549600 69018 5 68382 21 14 334
550000 69068 5 68432 21 14 334
550400 69110 5 68490 21 14 334
550800 69165 5 68535 21 14 334
551200 69214 5 68586 21 14 334
551600 69264 5 68636 21 14 334
552000 69315 5 68685 21 14 334
552400 69369 5 68731 21 14 334
552800 69421 5 68779 21 14 334
553200 69477 5 68823 21 14 334
553600 69527 5 68873 21 14 334
554000 69582 5 68918 21 14 334
554400 69640 5 68960 21 14 334
554800 69688 5 69012 21 14 334
555200 69736 5 69064 21 14 334
555600 69790 5 69110 21 14 334
556000 69833 5 69167 21 14 334
556400 69882 5 69218 21 14 334
556800 69936 5 69264 21 14 334
557200 69985 5 69315 21 14 334
557600 70038 5 69362 21 14 334
558000 70076 5 69424 21 14 334
558400 70123 5 69477 21 14 334
558800 70175 5 69525 21 14 334
559200 70224 5 69576 21 14 334
559600 70276 5 69624 21 14 334
560000 70330 5 69670 21 14 334
560400 70384 5 69716 21 14 334
560800 70431 5 69769 21 14 334
561200 70486 5 69814 21 14 334
561600 70532 5 69868 21 14 334
562000 70582 5 69918 21 14 334
562400 70636 5 69964 21 14 334
562800 70687 5 70013 21 14 334
563200 70739 5 70061 21 14 334
563600 70789 5 70111 21 14 334
564000 70840 5 70160 21 14 334
564400 70891 5 70209 21 14 334
564800 70939 5 70261 21 14 334
565200 70984 5 70316 21 14 334
565600 71033 5 70367 21 14 334
566000 71092 5 70408 21 14 334
566400 71138 5 70462 21 14 334
566800 71185 5 70515 21 14 334
567200 71242 5 70558 21 14 334
567600 71291 5 70609 21 14 334
568000 71328 5 70672 21 14 334
568400 71384 5 70716 21 14 334
568800 71438 5 70762 21 14 334
569200 71485 5 70815 21 14 334
569600 71530 5 70870 21 14 334
570000 71581 5 70919 21 14 334
570400 71642 5 70958 21 14 334
570800 71691 5 71009 21 14 334
571200 71743 5 71057 21 14 334
571600 71788 5 71112 21 14 334
572000 71840 5 71160 21 14 334
572400 71882 5 71218 21 14 334
572800 71935 5 71265 21 14 334
573200 71985 5 71315 21 14 334
573600 72043 5 71357 21 14 334
574000 72087 5 71413 21 14 334
574400 72137 5 71463 21 14 334
574800 72186 5 71514 21 14 334
575200 72237 5 71563 21 14 334
575600 72286 5 71614 21 14 334
576000 72330 5 71670 21 14 334
576400 72376 5 71724 21 14 334
576800 72434 5 71766 21 14 334
577200 72483 5 71817 21 14 334
577600 72532 5 71868 21 14 334
578000 72585 5 71915 21 14 334
578400 72636 5 71964 21 14 334
578800 72691 5 72009 21 14 334
579200 72743 5 72057 21 14 334
579600 72800 5 72100 21 14 334
580000 72859 5 72141 21 14 334
580400 72903 5 72197 21 14 334
580800 72955 5 72245 21 14 334
581200 72997 5 72303 21 14 334
581600 73048 5 72352 21 14 334
582000 73098 5 72402 21 14 334
582400 73150 5 72450 21 14 334
582800 73200 5 72500 21 14 334
583200 73255 5 72545 21 14 334
583600 73305 5 72595 21 14 334
584000 73357 5 72643 21 14 334
584400 73416 5 72684 21 14 334
584800 73467 5 72733 21 14 334
585200 73519 5 72781 21 14 334
585600 73572 5 72828 21 14 334
586000 73610 5 72890 21 14 334
586400 73662 5 72938 21 14 334
586800 73710 6 72990 21 15 335
587200 73765 6 73035 21 15 335
587600 73818 6 73082 21 15 335
588000 73872 6 73128 21 15 335
588400 73926 6 73174 21 15 335
588800 73977 6 73223 21 15 335
589200 74033 6 73267 21 15 335
589600 74075 6 73325 21 15 335
590000 74126 6 73374 21 15 335
590400 74179 6 73421 21 15 335
590800 74228 6 73472 21 15 335
591200 74281 6 73519 21 15 335
591600 74328 6 73572 21 15 335
592000 74373 6 73627 21 15 335
592400 74431 6 73669 21 15 335
592800 74477 6 73723 21 15 335
593200 74532 6 73768 21 15 335
593600 74579 6 73821 21 15 335
594000 74626 6 73874 21 15 335
594400 74682 6 73918 21 15 335
594800 74740 6 73960 21 15 335
595200 74779 6 74021 21 15 335
595600 74830 6 74070 21 15 335
596000 74883 6 74117 21 15 335
596400 74925 6 74175 21 15 335
596800 74964 6 74236 21 15 335
597200 75008 6 74292 21 15 335
597600 75060 6 74340 21 15 335
598000 75104 6 74396 21 15 335
598400 75159 6 74441 21 15 335
598800 75207 6 74493 21 15 335
599200 75254 6 74546 21 15 335
599600 75301 6 74599 21 15 335
600000 75348 6 74652 21 15 335
600400 75400 6 74700 21 15 335
600800 75442 6 74758 21 15 335
601200 75490 6 74810 21 15 335
601600 75532 6 74868 21 15 335
602000 75581 6 74919 21 15 335
602400 75630 6 74970 21 15 335
602800 75680 6 75020 21 15 335
603200 75737 6 75063 21 15 335
603600 75785 6 75115 21 15 335
604000 75835 6 75165 21 15 335
604400 75886 6 75214 21 15 335
604800 75934 6 75266 21 15 335
605200 75983 6 75317 21 15 335
605600 76030 6 75370 21 15 335
606000 76082 6 75418 21 15 335
606400 76128 6 75472 21 15 335
606800 76174 6 75526 21 15 335
607200 76226 6 75574 21 15 335
607600 76273 6 75627 21 15 335
608000 76324 6 75676 21 15 335
608400 76378 6 75722 21 15 335
608800 76420 6 75780 21 15 335
609200 76464 6 75836 21 15 335
609600 76516 6 75884 21 15 335
610000 76558 6 75942 21 15 335
610400 76602 6 75998 21 15 335
610800 76652 6 76048 21 15 335
611200 76702 6 76098 21 15 335
611600 76752 6 76148 21 15 335
612000 76800 6 76200 21 15 335
612400 76850 6 76250 21 15 335
612800 76902 6 76298 21 15 335
613200 76959 6 76341 21 15 335
613600 77016 6 76384 21 15 335
614000 77062 6 76438 21 15 335
614400 77116 6 76484 21 15 335
614800 77165 6 76535 21 15 335
615200 77213 6 76587 21 15 335
615600 77259 6 76641 21 15 335
616000 77315 6 76685 21 15 335
616400 77373 6 76727 21 15 335
616800 77422 6 76778 21 15 335
617200 77478 6 76822 21 15 335
617600 77533 6 76867 21 15 335
618000 77577 6 76923 21 15 335
618400 77628 6 76972 21 15 335
618800 77681 6 77019 21 15 335
619200 77732 6 77068 21 15 335
619600 77791 6 77109 21 15 335
620000 77836 6 77164 21 15 335
620400 77884 6 77216 21 15 335
620800 77937 6 77263 21 15 335
621200 77994 6 77306 21 15 335
621600 78043 6 77357 21 15 335
622000 78104 6 77396 21 15 335
622400 78149 6 77451 21 15 335
622800 78199 6 77501 21 15 335
623200 78249 6 77551 21 15 335
623600 78305 6 77595 21 15 335
624000 78357 6 77643 21 15 335
624400 78408 6 77692 21 15 335
624800 78460 6 77740 21 15 335
625200 78513 6 77787 21 15 335
625600 78559 6 77841 21 15 335
626000 78608 6 77892 21 15 335
626400 78660 6 77940 21 15 335
626800 78709 6 77991 21 15 335
627200 78765 6 78035 21 15 335
627600 78817 6 78083 21 15 335
628000 78871 6 78129 21 15 335
628400 78917 6 78183 21 15 335
628800 78969 6 78231 21 15 335
629200 79012 6 78288 21 15 335
629600 79063 6 78337 21 15 335
630000 79116 6 78384 22 14 334
630400 79163 6 78437 22 14 334
630800 79219 6 78481 22 14 334
631200 79268 6 78532 22 14 334
631600 79315 6 78585 22 14 334
632000 79367 6 78633 22 14 334
632400 79414 6 78686 22 14 334
632800 79471 6 78729 22 14 334
633200 79526 6 78774 22 14 334
633600 79582 6 78818 22 14 334
634000 79629 6 78871 22 14 334
634400 79681 6 78919 22 14 334
634800 79726 6 78974 22 14 334
635200 79780 6 79020 22 14 334
635600 79836 6 79064 22 14 334
636000 79892 6 79108 22 14 334
636400 79952 6 79148 22 14 334
636800 80005 6 79195 22 14 334
637200 80059 6 79241 22 14 334
637600 80100 6 79300 22 14 334
638000 80151 6 79349 22 14 334
638400 80198 6 79402 22 14 334
638800 80238 6 79462 22 14 334
639200 80285 6 79515 22 14 334
639600 80336 6 79564 22 14 334
640000 80391 6 79609 22 14 334
640400 80437 6 79663 22 14 334
640800 80494 6 79706 22 14 334
641200 80544 6 79756 22 14 334
641600 80591 6 79809 22 14 334
642000 80638 6 79862 22 14 334
642400 80692 6 79908 22 14 334
642800 80751 6 79949 22 14 334
643200 80810 6 79990 22 14 334
643600 80863 6 80037 22 14 334
644000 80905 6 80095 22 14 334
644400 80957 6 80143 22 14 334
644800 81001 6 80199 22 14 334
645200 81040 6 80260 22 14 334
645600 81086 6 80314 22 14 334
646000 81138 6 80362 22 14 334
646400 81193 6 80407 22 14 334
646800 81244 6 80456 22 14 334
647200 81300 6 80500 22 14 334
647600 81349 6 80551 23 13 333
648000 81402 6 80598 23 13 333
648400 81455 6 80645 23 13 333
648800 81510 6 80690 23 13 333
649200 81557 6 80743 23 13 333
649600 81606 6 80794 23 13 333
650000 81656 6 80844 23 13 333
650400 81698 6 80902 23 13 333
650800 81751 6 80949 23 13 333
651200 81795 6 81005 23 13 333
651600 81836 6 81064 23 13 333
652000 81891 6 81109 23 13 333
652400 81948 6 81152 23 13 333
652800 81995 6 81205 23 13 333
653200 82042 6 81258 23 13 333
653600 82094 6 81306 23 13 333
654000 82155 6 81345 23 13 333
654400 82204 6 81396 23 13 333
