# file: statistics.dat size:50 shift:50 clmns:0 3 
102000.0000 8163.3337 6.0035 0.0186
302000.0000 8163.3388 6.0391 0.0137
502000.0000 8163.3259 6.1347 0.0128
702000.0000 8163.3832 6.1405 0.0106
902000.0000 8163.3309 6.1775 0.0125
1102000.0000 8163.4003 6.1631 0.0096
1302000.0000 8163.2316 6.1706 0.0114
1502000.0000 8163.3386 6.1718 0.0157
1702000.0000 8163.4132 6.1491 0.0129
1902000.0000 8163.6608 6.1507 0.0123
2102000.0000 8162.8482 6.1595 0.0093
2302000.0000 8163.0308 6.1361 0.0101
2502000.0000 8163.3863 6.1440 0.0107
2702000.0000 8163.5038 6.1542 0.0112
2902000.0000 8163.3833 6.1327 0.0153
3102000.0000 8163.0247 6.1492 0.0172
3302000.0000 8164.0723 6.1395 0.0156
3502000.0000 8162.4156 6.1348 0.0115
3702000.0000 8162.9871 6.1588 0.0140
3902000.0000 8164.1426 6.1699 0.0151
