# Time-averaged data for fix mydat
# TimeStep v_mtmp v_mden v_mpre
4000 331.065 0.0112715 5.58082
8000 300.916 0.0112715 6.39269
12000 300.579 0.0112715 6.02818
16000 300.136 0.0112715 6.00273
20000 300.982 0.0112715 6.21454
24000 298.435 0.0112715 5.98135
28000 298.744 0.0112715 6.06119
32000 300.828 0.0112715 6.0303
36000 299.33 0.0112715 5.77129
40000 300.149 0.0112715 5.93892
44000 299.879 0.0112715 6.13187
48000 300.436 0.0112715 5.8371
52000 299.539 0.0112715 6.08987
56000 301.54 0.0112715 5.8052
60000 300.466 0.0112715 5.95968
64000 300.604 0.0112715 6.18231
68000 300.059 0.0112715 5.98298
72000 299.949 0.0112715 5.8056
76000 299.928 0.0112715 5.95604
80000 299.494 0.0112715 5.84589
84000 300.851 0.0112715 6.01381
88000 301.233 0.0112715 5.97793
92000 300.463 0.0112715 6.16141
96000 301.199 0.0112715 5.96752
100000 298.577 0.0112715 6.11981
104000 300.79 0.0112715 5.86532
108000 301.59 0.0112715 5.97414
112000 301.064 0.0112715 5.95841
116000 300.47 0.0112715 6.05466
120000 299.827 0.0112715 5.83333
124000 300.717 0.0112715 6.14547
128000 300.687 0.0112715 6.08465
132000 301.171 0.0112715 6.02621
136000 298.775 0.0112715 5.96617
140000 298.756 0.0112715 5.90279
144000 300.092 0.0112715 6.10848
148000 299.303 0.0112715 5.9035
152000 299.93 0.0112715 6.12563
156000 301.373 0.0112715 6.16824
160000 299.572 0.0112715 5.98983
164000 299.342 0.0112715 6.02055
168000 299.845 0.0112715 5.93856
172000 300.239 0.0112715 6.12298
176000 299.214 0.0112715 6.02274
180000 300.087 0.0112715 5.98889
184000 301.63 0.0112715 5.96238
188000 300.375 0.0112715 6.13477
192000 301.404 0.0112715 6.03541
196000 301.088 0.0112715 6.01513
200000 299.581 0.0112715 5.9857
204000 299.928 0.0112715 5.90034
208000 302.228 0.0112715 6.09384
212000 302.583 0.0112715 5.99364
216000 299.558 0.0112715 6.09556
220000 300.253 0.0112715 5.93855
224000 300.353 0.0112715 5.98798
228000 299.215 0.0112715 5.8932
232000 300.614 0.0112715 5.90282
236000 301.282 0.0112715 6.12307
240000 299.35 0.0112715 6.05579
244000 299.873 0.0112715 5.95037
248000 298.631 0.0112715 6.01342
252000 300.307 0.0112715 6.02664
256000 300.048 0.0112715 5.91575
260000 300.353 0.0112715 6.03917
264000 298.26 0.0112715 6.00046
268000 300.654 0.0112715 6.18182
272000 299.422 0.0112715 6.04119
276000 302.218 0.0112715 6.11223
280000 299.32 0.0112715 5.95374
284000 298.772 0.0112715 6.04634
288000 301.347 0.0112715 5.97095
292000 298.782 0.0112715 5.89093
296000 301.278 0.0112715 6.05096
300000 302.287 0.0112715 6.07353
304000 301.611 0.0112715 6.20625
308000 299.352 0.0112715 5.94729
312000 298.674 0.0112715 5.91899
316000 299.775 0.0112715 6.18026
320000 299.759 0.0112715 5.93635
324000 299.626 0.0112715 5.89161
328000 302.309 0.0112715 6.04534
332000 298.266 0.0112715 5.96938
336000 299.189 0.0112715 5.9989
340000 301.077 0.0112715 5.98453
344000 299.951 0.0112715 5.93212
348000 301.372 0.0112715 6.15929
352000 302.021 0.0112715 6.18167
356000 301.293 0.0112715 6.1085
360000 298.443 0.0112715 6.09324
364000 301.423 0.0112715 6.1157
368000 299.823 0.0112715 6.07356
372000 299.923 0.0112715 5.97577
376000 300.942 0.0112715 6.10931
380000 301.094 0.0112715 6.08716
384000 301.873 0.0112715 6.24652
388000 301.767 0.0112715 6.27283
392000 300.487 0.0112715 6.04582
396000 300.354 0.0112715 6.14936
400000 300.252 0.0112715 6.07418
404000 298.674 0.0112715 5.94258
408000 300.735 0.0112715 6.10034
412000 300.983 0.0112715 6.13569
416000 301.311 0.0112715 6.0018
420000 303.464 0.0112715 6.22674
424000 298.619 0.0112715 6.15694
428000 301.067 0.0112715 6.18405
432000 298.667 0.0112715 6.12089
436000 300.549 0.0112715 6.2396
440000 301.618 0.0112715 6.16994
444000 299.688 0.0112715 5.92718
448000 299.529 0.0112715 6.26609
452000 299.694 0.0112715 6.1154
456000 300.338 0.0112715 6.18237
460000 300.721 0.0112715 6.16786
464000 300.661 0.0112715 6.14603
468000 300.254 0.0112715 6.11934
