# Time-averaged data for fix mydat
# TimeStep v_mtmp v_mden v_mpre
4000 376.443 0.0130349 6.28035
8000 300.423 0.0130349 7.28479
12000 299.77 0.0130349 6.97444
16000 300.704 0.0130349 7.05301
20000 301.14 0.0130349 7.45088
24000 300.87 0.0130349 6.98619
28000 301.722 0.0130349 7.17266
32000 298.438 0.0130349 6.9018
36000 301.37 0.0130349 6.73132
40000 300.06 0.0130349 6.62657
44000 300.44 0.0130349 7.2866
48000 301.902 0.0130349 6.93281
52000 301.231 0.0130349 6.55815
56000 300.579 0.0130349 6.78164
60000 299.717 0.0130349 6.77923
64000 298.635 0.0130349 6.41847
68000 299.491 0.0130349 6.67635
72000 299.955 0.0130349 6.86656
76000 298.707 0.0130349 6.67888
80000 302.865 0.0130349 6.52508
84000 300.362 0.0130349 6.56552
88000 299.918 0.0130349 6.57105
92000 300.367 0.0130349 6.72796
96000 299.555 0.0130349 6.3599
100000 300.698 0.0130349 6.5595
104000 301.196 0.0130349 6.75079
108000 300.616 0.0130349 6.67405
112000 299.928 0.0130349 6.5509
116000 299.385 0.0130349 6.62989
120000 299.488 0.0130349 6.45688
124000 301.665 0.0130349 6.77838
128000 298.573 0.0130349 6.80554
132000 299.173 0.0130349 6.51516
136000 299.398 0.0130349 6.68352
140000 299.727 0.0130349 6.56696
144000 299.006 0.0130349 6.74855
148000 300.617 0.0130349 7.02947
152000 299.465 0.0130349 6.40894
156000 301.989 0.0130349 6.56278
160000 301.403 0.0130349 6.64122
164000 300.34 0.0130349 6.57425
168000 299.775 0.0130349 6.75238
172000 300.387 0.0130349 6.47571
176000 300.236 0.0130349 6.63769
180000 299.16 0.0130349 6.90584
184000 299.662 0.0130349 6.51808
188000 302.117 0.0130349 6.67653
192000 300 0.0130349 6.74878
196000 300.049 0.0130349 6.656
200000 300.614 0.0130349 6.57422
204000 301.974 0.0130349 6.71527
208000 300.301 0.0130349 6.58002
212000 299.645 0.0130349 6.58599
216000 299.533 0.0130349 6.74054
220000 299.829 0.0130349 6.77728
224000 301.364 0.0130349 6.71908
228000 301.184 0.0130349 6.76168
232000 302.116 0.0130349 6.77301
236000 300.2 0.0130349 6.68393
240000 299.468 0.0130349 6.54214
244000 299.018 0.0130349 6.55331
248000 299.726 0.0130349 6.76473
252000 300.61 0.0130349 6.75066
256000 299.619 0.0130349 6.72686
260000 299.043 0.0130349 6.80918
264000 301.255 0.0130349 6.78065
268000 301.966 0.0130349 6.95366
272000 301.367 0.0130349 6.96275
276000 299.986 0.0130349 6.5801
280000 299.811 0.0130349 6.93285
284000 300.023 0.0130349 6.91441
288000 300.762 0.0130349 6.87489
292000 300.519 0.0130349 6.82581
296000 299.61 0.0130349 6.89735
300000 299.927 0.0130349 6.84003
304000 300.603 0.0130349 6.67829
308000 302.509 0.0130349 7.04222
312000 301.43 0.0130349 6.85673
316000 301.132 0.0130349 6.86575
320000 298.194 0.0130349 6.75347
324000 300.587 0.0130349 6.81399
328000 299.866 0.0130349 6.71862
332000 301.399 0.0130349 6.8016
336000 300.317 0.0130349 6.87043
340000 298.587 0.0130349 6.83044
344000 300.799 0.0130349 6.91398
348000 302.681 0.0130349 6.94562
352000 300.358 0.0130349 6.91945
356000 300.181 0.0130349 6.82143
360000 299.178 0.0130349 6.84217
364000 302.329 0.0130349 6.76698
368000 301.59 0.0130349 7.1034
372000 300.065 0.0130349 6.94192
376000 299.522 0.0130349 6.7784
380000 301.201 0.0130349 7.00138
384000 299.952 0.0130349 6.9806
388000 300.334 0.0130349 6.96465
392000 298.969 0.0130349 7.11421
396000 300.273 0.0130349 6.94943
400000 301.013 0.0130349 6.95914
404000 300.64 0.0130349 7.01601
408000 300.625 0.0130349 7.09184
412000 298.367 0.0130349 6.99923
416000 300.644 0.0130349 7.05301
420000 300.809 0.0130349 7.00889
424000 299.437 0.0130349 6.97555
428000 301.35 0.0130349 7.18153
432000 301.115 0.0130349 7.11124
436000 301.541 0.0130349 6.94947
440000 298.96 0.0130349 7.01009
444000 300.958 0.0130349 6.96599
448000 300.673 0.0130349 7.12054
452000 299.517 0.0130349 6.85823
456000 299.448 0.0130349 7.32816
460000 300.958 0.0130349 6.98256
464000 299.937 0.0130349 6.99641
468000 298.222 0.0130349 6.76929
472000 299.578 0.0130349 7.02658
476000 301.12 0.0130349 7.16108
480000 300.388 0.0130349 7.18727
484000 299.446 0.0130349 7.02434
488000 298.744 0.0130349 6.87857
492000 302.548 0.0130349 7.26261
496000 299.467 0.0130349 6.92346
500000 300.488 0.0130349 6.98351
504000 298.299 0.0130349 7.01513
508000 299.769 0.0130349 7.10233
512000 301.981 0.0130349 7.47288
516000 300.81 0.0130349 7.04109
520000 301.126 0.0130349 7.22942
524000 302.511 0.0130349 7.03668
528000 298.387 0.0130349 7.01333
532000 298.749 0.0130349 7.19879
536000 299.709 0.0130349 7.18124
540000 299.32 0.0130349 6.85337
544000 301.857 0.0130349 7.0465
548000 300.537 0.0130349 6.90806
552000 299.376 0.0130349 6.99888
556000 299.734 0.0130349 7.06535
560000 300.649 0.0130349 6.85466
564000 300.988 0.0130349 7.21184
568000 300.8 0.0130349 7.08389
572000 300.658 0.0130349 6.94253
576000 299.067 0.0130349 7.25135
580000 301.504 0.0130349 7.10185
584000 299.399 0.0130349 7.14511
588000 299.572 0.0130349 7.04294
592000 301.613 0.0130349 7.05732
596000 300.122 0.0130349 7.05289
600000 301.364 0.0130349 7.19552
604000 297.432 0.0130349 7.02152
608000 301.161 0.0130349 7.11215
612000 301.953 0.0130349 7.06051
616000 301.635 0.0130349 7.20728
620000 299.967 0.0130349 7.05398
624000 301.39 0.0130349 7.17748
628000 300.227 0.0130349 7.24473
632000 299.239 0.0130349 7.02612
636000 300.789 0.0130349 6.9075
640000 299.86 0.0130349 7.06007
644000 302.831 0.0130349 7.03437
648000 301.186 0.0130349 7.24106
652000 299.776 0.0130349 6.97419
656000 299.757 0.0130349 7.10332
660000 298.923 0.0130349 6.85147
664000 298.859 0.0130349 7.16882
668000 298.412 0.0130349 6.80048
672000 299.806 0.0130349 7.04573
676000 301.476 0.0130349 7.02789
680000 300.458 0.0130349 7.07425
684000 300.232 0.0130349 7.11537
688000 298.899 0.0130349 7.10857
692000 300.168 0.0130349 7.10368
696000 301.346 0.0130349 7.10079
700000 302.756 0.0130349 7.07168
704000 299.641 0.0130349 7.17264
708000 298.794 0.0130349 6.93544
712000 300.033 0.0130349 7.1633
716000 302.571 0.0130349 7.13587
720000 301.023 0.0130349 6.97886
724000 299.975 0.0130349 7.25427
728000 300.191 0.0130349 7.10069
732000 300.807 0.0130349 7.0892
736000 299.582 0.0130349 7.0893
740000 298.852 0.0130349 7.06204
744000 301.844 0.0130349 7.16189
748000 299.989 0.0130349 7.02368
752000 298.996 0.0130349 7.08407
756000 300.647 0.0130349 7.12913
760000 298.701 0.0130349 7.00635
764000 303.587 0.0130349 7.23313
768000 299.914 0.0130349 7.00789
772000 300.717 0.0130349 7.17699
776000 298.754 0.0130349 7.26929
780000 300.702 0.0130349 7.01759
784000 300.615 0.0130349 7.01985
788000 301.468 0.0130349 7.0777
792000 301.942 0.0130349 7.18448
796000 300.925 0.0130349 7.07327
800000 299.031 0.0130349 7.20148
804000 302.599 0.0130349 6.94107
808000 301.232 0.0130349 6.9897
812000 299.833 0.0130349 6.97782
816000 301.939 0.0130349 7.18666
820000 299.97 0.0130349 7.07924
824000 299.603 0.0130349 7.01708
828000 298.561 0.0130349 7.10549
832000 300.971 0.0130349 7.03611
836000 300.575 0.0130349 7.04623
840000 300.978 0.0130349 7.10652
844000 298.951 0.0130349 7.01822
848000 300.221 0.0130349 7.09624
852000 300.966 0.0130349 7.14578
856000 299.969 0.0130349 7.13747
860000 299.328 0.0130349 7.07987
864000 301.244 0.0130349 7.10488
868000 299.291 0.0130349 7.11022
872000 299.241 0.0130349 7.03655
876000 299.661 0.0130349 6.98024
880000 300.409 0.0130349 7.12971
884000 299.745 0.0130349 7.0383
888000 300.057 0.0130349 6.92078
892000 300.22 0.0130349 7.01778
896000 299.742 0.0130349 7.08682
900000 299.682 0.0130349 7.05253
904000 299.351 0.0130349 7.05808
908000 300.44 0.0130349 6.96866
912000 300.13 0.0130349 7.08538
916000 299.44 0.0130349 7.16809
920000 300.371 0.0130349 7.04998
924000 298.64 0.0130349 7.05165
928000 300.28 0.0130349 7.20459
932000 300.594 0.0130349 7.05026
936000 300.709 0.0130349 6.93556
940000 300.709 0.0130349 7.17653
944000 299.4 0.0130349 7.04291
948000 299.079 0.0130349 7.1249
952000 300.467 0.0130349 7.21523
956000 298.802 0.0130349 7.08689
960000 299.234 0.0130349 6.97322
964000 299.992 0.0130349 6.96843
968000 299.739 0.0130349 6.92834
972000 301.455 0.0130349 7.19695
976000 299.843 0.0130349 6.90642
980000 302.234 0.0130349 7.10159
984000 299.246 0.0130349 6.81926
988000 300.848 0.0130349 7.17703
992000 300.586 0.0130349 7.18649
996000 298.017 0.0130349 6.96669
1000000 300.338 0.0130349 7.18123
1004000 300.778 0.0130349 6.9899
1008000 300.246 0.0130349 7.15401
1012000 299.456 0.0130349 7.18095
1016000 300.07 0.0130349 7.04143
1020000 297.416 0.0130349 6.99748
1024000 301.283 0.0130349 6.85455
1028000 299.947 0.0130349 7.35855
1032000 301.537 0.0130349 7.03472
1036000 299.638 0.0130349 7.25121
1040000 301.763 0.0130349 7.01062
1044000 299.934 0.0130349 7.11427
1048000 299.242 0.0130349 6.96654
