# file: statistics.dat size:50 shift:50 clmns:0 3 
102000.0000 8163.3337 4.7593 0.0371
302000.0000 8163.3388 4.7018 0.0120
502000.0000 8163.3259 4.8274 0.0129
702000.0000 8163.3832 4.9222 0.0099
902000.0000 8163.3309 4.9629 0.0114
1102000.0000 8163.4003 4.9648 0.0107
1302000.0000 8163.2316 4.9906 0.0088
1502000.0000 8163.3386 4.9709 0.0086
1702000.0000 8163.4132 4.9846 0.0136
1902000.0000 8163.6608 4.9719 0.0119
2102000.0000 8162.8482 4.9840 0.0169
2302000.0000 8163.0308 4.9689 0.0129
2502000.0000 8163.3863 4.9868 0.0092
2702000.0000 8163.5038 4.9851 0.0112
2902000.0000 8163.3833 4.9823 0.0118
3102000.0000 8163.0247 4.9880 0.0130
3302000.0000 8164.0723 5.0039 0.0123
3502000.0000 8162.4156 5.0047 0.0096
3702000.0000 8162.9871 4.9729 0.0094
3902000.0000 8164.1426 4.9981 0.0102
