# file: statistics.dat size:50 shift:50 clmns:0 3 
102000.0000 8163.3337 15.8124 0.0942
302000.0000 8163.3388 16.3870 0.0424
502000.0000 8163.3259 16.3566 0.0399
702000.0000 8163.3832 16.4526 0.0342
902000.0000 8163.3309 16.4728 0.0448
1102000.0000 8163.4003 16.4149 0.0396
1302000.0000 8163.2316 16.3533 0.0407
1502000.0000 8163.3386 16.3147 0.0410
1702000.0000 8163.4132 16.4073 0.0387
1902000.0000 8163.6608 16.4027 0.0415
2102000.0000 8162.8482 16.3574 0.0489
2302000.0000 8163.0308 16.4308 0.0524
2502000.0000 8163.3863 16.4751 0.0378
2702000.0000 8163.5038 16.3534 0.0463
2902000.0000 8163.3833 16.4901 0.0379
3102000.0000 8163.0247 16.4973 0.0376
3302000.0000 8164.0723 16.4730 0.0535
3502000.0000 8162.4156 16.3852 0.0344
3702000.0000 8162.9871 16.3950 0.0459
3902000.0000 8164.1426 16.3554 0.0435
