# Time-averaged data for fix mydat
# TimeStep v_mtmp v_mden v_mpre
4000 381.713 0.0315644 19.5042
8000 301.454 0.0315644 17.1546
12000 300.07 0.0315644 16.0395
16000 299.401 0.0315644 16.4795
20000 301.064 0.0315644 16.1317
24000 298.713 0.0315644 16.4084
28000 301.03 0.0315644 16.1879
32000 300.369 0.0315644 15.4847
36000 300.784 0.0315644 15.3984
40000 299.047 0.0315644 15.8101
44000 300.22 0.0315644 15.3052
48000 301.461 0.0315644 15.3241
52000 302.873 0.0315644 15.6346
56000 301.104 0.0315644 14.8798
60000 301.426 0.0315644 15.622
64000 301.184 0.0315644 16.2028
68000 300.088 0.0315644 15.1288
72000 300.491 0.0315644 15.6006
76000 300.175 0.0315644 14.914
80000 301.8 0.0315644 15.2601
84000 301.685 0.0315644 16.0786
88000 300.284 0.0315644 15.8001
92000 297.738 0.0315644 15.4323
96000 298.922 0.0315644 15.5199
100000 300.41 0.0315644 15.3527
104000 299.14 0.0315644 15.7526
108000 299.213 0.0315644 15.7626
112000 300.297 0.0315644 15.5135
116000 301.059 0.0315644 15.5022
120000 299.71 0.0315644 15.7711
124000 300.983 0.0315644 16.0154
128000 300.144 0.0315644 15.8598
132000 301.424 0.0315644 15.9027
136000 301.263 0.0315644 15.4142
140000 301.079 0.0315644 15.5493
144000 298.508 0.0315644 15.5608
148000 302.092 0.0315644 15.9301
152000 299.55 0.0315644 15.3868
156000 300.258 0.0315644 15.9441
160000 300.942 0.0315644 16.0163
164000 299.571 0.0315644 15.8634
168000 301.689 0.0315644 15.7328
172000 299.718 0.0315644 15.9384
176000 302.033 0.0315644 16.4475
180000 300.113 0.0315644 15.4282
184000 301.916 0.0315644 15.6846
188000 298.903 0.0315644 15.7589
192000 299.629 0.0315644 15.6758
196000 299.764 0.0315644 16.1422
200000 300.947 0.0315644 15.4101
204000 298.881 0.0315644 16.037
208000 299.559 0.0315644 16.0393
212000 302.228 0.0315644 16.2609
216000 299.952 0.0315644 16.1679
220000 300.086 0.0315644 15.7607
224000 299.405 0.0315644 15.9973
228000 299.63 0.0315644 16.1391
232000 299.979 0.0315644 16.5457
236000 300.939 0.0315644 16.3432
240000 299.325 0.0315644 16.4329
244000 300.167 0.0315644 16.5568
248000 301.054 0.0315644 16.7022
252000 301.123 0.0315644 16.6323
256000 298.459 0.0315644 16.4543
260000 302.409 0.0315644 16.8341
264000 299.403 0.0315644 16.5727
268000 299.698 0.0315644 16.1903
272000 298.934 0.0315644 16.1915
276000 302.036 0.0315644 17.1118
280000 300.87 0.0315644 16.0479
284000 301.486 0.0315644 16.2207
288000 301.417 0.0315644 16.6763
292000 299.913 0.0315644 16.191
296000 300.716 0.0315644 16.0878
300000 299.683 0.0315644 16.0059
304000 301.89 0.0315644 16.7484
308000 300.488 0.0315644 16.2853
312000 299.816 0.0315644 16.2502
316000 300.669 0.0315644 16.3093
320000 299.209 0.0315644 16.4539
324000 302.927 0.0315644 16.6574
328000 300.447 0.0315644 16.4303
332000 298.326 0.0315644 15.8839
336000 302.729 0.0315644 16.9128
340000 301.123 0.0315644 16.4828
344000 299.161 0.0315644 16.7992
348000 301.837 0.0315644 16.8978
352000 300.778 0.0315644 16.7088
356000 300.549 0.0315644 16.13
360000 301.995 0.0315644 16.7687
364000 300.636 0.0315644 16.6025
368000 298.982 0.0315644 16.5437
372000 301.813 0.0315644 16.4068
376000 300.575 0.0315644 16.274
380000 301.448 0.0315644 16.07
384000 300.01 0.0315644 16.5925
388000 300.76 0.0315644 16.1079
392000 301.18 0.0315644 15.9686
396000 301.234 0.0315644 16.3623
400000 299.531 0.0315644 16.5015
404000 300.62 0.0315644 16.5009
408000 301.41 0.0315644 16.0425
412000 300.022 0.0315644 16.4368
416000 299.491 0.0315644 16.7234
420000 299.609 0.0315644 16.3456
424000 300.226 0.0315644 15.9432
428000 299.413 0.0315644 16.0575
432000 300.539 0.0315644 16.8462
436000 299.757 0.0315644 16.3306
440000 297.479 0.0315644 15.623
444000 300.387 0.0315644 16.5659
448000 302.011 0.0315644 16.0858
452000 297.942 0.0315644 15.9359
456000 301.343 0.0315644 16.4021
460000 298.679 0.0315644 16.3658
464000 303.135 0.0315644 16.4284
468000 300.946 0.0315644 15.9724
472000 301.839 0.0315644 16.2134
476000 299.897 0.0315644 16.9288
480000 300.498 0.0315644 16.5847
484000 300.926 0.0315644 15.9648
488000 299.608 0.0315644 16.3988
492000 301.986 0.0315644 16.4242
496000 300.349 0.0315644 15.9285
500000 299.926 0.0315644 16.2687
504000 298.753 0.0315644 16.5306
508000 299.809 0.0315644 16.2699
512000 301.231 0.0315644 16.5487
516000 299.774 0.0315644 16.7458
520000 299.92 0.0315644 16.5093
524000 301.038 0.0315644 16.7456
528000 298.888 0.0315644 16.4762
532000 299.848 0.0315644 16.5571
536000 300.601 0.0315644 16.7057
540000 300.79 0.0315644 15.9001
544000 298.705 0.0315644 16.3205
548000 300.072 0.0315644 16.2825
552000 298.234 0.0315644 16.2201
556000 299.772 0.0315644 16.0126
560000 300.195 0.0315644 16.2898
564000 300.197 0.0315644 16.5463
568000 299.808 0.0315644 16.5215
572000 300.124 0.0315644 16.2792
576000 301.79 0.0315644 16.6108
580000 301.625 0.0315644 16.7165
584000 300.705 0.0315644 16.2257
588000 297.182 0.0315644 16.0949
592000 301.396 0.0315644 16.7997
596000 299.518 0.0315644 16.3394
600000 300.862 0.0315644 16.2613
604000 299.696 0.0315644 16.9237
608000 300.088 0.0315644 16.7932
612000 301.068 0.0315644 16.8633
616000 300.517 0.0315644 16.4275
620000 299.078 0.0315644 16.4526
624000 300.695 0.0315644 16.4106
628000 301.352 0.0315644 16.3429
632000 300.503 0.0315644 16.5112
636000 299.431 0.0315644 16.6741
640000 299.904 0.0315644 16.3066
644000 299.526 0.0315644 16.59
648000 299.282 0.0315644 16.5589
652000 300.27 0.0315644 16.6475
656000 302.298 0.0315644 16.3463
660000 300.357 0.0315644 16.2806
664000 301.25 0.0315644 16.558
668000 300.046 0.0315644 16.5392
672000 300.889 0.0315644 16.4349
676000 299.618 0.0315644 16.5102
680000 303.517 0.0315644 16.8841
684000 299.599 0.0315644 16.262
688000 301.454 0.0315644 16.5884
692000 300.694 0.0315644 16.1603
696000 301.535 0.0315644 16.4882
700000 300.015 0.0315644 16.1436
704000 301.279 0.0315644 16.4542
708000 300.918 0.0315644 16.2723
712000 300.176 0.0315644 16.2374
716000 299.012 0.0315644 16.014
720000 300.803 0.0315644 16.7246
724000 299.893 0.0315644 16.6899
728000 299.659 0.0315644 16.0444
732000 299.365 0.0315644 15.9416
736000 300.114 0.0315644 16.878
740000 300.976 0.0315644 16.531
744000 300.07 0.0315644 16.2024
748000 301.709 0.0315644 16.4776
752000 299.965 0.0315644 16.5381
756000 300.135 0.0315644 16.3675
760000 300.3 0.0315644 16.3989
764000 301.545 0.0315644 16.3253
768000 300.697 0.0315644 16.3862
772000 300.885 0.0315644 16.6503
776000 298.943 0.0315644 16.7982
780000 302.415 0.0315644 16.737
784000 301.644 0.0315644 16.131
788000 297.735 0.0315644 16.3123
792000 299.032 0.0315644 16.3649
796000 301.513 0.0315644 15.9241
800000 300.929 0.0315644 16.5331
804000 300.535 0.0315644 15.9774
808000 299.462 0.0315644 16.4622
812000 299.13 0.0315644 16.369
816000 300.777 0.0315644 16.3055
820000 300.843 0.0315644 16.4879
824000 299.853 0.0315644 16.102
828000 300.729 0.0315644 16.8783
832000 299.089 0.0315644 15.6419
836000 300.385 0.0315644 16.3616
840000 301.67 0.0315644 16.761
844000 299.972 0.0315644 16.0315
848000 301.528 0.0315644 16.8463
852000 300.969 0.0315644 16.8166
856000 300.186 0.0315644 16.8041
860000 300.952 0.0315644 16.1708
864000 299.973 0.0315644 16.9059
868000 298.685 0.0315644 16.0618
872000 300.647 0.0315644 16.6327
876000 299.481 0.0315644 16.6258
880000 301.13 0.0315644 17.1112
884000 301.014 0.0315644 16.6214
888000 302.125 0.0315644 16.418
892000 299.547 0.0315644 16.508
896000 301.517 0.0315644 16.8174
900000 299.411 0.0315644 16.1072
904000 301.477 0.0315644 16.6748
908000 302.126 0.0315644 16.1884
912000 300.04 0.0315644 16.4538
916000 300.509 0.0315644 16.5044
920000 300.916 0.0315644 17.2096
924000 298.326 0.0315644 16.1846
928000 301.653 0.0315644 16.701
932000 300.613 0.0315644 16.5337
936000 300.664 0.0315644 16.8483
940000 300.821 0.0315644 16.3922
944000 300.545 0.0315644 16.3968
948000 301.001 0.0315644 16.7293
952000 300.392 0.0315644 16.2871
956000 300.851 0.0315644 16.1472
960000 299.495 0.0315644 16.7954
964000 302.527 0.0315644 16.3137
968000 299.487 0.0315644 16.5706
972000 302.439 0.0315644 16.6961
976000 301.024 0.0315644 16.4284
980000 299.225 0.0315644 16.2434
984000 300.49 0.0315644 16.3821
988000 301.801 0.0315644 16.0271
992000 299.36 0.0315644 16.7774
996000 298.777 0.0315644 16.1392
1000000 297.739 0.0315644 16.1914
1004000 301.686 0.0315644 16.1749
1008000 300.201 0.0315644 16.4037
1012000 300.806 0.0315644 16.3928
1016000 302.107 0.0315644 16.1105
1020000 301.882 0.0315644 16.3599
1024000 300.06 0.0315644 16.4158
1028000 300.564 0.0315644 16.3651
1032000 300.99 0.0315644 16.8988
1036000 300.272 0.0315644 16.6947
1040000 299.144 0.0315644 16.1478
1044000 299.285 0.0315644 16.2889
1048000 300.919 0.0315644 16.201
1052000 299.492 0.0315644 16.1396
1056000 298.679 0.0315644 16.2443
1060000 302.148 0.0315644 16.1343
1064000 300.966 0.0315644 16.3686
1068000 301.252 0.0315644 16.4727
1072000 300.117 0.0315644 16.5412
1076000 301.024 0.0315644 16.0716
1080000 299.607 0.0315644 16.5659
1084000 301.514 0.0315644 16.8194
1088000 299.371 0.0315644 16.4994
1092000 300.774 0.0315644 16.1969
1096000 299.638 0.0315644 16.829
1100000 300.616 0.0315644 16.2545
1104000 301.06 0.0315644 16.1661
1108000 298.845 0.0315644 16.7818
1112000 301.446 0.0315644 16.1518
1116000 301.016 0.0315644 16.1773
1120000 301.311 0.0315644 16.8272
1124000 299.036 0.0315644 16.6885
1128000 300.06 0.0315644 16.8153
1132000 301.302 0.0315644 15.886
1136000 300.726 0.0315644 16.3807
1140000 300.084 0.0315644 15.8979
1144000 301.774 0.0315644 16.9839
1148000 301.906 0.0315644 16.3148
1152000 299.317 0.0315644 16.5869
1156000 301.652 0.0315644 15.9124
1160000 300.894 0.0315644 17.0709
1164000 300.478 0.0315644 16.4314
1168000 300.308 0.0315644 16.3208
1172000 301.038 0.0315644 16.5624
1176000 298.202 0.0315644 16.4131
1180000 299.598 0.0315644 16.3344
1184000 299.948 0.0315644 16.4934
1188000 301.26 0.0315644 16.5546
1192000 299.674 0.0315644 16.7978
1196000 299.37 0.0315644 16.2493
1200000 299.38 0.0315644 16.3573
1204000 299.575 0.0315644 16.2634
1208000 300.204 0.0315644 16.3882
1212000 300.039 0.0315644 16.4452
1216000 299.313 0.0315644 16.2018
1220000 299.924 0.0315644 16.2081
1224000 298.831 0.0315644 16.1114
1228000 299.806 0.0315644 16.7062
1232000 299.865 0.0315644 16.6431
1236000 301.168 0.0315644 16.1645
1240000 300.934 0.0315644 16.5099
1244000 300.492 0.0315644 16.4609
1248000 299.208 0.0315644 16.1588
1252000 299.716 0.0315644 16.0634
1256000 298.958 0.0315644 15.9475
1260000 298.603 0.0315644 15.869
1264000 299.349 0.0315644 16.7867
1268000 300.094 0.0315644 16.0786
1272000 299.04 0.0315644 16.5705
1276000 298.57 0.0315644 15.9917
1280000 301.315 0.0315644 16.5485
1284000 298.913 0.0315644 16.2083
1288000 299.885 0.0315644 16.6417
1292000 300.384 0.0315644 16.6234
1296000 299.923 0.0315644 15.9611
