# Time-averaged data for fix mydat
# TimeStep v_mtmp v_mden v_mpre
4000 299.95 0.00185641 1.08771
8000 301.58 0.00185641 0.999921
12000 299.199 0.00185641 1.02372
16000 301.156 0.00185641 1.0168
20000 300.913 0.00185641 1.0347
24000 300.774 0.00185641 1.01974
28000 298.261 0.00185641 1.02877
32000 300.296 0.00185641 1.04453
36000 303.045 0.00185641 1.03239
40000 297.821 0.00185641 1.04492
44000 300.349 0.00185641 1.0525
48000 301.289 0.00185641 1.02184
52000 300.049 0.00185641 1.03682
56000 300.275 0.00185641 1.03273
60000 300.09 0.00185641 1.04676
64000 303.148 0.00185641 1.05471
68000 301.029 0.00185641 1.04906
72000 300.617 0.00185641 1.03362
76000 300.895 0.00185641 1.03358
80000 302.57 0.00185641 1.06273
84000 300.043 0.00185641 1.02305
88000 300.852 0.00185641 1.05336
92000 300.778 0.00185641 1.021
96000 300.193 0.00185641 1.04412
100000 303.238 0.00185641 1.06214
104000 300.56 0.00185641 1.02549
108000 300.919 0.00185641 1.03484
112000 300.677 0.00185641 1.02715
116000 299.382 0.00185641 1.02988
120000 300.975 0.00185641 1.02304
124000 298.25 0.00185641 0.989791
128000 300.715 0.00185641 1.06215
132000 299.032 0.00185641 1.04528
136000 298.96 0.00185641 1.07133
140000 300.992 0.00185641 0.984444
144000 299.043 0.00185641 1.0338
148000 300.574 0.00185641 1.07893
152000 299.227 0.00185641 1.01104
156000 301.194 0.00185641 1.00639
160000 298.766 0.00185641 1.04589
164000 301.767 0.00185641 1.03463
168000 302.473 0.00185641 1.05395
172000 299.9 0.00185641 1.04493
176000 301.222 0.00185641 1.02958
180000 299.754 0.00185641 1.01333
184000 300.167 0.00185641 1.05431
188000 300.942 0.00185641 1.01453
192000 300.814 0.00185641 1.03332
196000 302.245 0.00185641 1.04465
200000 301.076 0.00185641 1.02829
204000 302.103 0.00185641 1.06006
208000 298.535 0.00185641 1.03816
212000 299.352 0.00185641 1.04803
216000 300.305 0.00185641 1.00989
220000 298.019 0.00185641 1.11672
224000 300.769 0.00185641 1.00534
228000 299.381 0.00185641 0.955623
232000 300.607 0.00185641 1.11012
236000 300.5 0.00185641 1.01747
240000 300.045 0.00185641 1.01996
244000 299.94 0.00185641 1.06371
248000 302.149 0.00185641 1.01521
252000 301.229 0.00185641 1.04777
256000 302.356 0.00185641 1.01351
260000 300.091 0.00185641 1.06083
264000 300.715 0.00185641 1.03701
268000 300.983 0.00185641 1.01808
272000 301.256 0.00185641 1.03233
276000 300.182 0.00185641 1.08728
280000 299.853 0.00185641 1.01608
284000 299.824 0.00185641 1.07703
288000 300.032 0.00185641 1.02454
292000 299.909 0.00185641 1.01654
296000 300.226 0.00185641 1.01317
300000 299.506 0.00185641 1.03075
304000 298.916 0.00185641 1.04228
308000 301.14 0.00185641 1.03195
312000 298.979 0.00185641 1.03435
316000 300.786 0.00185641 1.03113
320000 300.752 0.00185641 1.0172
324000 300.18 0.00185641 1.04011
328000 302.754 0.00185641 1.05419
332000 301.536 0.00185641 1.02743
336000 301.623 0.00185641 1.04638
340000 300.953 0.00185641 1.0398
344000 299.007 0.00185641 1.02796
348000 301.338 0.00185641 1.04537
352000 298.219 0.00185641 1.0152
356000 300.445 0.00185641 1.03906
360000 300.536 0.00185641 1.01792
364000 299.833 0.00185641 1.11592
368000 297.247 0.00185641 1.02334
372000 300.123 0.00185641 1.00918
376000 300.102 0.00185641 0.996077
380000 300.174 0.00185641 1.00785
384000 297.688 0.00185641 1.04537
388000 299.087 0.00185641 1.051
392000 299.605 0.00185641 1.04197
396000 298.757 0.00185641 1.05471
400000 300.382 0.00185641 1.01247
404000 300.68 0.00185641 1.05546
408000 301.364 0.00185641 1.03604
412000 302.01 0.00185641 1.03952
