# Time-averaged data for fix mydat
# TimeStep v_mtmp v_mden v_mpre
4000 328.421 0.011046 5.53052
8000 302.212 0.011046 6.40484
12000 300.424 0.011046 5.78643
16000 301.266 0.011046 5.99279
20000 298.362 0.011046 6.0563
24000 299.856 0.011046 5.92103
28000 302.499 0.011046 5.83845
32000 299.343 0.011046 6.00624
36000 302.475 0.011046 5.81551
40000 300.276 0.011046 6.02065
44000 300.627 0.011046 5.87832
48000 300.447 0.011046 5.93659
52000 299.977 0.011046 5.75887
56000 301.483 0.011046 5.94486
60000 298.489 0.011046 5.85231
64000 299.382 0.011046 5.82007
68000 300.049 0.011046 6.24129
72000 300.724 0.011046 5.79132
76000 299.748 0.011046 5.85272
80000 300.446 0.011046 5.67231
84000 300.688 0.011046 5.95879
88000 300.691 0.011046 5.99976
92000 300.659 0.011046 5.90054
96000 300.041 0.011046 5.92516
100000 300.89 0.011046 5.76291
104000 299.683 0.011046 5.87704
108000 300.918 0.011046 5.99263
112000 299.618 0.011046 5.92823
116000 300.863 0.011046 5.88729
120000 299.337 0.011046 5.92155
124000 301.544 0.011046 5.82654
128000 299.748 0.011046 6.14307
132000 300.046 0.011046 5.82974
136000 301.041 0.011046 5.74474
140000 301.763 0.011046 5.82575
144000 299.671 0.011046 5.88474
148000 301.109 0.011046 5.95201
152000 302.352 0.011046 6.03662
156000 301.174 0.011046 5.98722
160000 299.502 0.011046 5.94572
164000 300.487 0.011046 5.80065
168000 300.725 0.011046 6.05081
172000 300.322 0.011046 6.12603
176000 299.204 0.011046 5.93791
180000 300.002 0.011046 5.79822
184000 299.51 0.011046 5.97092
188000 300.734 0.011046 5.7696
192000 301.268 0.011046 6.04445
196000 301.096 0.011046 5.88882
200000 298.782 0.011046 5.82866
204000 300.615 0.011046 5.82993
208000 299.81 0.011046 5.64422
212000 301.665 0.011046 6.12913
216000 299.503 0.011046 5.60317
220000 300.509 0.011046 5.90381
224000 299.663 0.011046 5.87068
228000 300.05 0.011046 5.84451
232000 300.227 0.011046 5.98204
236000 302.685 0.011046 5.94239
240000 300.792 0.011046 5.92761
244000 299.354 0.011046 5.73806
248000 300.221 0.011046 6.00435
252000 301.818 0.011046 6.08833
256000 300.618 0.011046 5.96659
260000 299.671 0.011046 5.75426
264000 299.222 0.011046 5.84693
268000 299.539 0.011046 5.87883
272000 300.745 0.011046 5.90165
276000 300.201 0.011046 5.85823
280000 300.73 0.011046 6.03762
284000 300.305 0.011046 5.94731
288000 300.669 0.011046 5.87104
292000 302.984 0.011046 5.73309
296000 300.145 0.011046 6.12285
300000 300.727 0.011046 5.76256
304000 299.433 0.011046 5.94362
308000 301.139 0.011046 5.90566
312000 301.606 0.011046 5.9697
316000 300.559 0.011046 5.97923
320000 301.021 0.011046 5.85427
324000 301.506 0.011046 5.81079
328000 300.279 0.011046 5.95321
332000 300.294 0.011046 5.89361
336000 302.127 0.011046 5.95842
340000 299.023 0.011046 5.84403
344000 299.791 0.011046 5.78759
348000 301.261 0.011046 5.98815
352000 300.436 0.011046 5.92619
356000 298.563 0.011046 6.06151
360000 301.579 0.011046 6.11268
364000 301.717 0.011046 5.85031
368000 300.851 0.011046 6.01642
372000 299.775 0.011046 6.10942
376000 299.794 0.011046 5.87374
380000 300.113 0.011046 5.90841
384000 299.97 0.011046 6.05983
388000 299.219 0.011046 5.95198
392000 301.253 0.011046 5.947
396000 299.077 0.011046 5.7425
400000 302.536 0.011046 5.91085
404000 300.645 0.011046 6.01742
408000 299.131 0.011046 5.9189
412000 300.6 0.011046 6.01054
416000 301.668 0.011046 5.95446
420000 299.414 0.011046 5.92058
424000 297.635 0.011046 5.90939
428000 300.479 0.011046 5.94468
432000 298.967 0.011046 5.86629
436000 302.07 0.011046 5.99251
440000 300.493 0.011046 6.10577
444000 303.296 0.011046 6.21768
448000 300.296 0.011046 5.83548
452000 300.223 0.011046 5.99654
456000 301.266 0.011046 6.10054
460000 301.822 0.011046 5.92063
464000 301.907 0.011046 6.11882
468000 300.08 0.011046 5.99678
472000 300.662 0.011046 5.95425
476000 300.244 0.011046 6.0284
480000 300.705 0.011046 6.07671
484000 299.373 0.011046 6.06988
488000 298.307 0.011046 5.78315
492000 298.002 0.011046 5.89432
496000 296.534 0.011046 5.88081
500000 299.8 0.011046 5.75559
504000 300.868 0.011046 5.86326
508000 298.408 0.011046 6.17674
512000 301.718 0.011046 6.08901
516000 298.539 0.011046 5.84222
520000 301.577 0.011046 6.19798
524000 300.444 0.011046 5.86319
528000 300.814 0.011046 6.09089
532000 302.691 0.011046 6.01732
536000 300.473 0.011046 5.945
540000 299.512 0.011046 6.04506
544000 300.192 0.011046 6.02075
548000 301.944 0.011046 6.068
552000 296.525 0.011046 5.85178
556000 300.409 0.011046 6.05621
560000 301.585 0.011046 6.04491
564000 300.172 0.011046 5.95759
568000 299.717 0.011046 6.17152
572000 301.667 0.011046 6.09951
576000 300.182 0.011046 6.08025
580000 301.224 0.011046 6.04091
584000 300.543 0.011046 5.87025
588000 299.959 0.011046 5.95321
592000 301.703 0.011046 6.03161
596000 301.539 0.011046 6.10609
600000 299.905 0.011046 6.23146
604000 301.559 0.011046 5.87329
608000 301.487 0.011046 6.12624
612000 299.846 0.011046 6.02388
616000 300.324 0.011046 6.10826
620000 301.412 0.011046 5.92299
624000 299.698 0.011046 6.17938
628000 300.846 0.011046 6.16371
632000 300.768 0.011046 5.88355
636000 299.936 0.011046 6.11926
640000 300.669 0.011046 5.86541
644000 299.354 0.011046 6.03038
648000 300.537 0.011046 6.01053
652000 299.544 0.011046 5.85814
656000 299.25 0.011046 6.03401
660000 300.135 0.011046 6.00059
664000 299.791 0.011046 6.05794
668000 300.275 0.011046 5.86549
672000 299.982 0.011046 5.95266
676000 300.161 0.011046 5.96624
680000 300.393 0.011046 6.18241
684000 299.628 0.011046 5.71027
688000 301.684 0.011046 6.01998
692000 300.037 0.011046 5.92745
696000 301.807 0.011046 6.06562
700000 299.399 0.011046 5.96254
704000 299.362 0.011046 6.0912
708000 300.274 0.011046 5.93153
712000 302.317 0.011046 6.04207
716000 300.567 0.011046 6.01571
720000 299.422 0.011046 5.98671
724000 300.368 0.011046 5.99147
728000 298.239 0.011046 5.90741
732000 298.578 0.011046 5.93762
736000 299.578 0.011046 6.09779
740000 299.08 0.011046 5.81938
744000 302.363 0.011046 6.02197
748000 301.91 0.011046 6.01631
752000 300.003 0.011046 5.94829
756000 300.105 0.011046 5.89571
760000 300.922 0.011046 5.96613
764000 301.834 0.011046 6.05452
768000 300.936 0.011046 5.98991
772000 301.255 0.011046 6.07494
776000 302.506 0.011046 6.09945
780000 298.908 0.011046 5.97911
784000 300.978 0.011046 5.87666
788000 299.985 0.011046 6.02766
792000 299.647 0.011046 6.01672
796000 300.282 0.011046 6.07684
800000 299.362 0.011046 5.98487
804000 300.112 0.011046 6.02825
808000 299.709 0.011046 5.93697
812000 300.305 0.011046 5.94065
816000 302.977 0.011046 6.02832
820000 299.937 0.011046 5.8889
824000 299.852 0.011046 5.99539
828000 299.244 0.011046 5.9062
832000 299.805 0.011046 6.20933
836000 300.699 0.011046 6.00297
840000 300.432 0.011046 6.10825
844000 301.108 0.011046 5.98178
848000 299.951 0.011046 6.04653
852000 303.36 0.011046 6.03582
856000 301.12 0.011046 5.90517
860000 300.556 0.011046 5.98537
864000 297.973 0.011046 5.89057
868000 299.989 0.011046 6.05449
872000 299 0.011046 6.0122
876000 300.354 0.011046 6.06612
880000 300.206 0.011046 5.99574
884000 302.454 0.011046 6.1676
888000 299.996 0.011046 5.98878
892000 300.174 0.011046 6.23434
896000 300.907 0.011046 5.99082
900000 303.036 0.011046 6.0046
904000 299.641 0.011046 5.99699
908000 301.668 0.011046 6.04136
912000 300.63 0.011046 5.95588
916000 298.854 0.011046 6.02477
920000 299.733 0.011046 5.9125
924000 299.464 0.011046 5.99253
928000 300.784 0.011046 6.07383
932000 302.156 0.011046 5.99511
936000 300.113 0.011046 5.97643
940000 300.825 0.011046 6.0559
944000 299.915 0.011046 5.98867
948000 298.634 0.011046 5.9388
952000 299.401 0.011046 5.85975
956000 301.084 0.011046 6.14538
960000 300.396 0.011046 5.95699
964000 299.571 0.011046 5.886
968000 299.022 0.011046 5.89405
972000 300.451 0.011046 6.10905
976000 299.226 0.011046 5.97773
980000 299.335 0.011046 5.99908
984000 300.37 0.011046 6.094
988000 301.929 0.011046 5.97933
992000 298.574 0.011046 5.89404
996000 299.443 0.011046 5.9962
1000000 300.065 0.011046 5.93598
1004000 298.692 0.011046 5.93601
1008000 300.61 0.011046 6.01245
1012000 300.165 0.011046 6.0379
1016000 299.857 0.011046 6.0839
1020000 298.653 0.011046 6.05866
1024000 299.83 0.011046 5.99102
1028000 299.627 0.011046 6.02321
1032000 301.343 0.011046 6.08086
1036000 300.076 0.011046 5.96981
1040000 299.592 0.011046 5.96775
1044000 299.218 0.011046 6.0709
1048000 300.721 0.011046 6.00773
1052000 299.697 0.011046 5.99703
1056000 300.989 0.011046 6.09057
1060000 299.869 0.011046 6.05197
1064000 300.307 0.011046 5.89926
1068000 299.764 0.011046 5.97623
1072000 299.731 0.011046 5.96042
1076000 300.492 0.011046 6.09739
1080000 299.758 0.011046 5.9913
1084000 301.462 0.011046 6.02048
1088000 300.617 0.011046 5.98875
1092000 300.224 0.011046 6.10914
1096000 299.461 0.011046 6.08129
1100000 301.914 0.011046 6.14633
1104000 298.895 0.011046 6.03093
1108000 299.938 0.011046 5.89075
1112000 300.566 0.011046 6.02911
1116000 301.91 0.011046 6.03811
1120000 299.693 0.011046 6.07035
1124000 300.784 0.011046 6.066
1128000 301.648 0.011046 6.00452
1132000 302.161 0.011046 6.13714
1136000 300.429 0.011046 6.12692
1140000 301.042 0.011046 6.15462
1144000 300.545 0.011046 6.03452
1148000 300.497 0.011046 6.05928
1152000 299.326 0.011046 5.97499
1156000 299.62 0.011046 6.1132
