# Time-averaged data for fix mydat
# TimeStep v_mtmp v_mden v_mpre
4000 318.56 0.0036258 1.45731
8000 300.637 0.0036258 1.93275
12000 299.666 0.0036258 1.98555
16000 302.461 0.0036258 2.0338
20000 300.103 0.0036258 2.02278
24000 299.334 0.0036258 1.99958
28000 301.18 0.0036258 1.97411
32000 299.593 0.0036258 1.96965
36000 302.711 0.0036258 2.00445
40000 302.248 0.0036258 2.05288
44000 303.248 0.0036258 2.00968
48000 299.93 0.0036258 2.05956
52000 299.572 0.0036258 1.94044
56000 299.818 0.0036258 2.01556
60000 299.601 0.0036258 2.01289
64000 300.347 0.0036258 1.97509
68000 301.743 0.0036258 2.00279
72000 300.459 0.0036258 1.97508
76000 301.072 0.0036258 2.00484
80000 299.726 0.0036258 2.08748
84000 298.508 0.0036258 1.9108
88000 301.136 0.0036258 1.97565
92000 299.417 0.0036258 1.98648
96000 299.852 0.0036258 1.98509
100000 301.34 0.0036258 2.03542
104000 299.903 0.0036258 2.0155
108000 301.487 0.0036258 2.05593
112000 300.588 0.0036258 1.97272
116000 300.939 0.0036258 1.99818
120000 299.129 0.0036258 1.97836
124000 300.678 0.0036258 2.02575
128000 301.572 0.0036258 1.98448
132000 302.47 0.0036258 1.98596
136000 301.554 0.0036258 1.98511
140000 299.656 0.0036258 1.9403
144000 301.292 0.0036258 2.06546
148000 299.301 0.0036258 1.83732
152000 301.651 0.0036258 2.0815
156000 299.3 0.0036258 1.99909
160000 299.203 0.0036258 1.99092
164000 299.998 0.0036258 2.02216
168000 300.439 0.0036258 1.99444
172000 298.846 0.0036258 1.94241
176000 300.393 0.0036258 2.03812
180000 300.715 0.0036258 1.979
184000 300.074 0.0036258 2.04515
188000 300.043 0.0036258 1.82697
192000 300.905 0.0036258 2.15239
196000 300.008 0.0036258 2.05963
200000 300.763 0.0036258 1.96962
204000 300.103 0.0036258 1.97652
208000 299.694 0.0036258 2.03122
212000 301.631 0.0036258 2.00486
216000 300.486 0.0036258 1.95747
220000 299.306 0.0036258 1.99059
224000 300.451 0.0036258 1.97113
228000 300.149 0.0036258 2.01554
232000 299.898 0.0036258 2.05609
236000 300.35 0.0036258 1.99452
240000 299.623 0.0036258 1.97284
244000 298.32 0.0036258 1.99519
248000 299.476 0.0036258 1.95869
252000 300.835 0.0036258 2.01744
256000 299.785 0.0036258 2.03077
260000 298.93 0.0036258 1.99969
264000 300.987 0.0036258 1.98847
268000 300.156 0.0036258 1.98688
272000 300.324 0.0036258 1.99214
276000 302.059 0.0036258 2.05078
280000 301.989 0.0036258 2.03572
284000 299.48 0.0036258 1.943
288000 299.145 0.0036258 2.02041
292000 300.871 0.0036258 1.97743
296000 300.804 0.0036258 1.99245
300000 299.714 0.0036258 1.95325
304000 301.443 0.0036258 2.04587
308000 300.168 0.0036258 2.00009
312000 301.424 0.0036258 1.97249
316000 299.849 0.0036258 2.1186
320000 300.102 0.0036258 1.95303
324000 299.608 0.0036258 1.87124
328000 301.469 0.0036258 2.01895
332000 299.75 0.0036258 1.98514
336000 300.45 0.0036258 1.95718
340000 299.89 0.0036258 1.99262
344000 302.142 0.0036258 1.97656
348000 297.55 0.0036258 1.92096
352000 299.598 0.0036258 1.95006
356000 301.216 0.0036258 2.01826
360000 300.666 0.0036258 2.02415
364000 298.488 0.0036258 1.96991
368000 300.633 0.0036258 1.99719
372000 300.23 0.0036258 2.00397
376000 299.977 0.0036258 1.97002
380000 299.714 0.0036258 2.01997
384000 300.098 0.0036258 1.9356
388000 299.786 0.0036258 2.00186
392000 298.983 0.0036258 1.97766
396000 298.596 0.0036258 1.98591
400000 299.693 0.0036258 2.01569
404000 299.63 0.0036258 1.96826
408000 300.819 0.0036258 2.03065
412000 301.618 0.0036258 2.01186
416000 300.236 0.0036258 2.0036
420000 300.564 0.0036258 1.9995
424000 298.56 0.0036258 1.98554
428000 298.511 0.0036258 1.96251
432000 300.699 0.0036258 2.09283
436000 300.604 0.0036258 1.97117
440000 299.748 0.0036258 1.9843
444000 302.683 0.0036258 2.00178
448000 299.106 0.0036258 1.96446
452000 300.533 0.0036258 1.96029
456000 300.883 0.0036258 2.0247
460000 302.098 0.0036258 1.94644
464000 299.649 0.0036258 1.93422
468000 302.147 0.0036258 2.04721
472000 298.685 0.0036258 2.03449
476000 299.829 0.0036258 1.97769
480000 301.574 0.0036258 1.98162
484000 302.142 0.0036258 2.0215
488000 300.973 0.0036258 1.98056
492000 300.523 0.0036258 1.99971
496000 299.369 0.0036258 1.97948
