# Time-averaged data for fix mydat
# TimeStep v_mtmp v_mden v_mpre
4000 418.598 0.00743736 2.60713
8000 301.063 0.00743736 4.19119
12000 299.855 0.00743736 3.94277
16000 300.629 0.00743736 4.16769
20000 299.381 0.00743736 3.90198
24000 300.68 0.00743736 4.0915
28000 300.461 0.00743736 4.01438
32000 301.228 0.00743736 3.99182
36000 300.852 0.00743736 4.0046
40000 298.465 0.00743736 3.9387
44000 299.949 0.00743736 4.06574
48000 300.199 0.00743736 3.9094
52000 300.588 0.00743736 3.94322
56000 299.651 0.00743736 3.93445
60000 299.062 0.00743736 3.95869
64000 300.596 0.00743736 3.78624
68000 300.194 0.00743736 3.80272
72000 300.273 0.00743736 3.94418
76000 300.254 0.00743736 3.9366
80000 300.076 0.00743736 3.75075
84000 300.99 0.00743736 3.86668
88000 299.994 0.00743736 3.91868
92000 299.923 0.00743736 3.85286
96000 300.627 0.00743736 3.80038
100000 301.807 0.00743736 3.8069
104000 300.676 0.00743736 3.8966
108000 302.165 0.00743736 3.93158
112000 299.175 0.00743736 3.88601
116000 300.013 0.00743736 3.82057
120000 299.196 0.00743736 3.69367
124000 299.115 0.00743736 3.73224
128000 300.488 0.00743736 4.02584
132000 301.245 0.00743736 3.79027
136000 301.156 0.00743736 3.76974
140000 299.231 0.00743736 3.79064
144000 301.463 0.00743736 4.053
148000 300.291 0.00743736 4.05211
152000 300.552 0.00743736 3.9187
156000 301.225 0.00743736 4.01962
160000 299.366 0.00743736 3.77577
164000 299.247 0.00743736 3.90997
168000 300.536 0.00743736 3.85392
172000 299.426 0.00743736 3.891
176000 301.96 0.00743736 3.86907
180000 300.889 0.00743736 3.91221
184000 299.744 0.00743736 3.75454
188000 299.893 0.00743736 3.75016
192000 300.017 0.00743736 3.85938
196000 300.515 0.00743736 3.87432
200000 301.539 0.00743736 3.8502
204000 301.006 0.00743736 3.98762
208000 301.431 0.00743736 3.83484
212000 301.227 0.00743736 3.80361
216000 300.556 0.00743736 3.84439
220000 298.86 0.00743736 3.87623
224000 299.351 0.00743736 3.81597
228000 300.659 0.00743736 3.73934
232000 300.314 0.00743736 3.93964
236000 300.123 0.00743736 3.78333
240000 301.873 0.00743736 3.94174
244000 299.004 0.00743736 3.83939
248000 301.273 0.00743736 3.83792
252000 297.618 0.00743736 3.66837
256000 300.551 0.00743736 3.85373
260000 299.406 0.00743736 3.9459
264000 300.884 0.00743736 3.89509
268000 300.916 0.00743736 3.97619
272000 299.777 0.00743736 3.8555
276000 298.507 0.00743736 3.82175
280000 301.355 0.00743736 3.83196
284000 300.904 0.00743736 3.83083
