# file: statistics.dat size:50 shift:50 clmns:0 3 
102000.0000 8163.3337 3.8762 0.0299
302000.0000 8163.3388 3.8870 0.0121
502000.0000 8163.3259 3.9778 0.0106
702000.0000 8163.3832 4.0393 0.0086
902000.0000 8163.3309 4.0899 0.0110
1102000.0000 8163.4003 4.0913 0.0071
1302000.0000 8163.2316 4.0862 0.0088
1502000.0000 8163.3386 4.0921 0.0085
1702000.0000 8163.4132 4.0801 0.0079
1902000.0000 8163.6608 4.0886 0.0091
2102000.0000 8162.8482 4.0822 0.0142
2302000.0000 8163.0308 4.1011 0.0076
2502000.0000 8163.3863 4.0695 0.0100
2702000.0000 8163.5038 4.0941 0.0094
2902000.0000 8163.3833 4.1011 0.0078
3102000.0000 8163.0247 4.0935 0.0081
3302000.0000 8164.0723 4.0832 0.0065
3502000.0000 8162.4156 4.0867 0.0102
3702000.0000 8162.9871 4.0945 0.0103
3902000.0000 8164.1426 4.0928 0.0135
