# Time-averaged data for fix mydat
# TimeStep v_mtmp v_mden v_mpre
4000 625.944 0.0211457 14.0311
8000 301.626 0.0211457 11.4529
12000 300.091 0.0211457 11.0349
16000 301.029 0.0211457 10.5657
20000 300.58 0.0211457 11.2543
24000 301.496 0.0211457 11.853
28000 300.653 0.0211457 10.8311
32000 300.912 0.0211457 11.0357
36000 301.765 0.0211457 10.7641
40000 300.383 0.0211457 10.5601
44000 298.036 0.0211457 10.4204
48000 299.696 0.0211457 10.8891
52000 300.385 0.0211457 10.7755
56000 299.156 0.0211457 10.6668
60000 300.323 0.0211457 10.4412
64000 299.887 0.0211457 10.58
68000 299.951 0.0211457 10.5248
72000 300.386 0.0211457 10.6165
76000 299.814 0.0211457 10.4943
80000 300.379 0.0211457 10.2559
84000 302.059 0.0211457 10.4434
88000 301.788 0.0211457 10.6668
92000 299.567 0.0211457 10.2111
96000 300.961 0.0211457 9.95953
100000 298.724 0.0211457 10.4253
104000 299.961 0.0211457 10.2417
108000 299.792 0.0211457 10.1548
112000 299.721 0.0211457 10.4777
116000 298.748 0.0211457 10.4465
120000 300.836 0.0211457 10.2621
124000 300.826 0.0211457 10.3489
128000 300.761 0.0211457 10.1649
132000 301.626 0.0211457 9.89196
136000 301.42 0.0211457 10.2746
140000 299.463 0.0211457 10.0807
144000 299.853 0.0211457 10.1706
148000 300.905 0.0211457 10.0681
152000 299.384 0.0211457 10.0591
156000 299.595 0.0211457 10.2836
160000 302.035 0.0211457 10.5608
164000 300.673 0.0211457 10.1473
168000 301.741 0.0211457 10.6108
172000 299.406 0.0211457 10.5908
176000 300.286 0.0211457 10.2402
180000 299.761 0.0211457 10.0386
184000 302.153 0.0211457 10.4892
188000 301.907 0.0211457 10.736
192000 300.672 0.0211457 10.4532
196000 302.32 0.0211457 10.3231
200000 300.554 0.0211457 10.6196
204000 298.554 0.0211457 10.3556
208000 300.893 0.0211457 10.4654
212000 300.768 0.0211457 10.8689
216000 301.871 0.0211457 10.9899
220000 299.777 0.0211457 10.6759
224000 299.442 0.0211457 10.6631
228000 299.755 0.0211457 10.47
232000 299.529 0.0211457 10.8243
236000 302.686 0.0211457 10.9837
