# Time-averaged data for fix mydat
# TimeStep v_mtmp v_mden v_mpre
4000 411.481 0.00730764 2.54037
8000 298.998 0.00730764 3.97964
12000 299.79 0.00730764 4.1524
16000 300.171 0.00730764 3.87163
20000 300.752 0.00730764 4.08078
24000 301.667 0.00730764 4.00423
28000 300.309 0.00730764 3.84574
32000 299.586 0.00730764 4.0631
36000 300.617 0.00730764 3.96904
40000 301.337 0.00730764 4.06581
44000 297.384 0.00730764 3.57529
48000 299.945 0.00730764 3.9972
52000 301.783 0.00730764 3.86819
56000 299.736 0.00730764 3.91308
60000 299.021 0.00730764 3.83175
64000 300.228 0.00730764 3.97867
68000 301.348 0.00730764 3.72132
72000 297.443 0.00730764 3.67142
76000 301.761 0.00730764 3.73679
80000 299.478 0.00730764 3.74936
84000 299.956 0.00730764 3.82768
88000 299.19 0.00730764 3.73487
92000 298.797 0.00730764 3.86468
96000 300.68 0.00730764 3.70378
100000 301.287 0.00730764 3.66334
104000 300.251 0.00730764 3.83302
108000 297.919 0.00730764 3.63388
112000 300.585 0.00730764 3.73185
116000 300.012 0.00730764 3.97791
120000 301.509 0.00730764 3.88819
124000 299.739 0.00730764 3.71829
128000 300.372 0.00730764 3.67428
132000 301.139 0.00730764 3.81201
136000 298.953 0.00730764 3.76526
140000 299.942 0.00730764 3.64904
144000 300.579 0.00730764 3.82751
148000 299.34 0.00730764 3.64689
152000 301.913 0.00730764 3.71968
156000 298.114 0.00730764 3.74423
160000 301.283 0.00730764 3.77649
164000 299.554 0.00730764 3.64228
168000 300.838 0.00730764 3.7919
172000 300.539 0.00730764 3.81868
176000 300.36 0.00730764 3.88537
180000 299.149 0.00730764 3.71014
184000 298.765 0.00730764 3.62717
188000 301.111 0.00730764 3.73786
192000 300.512 0.00730764 3.80622
196000 300.156 0.00730764 3.79274
200000 302.344 0.00730764 3.76638
204000 301.83 0.00730764 3.78217
208000 300.515 0.00730764 3.69242
212000 299.169 0.00730764 3.71024
216000 301.485 0.00730764 3.53905
220000 299.214 0.00730764 3.93484
224000 299.109 0.00730764 3.79453
228000 300.085 0.00730764 3.82868
232000 298.919 0.00730764 3.67467
236000 301.167 0.00730764 3.79563
240000 299.628 0.00730764 3.68125
244000 299.495 0.00730764 3.66406
248000 299.098 0.00730764 3.7613
252000 301.753 0.00730764 3.93255
256000 300.548 0.00730764 3.74893
260000 300.876 0.00730764 3.76724
264000 298.901 0.00730764 3.80241
268000 301.346 0.00730764 3.72908
272000 299.739 0.00730764 3.84934
276000 300.667 0.00730764 3.7363
280000 299.238 0.00730764 3.69296
284000 300.183 0.00730764 3.7097
288000 299.808 0.00730764 3.81113
292000 300.378 0.00730764 3.92994
296000 300.811 0.00730764 3.61368
300000 300.412 0.00730764 3.73481
304000 300.85 0.00730764 3.8213
308000 299.817 0.00730764 3.79517
312000 299.955 0.00730764 3.61375
316000 300.295 0.00730764 3.80604
320000 301.511 0.00730764 3.64243
324000 300.494 0.00730764 3.71996
328000 301.123 0.00730764 3.64885
332000 302.049 0.00730764 3.87435
336000 301.779 0.00730764 3.73074
340000 301.634 0.00730764 3.68426
344000 301.548 0.00730764 4.12049
348000 301.296 0.00730764 3.86511
352000 301.487 0.00730764 3.8126
356000 299.092 0.00730764 3.80839
360000 301.666 0.00730764 3.738
364000 300.919 0.00730764 3.78294
368000 300.293 0.00730764 3.78217
372000 301.571 0.00730764 3.91654
376000 298.742 0.00730764 3.85341
380000 297.84 0.00730764 3.79177
384000 297.204 0.00730764 3.72716
388000 300.729 0.00730764 3.85369
392000 300.624 0.00730764 3.87547
396000 299.503 0.00730764 3.86076
400000 300.446 0.00730764 3.8586
404000 301.304 0.00730764 3.89931
408000 299.501 0.00730764 3.84918
412000 300.814 0.00730764 3.81594
416000 300.462 0.00730764 3.78101
420000 301.135 0.00730764 4.07957
424000 300.798 0.00730764 3.79426
428000 300.212 0.00730764 3.89411
432000 300.551 0.00730764 3.84636
