# file: statistics.dat size:50 shift:50 clmns:0 3 
102000.0000 8163.3337 3.7877 0.0314
302000.0000 8163.3388 3.7780 0.0142
502000.0000 8163.3259 3.9209 0.0094
702000.0000 8163.3832 3.9674 0.0083
902000.0000 8163.3309 3.9928 0.0070
1102000.0000 8163.4003 4.0227 0.0091
1302000.0000 8163.2316 4.0301 0.0078
1502000.0000 8163.3386 4.0268 0.0084
1702000.0000 8163.4132 4.0276 0.0084
1902000.0000 8163.6608 4.0030 0.0058
2102000.0000 8162.8482 4.0261 0.0083
2302000.0000 8163.0308 4.0213 0.0111
2502000.0000 8163.3863 4.0193 0.0089
2702000.0000 8163.5038 4.0363 0.0089
2902000.0000 8163.3833 4.0184 0.0071
3102000.0000 8163.0247 4.0231 0.0078
3302000.0000 8164.0723 4.0297 0.0083
3502000.0000 8162.4156 4.0369 0.0060
3702000.0000 8162.9871 4.0303 0.0078
3902000.0000 8164.1426 4.0194 0.0078
