# Time-averaged data for fix agcmcstat
# TimeStep v_wiatt v_wiacc v_wdatt v_wdacc v_nacn v_nmob
155600 19525 0 19375 0 320 350
156000 19567 0 19433 0 320 350
156400 19622 0 19478 0 320 350
156800 19673 0 19527 0 320 350
157200 19724 0 19576 0 320 350
157600 19783 0 19617 0 320 350
158000 19832 0 19668 0 320 350
158400 19885 0 19715 0 320 350
158800 19938 0 19762 0 320 350
159200 19991 0 19809 0 320 350
159600 20034 0 19866 0 320 350
160000 20092 0 19908 0 320 350
160400 20149 0 19951 0 320 350
160800 20188 0 20012 0 320 350
161200 20237 0 20063 0 320 350
161600 20288 0 20112 0 320 350
162000 20335 0 20165 0 320 350
162400 20386 0 20214 0 320 350
162800 20439 0 20261 0 320 350
163200 20498 0 20302 0 320 350
163600 20544 0 20356 0 320 350
164000 20597 0 20403 0 320 350
164400 20654 0 20446 0 320 350
164800 20701 0 20499 0 320 350
165200 20747 0 20553 0 320 350
165600 20797 0 20603 0 320 350
166000 20845 0 20655 0 320 350
166400 20893 0 20707 0 320 350
166800 20938 0 20762 0 320 350
167200 20988 0 20812 0 320 350
167600 21037 0 20863 0 320 350
168000 21081 0 20919 0 320 350
168400 21129 0 20971 0 320 350
168800 21182 0 21018 0 320 350
169200 21228 0 21072 0 320 350
169600 21279 0 21121 0 320 350
170000 21337 0 21163 0 320 350
170400 21389 0 21211 0 320 350
170800 21440 0 21260 0 320 350
171200 21484 0 21316 0 320 350
171600 21535 0 21365 0 320 350
172000 21591 0 21409 0 320 350
172400 21642 0 21458 0 320 350
172800 21695 0 21505 0 320 350
173200 21750 0 21550 0 320 350
173600 21798 0 21602 0 320 350
174000 21850 0 21650 0 320 350
174400 21904 0 21696 0 320 350
174800 21953 0 21747 0 320 350
175200 22014 0 21786 0 320 350
175600 22072 0 21828 0 320 350
176000 22120 0 21880 0 320 350
176400 22171 0 21929 0 320 350
176800 22229 0 21971 0 320 350
177200 22270 0 22030 0 320 350
177600 22323 0 22077 0 320 350
178000 22381 0 22119 0 320 350
178400 22438 0 22162 0 320 350
178800 22489 0 22211 0 320 350
179200 22544 0 22256 0 320 350
179600 22604 0 22296 0 320 350
180000 22664 0 22336 0 320 350
180400 22700 0 22400 0 320 350
180800 22755 0 22445 0 320 350
181200 22802 0 22498 0 320 350
181600 22855 0 22545 0 320 350
182000 22904 0 22596 0 320 350
182400 22961 0 22639 0 320 350
182800 23016 0 22684 0 320 350
183200 23068 0 22732 0 320 350
183600 23128 0 22772 0 320 350
184000 23178 0 22822 0 320 350
184400 23234 0 22866 0 320 350
184800 23290 0 22910 0 320 350
185200 23342 0 22958 0 320 350
185600 23397 0 23003 0 320 350
186000 23446 0 23054 0 320 350
186400 23494 0 23106 0 320 350
186800 23546 0 23154 0 320 350
187200 23601 0 23199 0 320 350
187600 23643 0 23257 0 320 350
188000 23689 0 23311 0 320 350
188400 23741 0 23359 0 320 350
188800 23794 0 23406 0 320 350
189200 23843 0 23457 0 320 350
189600 23890 0 23510 0 320 350
190000 23938 0 23562 0 320 350
190400 23987 0 23613 0 320 350
190800 24035 0 23665 0 320 350
191200 24085 0 23715 0 320 350
191600 24129 0 23771 0 320 350
192000 24183 0 23817 0 320 350
192400 24230 0 23870 0 320 350
192800 24274 0 23926 0 320 350
193200 24329 0 23971 0 320 350
193600 24373 0 24027 0 320 350
194000 24422 0 24078 0 320 350
194400 24476 0 24124 0 320 350
194800 24520 0 24180 0 320 350
195200 24571 0 24229 0 320 350
195600 24624 0 24276 0 320 350
196000 24675 0 24325 0 320 350
196400 24725 0 24375 0 320 350
196800 24781 0 24419 0 320 350
197200 24829 0 24471 0 320 350
197600 24876 0 24524 0 320 350
198000 24926 0 24574 0 320 350
198400 24979 0 24621 0 320 350
198800 25024 0 24676 0 320 350
199200 25071 0 24729 0 320 350
199600 25122 0 24778 0 320 350
200000 25171 0 24829 0 320 350
200400 25222 0 24878 0 320 350
200800 25271 0 24929 0 320 350
201200 25325 0 24975 0 320 350
201600 25379 0 25021 0 320 350
202000 25424 0 25076 0 320 350
202400 25473 0 25127 0 320 350
202800 25521 0 25179 0 320 350
203200 25580 0 25220 0 320 350
203600 25625 0 25275 0 320 350
204000 25672 0 25328 0 320 350
204400 25725 0 25375 0 320 350
204800 25773 0 25427 0 320 350
205200 25828 0 25472 0 320 350
205600 25872 0 25528 0 320 350
206000 25918 0 25582 0 320 350
206400 25979 0 25621 0 320 350
206800 26039 0 25661 0 320 350
207200 26085 0 25715 0 320 350
207600 26138 0 25762 0 320 350
208000 26185 0 25815 0 320 350
208400 26236 0 25864 0 320 350
208800 26287 0 25913 0 320 350
209200 26338 0 25962 0 320 350
209600 26396 0 26004 0 320 350
210000 26453 0 26047 0 320 350
210400 26502 0 26098 0 320 350
210800 26552 0 26148 0 320 350
211200 26598 0 26202 0 320 350
211600 26649 0 26251 0 320 350
212000 26698 0 26302 0 320 350
212400 26737 0 26363 0 320 350
212800 26787 0 26413 0 320 350
213200 26836 0 26464 0 320 350
213600 26894 0 26506 0 320 350
214000 26948 0 26552 0 320 350
214400 27008 0 26592 0 320 350
214800 27056 0 26644 0 320 350
215200 27098 0 26702 0 320 350
215600 27150 0 26750 0 320 350
216000 27198 0 26802 0 320 350
216400 27245 0 26855 0 320 350
216800 27302 0 26898 0 320 350
217200 27343 0 26957 0 320 350
217600 27396 0 27004 0 320 350
218000 27455 0 27045 0 320 350
218400 27506 0 27094 0 320 350
218800 27562 0 27138 0 320 350
219200 27617 0 27183 0 320 350
219600 27662 0 27238 0 320 350
220000 27713 0 27287 0 320 350
220400 27762 0 27338 0 320 350
220800 27806 0 27394 0 320 350
221200 27848 0 27452 0 320 350
221600 27899 0 27501 0 320 350
222000 27946 0 27554 0 320 350
222400 27991 0 27609 0 320 350
222800 28044 0 27656 0 320 350
223200 28094 0 27706 0 320 350
223600 28146 0 27754 0 320 350
224000 28197 0 27803 0 320 350
224400 28241 0 27859 0 320 350
224800 28289 0 27911 0 320 350
225200 28344 0 27956 0 320 350
225600 28401 0 27999 0 320 350
226000 28448 0 28052 0 320 350
226400 28496 0 28104 0 320 350
226800 28548 0 28152 0 320 350
227200 28606 0 28194 0 320 350
227600 28650 0 28250 0 320 350
228000 28702 0 28298 0 320 350
228400 28754 0 28346 0 320 350
228800 28800 0 28400 0 320 350
229200 28847 0 28453 0 320 350
229600 28905 0 28495 0 320 350
230000 28950 0 28550 0 320 350
230400 28995 0 28605 0 320 350
230800 29044 0 28656 0 320 350
231200 29093 0 28707 0 320 350
231600 29137 0 28763 0 320 350
232000 29183 0 28817 0 320 350
232400 29236 0 28864 0 320 350
232800 29283 0 28917 0 320 350
233200 29333 0 28967 0 320 350
233600 29379 0 29021 0 320 350
234000 29434 0 29066 0 320 350
234400 29475 0 29125 0 320 350
234800 29517 0 29183 0 320 350
235200 29567 0 29233 0 320 350
235600 29603 0 29297 0 320 350
236000 29647 0 29353 0 320 350
236400 29691 0 29409 0 320 350
236800 29735 0 29465 0 320 350
237200 29785 0 29515 0 320 350
237600 29832 0 29568 0 320 350
238000 29894 0 29606 0 320 350
238400 29935 0 29665 0 320 350
238800 29986 0 29714 0 320 350
239200 30045 0 29755 0 320 350
239600 30091 0 29809 0 320 350
240000 30137 0 29863 0 320 350
240400 30184 0 29916 0 320 350
240800 30228 0 29972 0 320 350
241200 30280 0 30020 0 320 350
241600 30329 0 30071 0 320 350
242000 30375 0 30125 0 320 350
242400 30428 0 30172 0 320 350
242800 30485 0 30215 0 320 350
243200 30536 0 30264 0 320 350
243600 30582 0 30318 0 320 350
244000 30631 0 30369 0 320 350
244400 30688 0 30412 0 320 350
244800 30741 0 30459 0 320 350
245200 30791 0 30509 0 320 350
245600 30838 0 30562 0 320 350
246000 30887 0 30613 0 320 350
246400 30937 0 30663 0 320 350
246800 30986 0 30714 0 320 350
247200 31029 0 30771 0 320 350
247600 31081 0 30819 0 320 350
248000 31135 0 30865 0 320 350
248400 31182 0 30918 0 320 350
248800 31230 0 30970 0 320 350
249200 31278 0 31022 0 320 350
249600 31322 0 31078 0 320 350
250000 31372 0 31128 0 320 350
250400 31428 0 31172 0 320 350
250800 31473 0 31227 0 320 350
251200 31527 0 31273 0 320 350
251600 31576 0 31324 0 320 350
252000 31636 0 31364 0 320 350
252400 31682 0 31418 0 320 350
252800 31721 0 31479 0 320 350
253200 31757 0 31543 0 320 350
253600 31805 0 31595 0 320 350
254000 31862 0 31638 0 320 350
254400 31916 0 31684 0 320 350
254800 31968 0 31732 0 320 350
255200 32020 0 31780 0 320 350
255600 32072 0 31828 0 320 350
256000 32119 0 31881 0 320 350
256400 32164 0 31936 0 320 350
256800 32217 0 31983 0 320 350
257200 32265 0 32035 0 320 350
257600 32313 0 32087 0 320 350
258000 32372 0 32128 0 320 350
258400 32424 0 32176 0 320 350
258800 32471 0 32229 0 320 350
259200 32517 0 32283 0 320 350
259600 32574 0 32326 0 320 350
260000 32624 0 32376 0 320 350
260400 32673 0 32427 0 320 350
260800 32725 0 32475 0 320 350
261200 32770 0 32530 0 320 350
261600 32829 0 32571 0 320 350
262000 32874 0 32626 0 320 350
262400 32926 0 32674 0 320 350
262800 32982 0 32718 0 320 350
263200 33039 0 32761 0 320 350
263600 33091 0 32809 0 320 350
264000 33140 0 32860 0 320 350
264400 33185 0 32915 0 320 350
264800 33240 0 32960 0 320 350
265200 33292 0 33008 0 320 350
265600 33335 0 33065 0 320 350
266000 33382 0 33118 0 320 350
266400 33428 0 33172 0 320 350
266800 33481 0 33219 0 320 350
267200 33537 0 33263 0 320 350
267600 33594 0 33306 0 320 350
268000 33638 0 33362 0 320 350
268400 33698 0 33402 0 320 350
268800 33744 0 33456 0 320 350
269200 33788 0 33512 0 320 350
269600 33835 0 33565 0 320 350
270000 33883 0 33617 0 320 350
270400 33935 0 33665 0 320 350
270800 33984 0 33716 0 320 350
271200 34038 0 33762 0 320 350
271600 34091 0 33809 0 320 350
272000 34133 0 33867 0 320 350
272400 34187 0 33913 0 320 350
272800 34236 0 33964 0 320 350
273200 34284 0 34016 0 320 350
273600 34341 0 34059 0 320 350
274000 34400 0 34100 0 320 350
274400 34455 0 34145 0 320 350
274800 34504 0 34196 0 320 350
275200 34548 0 34252 0 320 350
275600 34601 0 34299 0 320 350
276000 34649 0 34351 0 320 350
276400 34700 0 34400 0 320 350
276800 34750 0 34450 0 320 350
277200 34798 0 34502 0 320 350
277600 34852 0 34548 0 320 350
278000 34905 0 34595 0 320 350
278400 34953 0 34647 0 320 350
278800 34999 0 34701 0 320 350
279200 35060 0 34740 0 320 350
279600 35108 0 34792 0 320 350
280000 35158 0 34842 0 320 350
280400 35204 0 34896 0 320 350
280800 35252 0 34948 0 320 350
281200 35296 0 35004 0 320 350
281600 35343 0 35057 0 320 350
282000 35392 0 35108 0 320 350
282400 35447 0 35153 0 320 350
282800 35506 0 35194 0 320 350
283200 35557 0 35243 0 320 350
283600 35599 0 35301 0 320 350
284000 35654 0 35346 0 320 350
284400 35699 0 35401 0 320 350
284800 35748 0 35452 0 320 350
285200 35799 0 35501 0 320 350
285600 35848 0 35552 0 320 350
286000 35899 0 35601 0 320 350
286400 35959 0 35641 0 320 350
286800 36006 0 35694 0 320 350
287200 36063 0 35737 0 320 350
287600 36113 0 35787 0 320 350
288000 36161 0 35839 0 320 350
288400 36210 0 35890 0 320 350
288800 36250 0 35950 0 320 350
289200 36308 0 35992 0 320 350
289600 36358 0 36042 0 320 350
290000 36411 0 36089 0 320 350
290400 36455 0 36145 0 320 350
290800 36499 0 36201 0 320 350
291200 36550 0 36250 0 320 350
291600 36606 0 36294 0 320 350
292000 36661 0 36339 0 320 350
292400 36710 0 36390 0 320 350
292800 36763 0 36437 0 320 350
293200 36816 0 36484 0 320 350
293600 36866 0 36534 0 320 350
294000 36921 0 36579 0 320 350
294400 36961 0 36639 0 320 350
294800 37009 0 36691 0 320 350
295200 37053 0 36747 0 320 350
295600 37111 0 36789 0 320 350
296000 37163 0 36837 0 320 350
296400 37216 0 36884 0 320 350
296800 37268 0 36932 0 320 350
297200 37321 0 36979 0 320 350
297600 37374 0 37026 0 320 350
298000 37421 0 37079 0 320 350
298400 37476 0 37124 0 320 350
298800 37529 0 37171 0 320 350
299200 37580 0 37220 0 320 350
299600 37631 0 37269 0 320 350
300000 37678 0 37322 0 320 350
300400 37727 0 37373 0 320 350
300800 37778 0 37422 0 320 350
301200 37825 0 37475 0 320 350
301600 37872 0 37528 0 320 350
302000 37924 0 37576 0 320 350
302400 37972 0 37628 0 320 350
302800 38030 0 37670 0 320 350
303200 38072 0 37728 0 320 350
303600 38126 0 37774 0 320 350
304000 38171 0 37829 0 320 350
304400 38216 0 37884 0 320 350
304800 38261 0 37939 0 320 350
305200 38311 0 37989 0 320 350
305600 38364 0 38036 0 320 350
306000 38411 0 38089 0 320 350
306400 38458 0 38142 0 320 350
306800 38502 0 38198 0 320 350
307200 38548 0 38252 0 320 350
307600 38594 0 38306 0 320 350
308000 38650 0 38350 0 320 350
308400 38708 0 38392 0 320 350
308800 38758 0 38442 0 320 350
309200 38810 0 38490 0 320 350
309600 38864 0 38536 0 320 350
310000 38920 0 38580 0 320 350
310400 38968 0 38632 0 320 350
310800 39013 0 38687 0 320 350
311200 39063 0 38737 0 320 350
311600 39116 0 38784 0 320 350
312000 39154 0 38846 0 320 350
312400 39204 0 38896 0 320 350
312800 39251 0 38949 0 320 350
313200 39303 0 38997 0 320 350
313600 39352 0 39048 0 320 350
314000 39399 0 39101 0 320 350
314400 39441 0 39159 0 320 350
314800 39489 0 39211 0 320 350
315200 39541 0 39259 0 320 350
315600 39592 0 39308 0 320 350
316000 39646 0 39354 0 320 350
316400 39702 0 39398 0 320 350
316800 39745 0 39455 0 320 350
317200 39791 0 39509 0 320 350
317600 39841 0 39559 0 320 350
318000 39886 0 39614 0 320 350
318400 39950 0 39650 0 320 350
318800 39996 0 39704 0 320 350
319200 40049 0 39751 0 320 350
319600 40099 0 39801 0 320 350
320000 40142 0 39858 0 320 350
320400 40189 0 39911 0 320 350
320800 40231 0 39969 0 320 350
321200 40277 0 40023 0 320 350
321600 40331 0 40069 0 320 350
322000 40375 0 40125 0 320 350
322400 40423 0 40177 0 320 350
322800 40468 0 40232 0 320 350
323200 40520 0 40280 0 320 350
323600 40567 0 40333 0 320 350
324000 40625 0 40375 0 320 350
324400 40673 0 40427 0 320 350
324800 40712 0 40488 0 320 350
325200 40763 0 40537 0 320 350
325600 40815 0 40585 0 320 350
326000 40864 0 40636 0 320 350
326400 40907 0 40693 0 320 350
326800 40955 0 40745 0 320 350
327200 41006 0 40794 0 320 350
